rep,id,eta_U,eta_L,eta_h,eta_f,eta_alpha,goes_down,mab_virus,run_id
1,9|411|9|411|cc|7|1|274|1|274|69.0,7.16173e-08,2.32321e-08,-6.92354e-08,0.243424,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,-6.80302e-09,-3.80744e-08,-4.59704e-08,-0.783025,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,-5.75528e-08,-5.25692e-08,6.38623e-08,-0.943471,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,-1.5238e-07,-1.37296e-08,3.03642e-08,0.435458,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,-2.09249e-07,-3.99226e-08,5.62813e-09,1.67544,0,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,-1.23786e-07,2.09227e-08,3.55424e-08,3.28383,0,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,7.96063e-08,3.72677e-09,-3.00334e-08,1.12581,0,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,2.65209e-08,3.1478e-08,6.57557e-08,-0.810463,0,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,-1.1205e-08,-1.24095e-08,7.34516e-08,0.775436,0,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,-2.50511e-08,-7.56876e-08,-1.82794e-08,-2.46412,0,False,69.0|274,411
1,14|705|14|705|sample|3|233|3|233|6.0,-4.1342e-08,3.91984e-08,-4.60137e-08,-2.90672,0,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,6.80666e-08,-1.23765e-08,-5.58467e-08,-2.75761,0,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,3.58705e-09,4.9696e-08,-1.06737e-08,-2.56295,0,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,8.11197e-08,3.10058e-09,-3.74858e-08,-2.22119,0,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,-1.46923e-07,3.13881e-08,-4.79299e-08,-2.38799,0,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,-2.57278e-08,2.84308e-08,2.33966e-08,-3.8229,0,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,4.05635e-08,3.52699e-08,7.68829e-08,-2.69159,0,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,1.57335e-07,3.78777e-08,2.88469e-08,-2.59537,0,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,-2.68992e-08,8.21649e-09,-1.04346e-07,-1.34292,0,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,1.20875e-07,2.43324e-09,4.25102e-08,-2.32999,0,True,6.0|233,705
1,14|705|14|705|cc|1|1|233|1|233|69.0,7.63321e-08,2.19916e-09,-4.00174e-08,3.53411,0,False,69.0|233,705
1,14|705|14|705|cc|2|1|233|1|233|69.0,-8.68749e-08,-1.32367e-08,3.54302e-08,4.19385,0,False,69.0|233,705
1,14|705|14|705|cc|3|1|233|1|233|69.0,5.15502e-08,-6.92762e-09,9.48248e-09,2.38032,0,False,69.0|233,705
1,14|705|14|705|cc|4|1|233|1|233|69.0,-1.46974e-09,-2.70238e-08,3.69799e-09,-0.370717,0,False,69.0|233,705
1,14|705|14|705|cc|5|1|233|1|233|69.0,3.49246e-10,2.34536e-09,6.57629e-09,0.829675,0,False,69.0|233,705
1,14|705|14|705|cc|6|1|233|1|233|69.0,1.19217e-07,8.70693e-09,2.75916e-08,-2.09226,0,False,69.0|233,705
1,14|705|14|705|cc|7|1|233|1|233|69.0,-1.55371e-07,1.07026e-08,1.50701e-08,2.27342,0,False,69.0|233,705
1,14|705|14|705|cc|8|1|233|1|233|69.0,1.1488e-07,-1.23722e-08,-1.69834e-08,0.996659,0,False,69.0|233,705
1,14|705|14|705|vc|1|2|233|2|233|69.0,6.75209e-08,1.52984e-08,-4.43734e-08,-0.0638664,0,False,69.0|233,705
1,14|705|14|705|vc|2|2|233|2|233|69.0,1.5711e-07,1.0852e-08,-4.18132e-08,0.652456,0,False,69.0|233,705
1,14|705|14|705|vc|3|2|233|2|233|69.0,1.32502e-07,-8.8686e-09,1.12013e-08,-5.91269,0,False,69.0|233,705
1,14|705|14|705|vc|4|2|233|2|233|69.0,2.49202e-08,1.05407e-08,6.0568e-08,-0.567203,0,False,69.0|233,705
1,14|705|14|705|vc|5|2|233|2|233|69.0,-5.79603e-08,4.88453e-08,-6.93659e-08,0.290894,0,False,69.0|233,705
1,14|705|14|705|vc|6|2|233|2|233|69.0,1.7308e-07,9.96852e-09,-7.93514e-09,2.1751,0,False,69.0|233,705
1,14|705|14|705|vc|7|2|233|2|233|69.0,1.48939e-08,-6.85965e-08,1.89718e-08,-1.20179,0,False,69.0|233,705
1,14|705|14|705|vc|8|2|233|2|233|69.0,-5.4788e-09,9.84733e-09,-3.93304e-08,2.46679,0,False,69.0|233,705
1,8|152|8|152|sample|8|322|8|322|65.0,-9.28922e-08,1.06434e-08,-4.33005e-08,-0.939117,0,True,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,2.3545e-08,-2.93516e-08,3.80217e-08,-1.07519,0,True,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,-1.6269e-08,-3.33523e-09,-3.67539e-08,-0.877858,0,True,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,-4.9964e-08,6.03416e-09,-3.07715e-08,-1.51407,0,True,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,9.60499e-08,9.30504e-09,-5.29215e-08,-1.84614,0,True,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,1.12675e-07,2.49582e-08,4.64606e-08,-2.29956,0,True,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,-1.12152e-07,6.73037e-09,-4.62073e-08,-2.12573,0,True,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,-1.10958e-08,1.1313e-09,-6.52604e-08,-1.96723,0,True,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,3.87881e-08,-3.28657e-09,-1.75584e-08,-1.23391,0,True,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,-6.60439e-08,-7.11441e-09,7.38714e-09,-0.628897,0,True,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,-4.67771e-08,-1.3569e-08,2.67802e-08,1.44609,0,False,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,4.64934e-08,-8.51514e-09,5.70679e-08,-0.236035,0,False,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,4.98549e-08,-2.66722e-08,1.68697e-09,2.35981,0,False,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,-8.18181e-08,-1.19481e-08,1.79224e-08,-0.399101,0,False,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,-1.66547e-08,-2.28283e-09,8.55341e-08,-1.04742,0,False,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,-1.0644e-07,1.71588e-09,-2.71564e-08,1.44267,0,False,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,8.09086e-09,-4.41048e-09,-8.17383e-08,-0.281787,0,False,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,-7.8915e-08,-9.26536e-09,3.38904e-08,-0.208962,0,False,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,-2.04382e-08,-3.29894e-08,-9.82497e-09,0.475044,0,False,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,1.16765e-07,3.10633e-08,-5.78378e-08,-0.519726,0,False,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,5.67234e-08,-3.26872e-09,2.75028e-09,-0.807576,0,False,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,1.68293e-08,-3.88818e-08,4.70524e-08,0.22773,0,False,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,-7.26213e-08,-8.09803e-09,1.19376e-09,-0.227564,0,False,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,4.95202e-08,1.64122e-08,9.21362e-09,-0.40113,0,False,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,-8.57253e-08,4.39854e-09,-9.47358e-08,-0.0110818,0,False,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,-1.92813e-09,6.81495e-08,-4.46206e-09,-0.721112,0,False,69.0|322,152
1,8|1159|8|1159|sample|8|292|8|292|65.0,1.78341e-07,2.18004e-08,2.13234e-08,-0.612753,0,True,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,3.03262e-08,-7.93204e-09,1.89224e-08,-0.317551,0,True,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,-1.10638e-07,-1.30638e-09,1.96225e-09,-0.521571,0,True,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,4.50818e-08,5.4631e-08,6.26257e-08,-0.706507,0,True,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,-3.11193e-08,1.89895e-08,1.1577e-08,-2.42642,0,True,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,-4.57294e-08,1.74415e-08,-3.06628e-08,-2.86867,0,True,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,2.51195e-07,1.2805e-08,-6.95966e-09,-1.76159,0,True,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,3.03189e-08,2.53192e-09,-3.50092e-08,-1.88169,0,True,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,1.06666e-08,2.68763e-08,-5.0431e-08,-0.394134,0,True,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,2.45025e-07,1.64912e-08,2.8922e-08,-0.42139,0,True,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,-8.05085e-08,-4.11599e-08,-1.31794e-07,-0.308429,0,False,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,-3.62415e-08,3.66811e-09,-2.30068e-08,-1.22464,0,False,69.0|292,1159
1,8|1159|8|1159|cc|3|1|292|1|292|69.0,9.12842e-08,2.80737e-08,-2.07949e-08,-0.690462,0,False,69.0|292,1159
1,8|1159|8|1159|cc|4|1|292|1|292|69.0,8.2422e-08,4.62602e-08,-1.82484e-08,-0.817513,0,False,69.0|292,1159
1,8|1159|8|1159|cc|5|1|292|1|292|69.0,6.41012e-09,2.153e-08,-2.68885e-09,1.63541,0,False,69.0|292,1159
1,8|1159|8|1159|cc|6|1|292|1|292|69.0,4.25716e-08,-2.557e-08,4.75796e-08,-0.753974,0,False,69.0|292,1159
1,8|1159|8|1159|cc|7|1|292|1|292|69.0,1.5711e-07,-9.59199e-09,-1.3816e-08,-0.785783,0,False,69.0|292,1159
1,8|1159|8|1159|cc|8|1|292|1|292|69.0,1.73197e-07,-4.40635e-08,6.29988e-09,-1.28576,0,False,69.0|292,1159
1,8|1159|8|1159|vc|1|2|292|2|292|69.0,2.6339e-08,6.08554e-08,4.66797e-08,2.16058,0,False,69.0|292,1159
1,8|1159|8|1159|vc|2|2|292|2|292|69.0,-9.42309e-08,2.36923e-10,-2.87814e-08,-4.00371,0,False,69.0|292,1159
1,8|1159|8|1159|vc|3|2|292|2|292|69.0,-3.56667e-08,1.23119e-08,3.26967e-08,-0.661375,0,False,69.0|292,1159
1,8|1159|8|1159|vc|4|2|292|2|292|69.0,9.72068e-08,-3.26837e-08,3.23124e-08,-3.37869,0,False,69.0|292,1159
1,8|1159|8|1159|vc|5|2|292|2|292|69.0,-1.65121e-07,-8.5862e-09,5.15426e-09,-1.18033,0,False,69.0|292,1159
1,8|1159|8|1159|vc|6|2|292|2|292|69.0,2.70884e-08,6.59409e-08,-7.03625e-09,-1.20789,0,False,69.0|292,1159
1,8|1159|8|1159|vc|7|2|292|2|292|69.0,4.1473e-10,2.68343e-08,1.94813e-08,-2.36534,0,False,69.0|292,1159
1,8|1159|8|1159|vc|8|2|292|2|292|69.0,-3.73111e-08,9.79412e-09,-4.23714e-08,2.27108,0,False,69.0|292,1159
1,8|1197|8|1197|sample|7|103|7|103|65.0,-1.4493e-07,1.47921e-08,6.25616e-08,-2.49897,0,True,65.0|103,1197
1,8|1197|8|1197|sample|8|103|8|103|65.0,-9.31032e-08,-3.07441e-08,-9.69497e-09,-2.87498,0,True,65.0|103,1197
1,8|1197|8|1197|sample|6|103|6|103|65.0,1.13287e-08,1.32935e-08,-3.44182e-08,-3.13362,0,True,65.0|103,1197
1,8|1197|8|1197|sample|5|103|5|103|65.0,-2.24827e-09,1.21834e-08,-4.8367e-08,-2.97537,0,True,65.0|103,1197
1,8|1197|8|1197|sample|12|103|12|103|28.0,-4.17422e-08,-3.10874e-08,1.23022e-08,-3.69165,0,True,28.0|103,1197
1,8|1197|8|1197|sample|10|103|10|103|28.0,-1.86017e-07,-1.22944e-08,-3.97544e-08,-3.44804,0,True,28.0|103,1197
1,8|1197|8|1197|sample|9|103|9|103|28.0,7.55535e-08,7.59462e-09,-4.97571e-09,-3.11066,0,True,28.0|103,1197
1,8|1197|8|1197|sample|3|103|3|103|22.0,-1.87385e-07,-5.94696e-10,8.64938e-08,-3.12905,0,True,22.0|103,1197
1,8|1197|8|1197|sample|4|103|4|103|22.0,-5.38421e-08,-3.80066e-09,-1.58857e-08,-2.85534,0,True,22.0|103,1197
1,8|1197|8|1197|sample|11|103|11|103|28.0,-1.79934e-08,-9.68953e-09,-2.90585e-08,-2.85824,0,True,28.0|103,1197
1,8|1197|8|1197|cc|1|1|103|1|103|69.0,3.73184e-08,3.73066e-08,-1.61532e-08,-0.417071,0,False,69.0|103,1197
1,8|1197|8|1197|cc|2|1|103|1|103|69.0,-2.89219e-08,1.1637e-09,3.0339e-08,2.18456,0,False,69.0|103,1197
1,8|1197|8|1197|cc|3|1|103|1|103|69.0,-2.66373e-08,-4.19045e-08,-2.1028e-08,1.5386,0,False,69.0|103,1197
1,8|1197|8|1197|cc|4|1|103|1|103|69.0,-2.55684e-07,2.63867e-10,-6.73499e-09,-0.520954,0,False,69.0|103,1197
1,8|1197|8|1197|cc|5|1|103|1|103|69.0,-1.76151e-08,-4.02588e-09,9.25798e-08,3.40551,0,False,69.0|103,1197
1,8|1197|8|1197|cc|6|1|103|1|103|69.0,4.10364e-09,8.78939e-08,2.59113e-09,-0.213405,0,False,69.0|103,1197
1,8|1197|8|1197|cc|7|1|103|1|103|69.0,5.69125e-08,-3.35634e-08,2.35266e-08,-1.46481,0,False,69.0|103,1197
1,8|1197|8|1197|cc|8|1|103|1|103|69.0,-7.93807e-08,1.54259e-08,5.72371e-08,0.565714,0,False,69.0|103,1197
1,8|1197|8|1197|vc|1|2|103|2|103|69.0,2.17187e-08,-1.61513e-08,4.46398e-08,1.77354,0,False,69.0|103,1197
1,8|1197|8|1197|vc|2|2|103|2|103|69.0,-7.52771e-08,2.5712e-08,4.26513e-08,-3.98378,0,False,69.0|103,1197
1,8|1197|8|1197|vc|3|2|103|2|103|69.0,5.99539e-09,-3.34394e-08,-5.48009e-08,-0.366536,0,False,69.0|103,1197
1,8|1197|8|1197|vc|4|2|103|2|103|69.0,-2.23517e-08,-4.00113e-08,5.66733e-08,0.850556,0,False,69.0|103,1197
1,8|1197|8|1197|vc|5|2|103|2|103|69.0,-7.18937e-08,-2.38202e-08,3.54644e-08,-0.908294,0,False,69.0|103,1197
1,8|1197|8|1197|vc|6|2|103|2|103|69.0,-3.67363e-08,2.48599e-08,-2.38858e-08,-0.782777,0,False,69.0|103,1197
1,8|1197|8|1197|vc|7|2|103|2|103|69.0,2.2068e-08,3.66206e-08,-1.26396e-08,-1.8888,0,False,69.0|103,1197
1,8|1197|8|1197|vc|8|2|103|2|103|69.0,-6.69388e-09,-4.26409e-08,-3.66478e-08,-1.06965,0,False,69.0|103,1197
