beta_f_mab_virus_69_0_322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_f_mab_virus_70_0_274,6.96717e+13,nan,-6.87427e+27,-2.29937e+28,-5.89305e+13,nan,-6.87427e+27,-2.29937e+28,-6.87427e+27,-6.87427e+27,-4.15868e+13,-2.46778e+13,-6.87427e+27,-2.29937e+28,nan,nan,nan,nan,nan,3.57443e+29,-6.0623e+14,9.88049e+13,-2.84659e+14,-3.57443e+29,-9.42181e+14,142.916,-203.912,-134.117,-135.379,-138.602,nan,-154.887,-163.979,-135.749,-114.723,nan,-126.249,nan,nan,-138.058,nan,nan,-156.653,nan,-136.234,nan,nan,16.3356,nan,-0.407331,nan,7.3465e+12,7.63675e+12,5.01829e+12,-4.60664e+12,-5.06865e+12,-5.04494e+12,4.23929,-23.1675,nan,1.4699e+16,-3.13748e+13,4.74725e+11
beta_f_run_id_1159,-0.0774487,nan,-1.9197e+12,3.31992e+13,0.0704339,nan,-1.9197e+12,3.31992e+13,-1.9197e+12,-1.9197e+12,0.0873618,0.0259961,-1.9197e+12,3.31992e+13,nan,nan,nan,nan,nan,-6.0623e+14,1.9197e+12,1.90019e+12,-2.64842e+10,-6.87427e+27,-4.54123e+12,2.72266,-3.89174,-2.54687,-2.58036,-2.64062,nan,-2.95033,-3.1183,-2.58426,-2.18471,nan,-2.39676,nan,nan,-2.62779,nan,nan,-2.98103,nan,-2.59431,nan,nan,0.310128,nan,-0.00969587,nan,1.41286e+11,1.46868e+11,9.65106e+10,-8.85938e+10,-9.74791e+10,-9.70231e+10,0.082659,-0.44043,nan,2.82687e+14,-6.03393e+11,9.12979e+09
beta_f_run_id_1197,0.00168367,nan,-1.90019e+12,-6.35594e+12,-0.0151853,nan,-1.90019e+12,-6.35594e+12,-1.90019e+12,-1.90019e+12,-0.00431563,5.09727e-05,-1.90019e+12,-6.35594e+12,nan,nan,nan,nan,nan,9.88049e+13,1.90019e+12,0.00812708,0.00460751,9.23041e+12,0.0134909,7.38377e-15,-8.83952e-15,-7.30299e-15,-6.61591e-15,-6.70213e-15,nan,-8.07318e-15,-6.22189e-15,-6.69403e-15,-6.94671e-15,nan,-5.39378e-15,nan,nan,-7.08312e-15,nan,nan,-7.72605e-15,nan,-6.85123e-15,nan,nan,5.48664e-16,nan,-3.86487e-16,nan,-0.000143961,-1.47448e-05,6.29144e-05,0.000133611,0.00011077,0.000166107,5.72725e-16,-1.20127e-15,nan,-0.152204,0.000450742,-5.11083e-06
beta_f_run_id_152,-0.0323835,nan,2.64842e+10,-2.83716e+12,0.023727,nan,2.64842e+10,-2.83716e+12,2.64842e+10,2.64842e+10,0.0242825,0.0138164,2.64842e+10,-2.83716e+12,nan,nan,nan,nan,nan,-2.84659e+14,-2.64842e+10,0.00460751,2.83716e+12,-2.29937e+28,-5.48103e+13,9.14153,-13.0956,-8.66994,-8.70622,-8.85132,nan,-9.86704,-10.4475,-8.77877,-7.43656,nan,-8.01697,nan,nan,-8.92387,nan,nan,-10.0121,nan,-8.74249,nan,nan,1.04293,nan,-0.0408104,nan,4.72587e+11,4.91258e+11,3.22818e+11,-2.96337e+11,-3.26057e+11,-3.24532e+11,0.285673,-1.48731,nan,9.45558e+14,-2.01829e+12,3.05382e+10
beta_f_run_id_411,-3.70337e+13,nan,6.87427e+27,2.29937e+28,3.31029e+13,nan,6.87427e+27,2.29937e+28,6.87427e+27,6.87427e+27,1.801e+13,2.51369e+13,6.87427e+27,2.29937e+28,nan,nan,nan,nan,nan,-3.57443e+29,-6.87427e+27,9.23041e+12,-2.29937e+28,3.57443e+29,9.42181e+14,-142.916,203.912,134.117,135.379,138.602,nan,154.887,163.979,135.749,114.723,nan,126.249,nan,nan,138.058,nan,nan,156.653,nan,136.234,nan,nan,-16.3356,nan,0.407331,nan,-7.3465e+12,-7.63675e+12,-5.01829e+12,4.60664e+12,5.06865e+12,5.04494e+12,-4.23929,23.1675,nan,-1.4699e+16,3.13748e+13,-4.74725e+11
beta_f_run_id_462,-0.0896004,nan,4.54123e+12,5.48103e+13,0.0801267,nan,4.54123e+12,5.48103e+13,4.54123e+12,4.54123e+12,0.139293,0.0309914,4.54123e+12,5.48103e+13,nan,nan,nan,nan,nan,-9.42181e+14,-4.54123e+12,0.0134909,-5.48103e+13,9.42181e+14,-4.54123e+12,2.72266,-3.89174,-2.54688,-2.58036,-2.64063,nan,-2.95033,-3.1183,-2.58426,-2.18471,nan,-2.39676,nan,nan,-2.62779,nan,nan,-2.98103,nan,-2.59431,nan,nan,0.310128,nan,-0.00969587,nan,1.41286e+11,1.46868e+11,9.65106e+10,-8.85938e+10,-9.74791e+10,-9.70231e+10,0.082659,-0.44043,nan,2.82687e+14,-6.03393e+11,9.12979e+09
h_pop,1.57567e-14,nan,-2.72266,-9.14153,-1.63087e-14,nan,-2.72266,-9.14153,-2.72266,-2.72266,-1.86778e-14,-1.9471e-15,-2.72266,-9.14153,nan,nan,nan,nan,nan,142.916,2.72266,7.38377e-15,9.14153,-142.916,2.72266,1.22638e-14,-1.16037e-14,-1.1587e-14,-1.13341e-14,-1.09591e-14,nan,-1.33849e-14,-1.0016e-14,-1.11769e-14,-1.13007e-14,nan,-8.06561e-15,nan,nan,-1.18101e-14,nan,nan,-1.25834e-14,nan,-1.15727e-14,nan,nan,1.05572e-15,nan,-8.6492e-16,nan,-4.41349e-15,-4.40885e-15,-2.81675e-15,2.28286e-15,3.06557e-15,2.85125e-15,1.12989e-15,-1.92535e-15,nan,-8.60376e-12,1.78438e-14,-2.90861e-16
beta_h_mab_virus_22_0_276,-3.07589e-14,nan,3.89174,13.0956,3.84943e-14,nan,3.89174,13.0956,3.89174,3.89174,2.86561e-14,6.58304e-15,3.89174,13.0956,nan,nan,nan,nan,nan,-203.912,-3.89174,-8.83952e-15,-13.0956,203.912,-3.89174,-1.16037e-14,1.50544e-14,1.16099e-14,1.04833e-14,1.07787e-14,nan,1.26335e-14,1.0932e-14,1.06996e-14,1.05432e-14,nan,9.43422e-15,nan,nan,1.11783e-14,nan,nan,1.23991e-14,nan,1.07863e-14,nan,nan,-1.16102e-15,nan,3.60066e-16,nan,5.12436e-15,5.14408e-15,3.2977e-15,-2.7456e-15,-3.53924e-15,-3.38694e-15,-6.68021e-16,1.9139e-15,nan,1.0024e-11,-2.09678e-14,3.3654e-16
beta_h_mab_virus_22_0_292,-1.66888e-14,nan,2.54687,8.66994,2.38018e-14,nan,2.54687,8.66994,2.54688,2.54688,7.39751e-15,6.90755e-15,2.54687,8.66994,nan,nan,nan,nan,nan,-134.117,-2.54687,-7.30299e-15,-8.66994,134.117,-2.54688,-1.1587e-14,1.16099e-14,1.65486e-14,1.03e-14,1.09785e-14,nan,1.26248e-14,1.17353e-14,1.07316e-14,1.04139e-14,nan,1.03999e-14,nan,nan,1.11528e-14,nan,nan,1.26859e-14,nan,1.06536e-14,nan,nan,-1.24131e-15,nan,0,nan,5.63499e-15,5.6944e-15,3.69401e-15,-3.04505e-15,-3.8944e-15,-3.85099e-15,-4.54089e-16,2.01487e-15,nan,1.10823e-11,-2.30074e-14,3.70312e-16
beta_h_mab_virus_22_0_322,-1.74212e-14,nan,2.58036,8.70622,2.49772e-14,nan,2.58036,8.70622,2.58036,2.58036,1.10016e-14,2.22525e-15,2.58036,8.70622,nan,nan,nan,nan,nan,-135.379,-2.58036,-6.61591e-15,-8.70622,135.379,-2.58036,-1.13341e-14,1.04833e-14,1.03e-14,1.45268e-14,9.94512e-15,nan,1.22882e-14,8.40476e-15,1.03403e-14,1.06428e-14,nan,6.5305e-15,nan,nan,1.09554e-14,nan,nan,1.124e-14,nan,1.08843e-14,nan,nan,-9.15328e-16,nan,1.01165e-15,nan,3.53727e-15,3.50659e-15,2.23021e-15,-1.87195e-15,-2.47716e-15,-2.24858e-15,-1.23146e-15,1.53259e-15,nan,6.86423e-12,-1.41466e-14,2.31463e-16
beta_h_mab_virus_28_0_103,-1.18064e-14,nan,2.64062,8.85132,1.14601e-14,nan,2.64063,8.85132,2.64063,2.64063,1.10765e-14,3.4306e-15,2.64062,8.85132,nan,nan,nan,nan,nan,-138.602,-2.64062,-6.70213e-15,-8.85132,138.602,-2.64063,-1.09591e-14,1.07787e-14,1.09785e-14,9.94512e-15,1.16083e-14,nan,1.18856e-14,1.03853e-14,1.01476e-14,1.0001e-14,nan,9.04418e-15,nan,nan,1.05762e-14,nan,nan,1.16858e-14,nan,1.02218e-14,nan,nan,-1.07091e-15,nan,2.95904e-16,nan,4.90462e-15,4.94394e-15,3.18091e-15,-2.62147e-15,-3.39028e-15,-3.22105e-15,-5.92911e-16,1.72521e-15,nan,9.61616e-12,-2.00662e-14,3.22693e-16
beta_h_mab_virus_28_0_276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_28_0_292,-1.36706e-14,nan,2.95033,9.86704,1.83656e-14,nan,2.95033,9.86704,2.95033,2.95033,5.17354e-15,1.99345e-15,2.95033,9.86704,nan,nan,nan,nan,nan,-154.887,-2.95033,-8.07318e-15,-9.86704,154.887,-2.95033,-1.33849e-14,1.26335e-14,1.26248e-14,1.22882e-14,1.18856e-14,nan,1.60256e-14,1.08283e-14,1.21216e-14,1.22535e-14,nan,8.56735e-15,nan,nan,1.28545e-14,nan,nan,1.37809e-14,nan,1.25661e-14,nan,nan,-1.11252e-15,nan,1.02225e-15,nan,4.71862e-15,4.70374e-15,3.00528e-15,-2.42953e-15,-3.27378e-15,-3.04848e-15,-1.30049e-15,2.2522e-15,nan,9.19243e-12,-1.90669e-14,3.11058e-16
beta_h_mab_virus_28_0_322,-1.17621e-14,nan,3.1183,10.4475,2.3508e-14,nan,3.1183,10.4475,3.1183,3.1183,9.1802e-15,6.11944e-15,3.1183,10.4475,nan,nan,nan,nan,nan,-163.979,-3.1183,-6.22189e-15,-10.4475,163.979,-3.1183,-1.0016e-14,1.0932e-14,1.17353e-14,8.40476e-15,1.03853e-14,nan,1.08283e-14,1.82751e-14,9.56022e-15,8.6992e-15,nan,1.29104e-14,nan,nan,9.65655e-15,nan,nan,1.20136e-14,nan,8.87229e-15,nan,nan,-1.42964e-15,nan,-8.99915e-16,nan,7.49388e-15,7.65816e-15,4.97032e-15,-4.2041e-15,-5.13359e-15,-5.05973e-15,4.82949e-16,1.90639e-15,nan,1.48228e-11,-3.12688e-14,4.91823e-16
beta_h_mab_virus_32_0_292,-9.92007e-15,nan,2.58426,8.77877,1.71902e-14,nan,2.58426,8.77877,2.58426,2.58426,1.36314e-14,3.98691e-15,2.58426,8.77877,nan,nan,nan,nan,nan,-135.749,-2.58426,-6.69403e-15,-8.77877,135.749,-2.58426,-1.11769e-14,1.06996e-14,1.07316e-14,1.03403e-14,1.01476e-14,nan,1.21216e-14,9.56022e-15,1.13701e-14,1.03302e-14,nan,7.97512e-15,nan,nan,1.07935e-14,nan,nan,1.15462e-14,nan,1.05615e-14,nan,nan,-1.03367e-15,nan,6.14277e-16,nan,4.33429e-15,4.34413e-15,2.7817e-15,-2.27101e-15,-3.00844e-15,-2.81721e-15,-8.78472e-16,1.65152e-15,nan,8.46703e-12,-1.75993e-14,2.85381e-16
beta_h_mab_virus_55_0_292,-7.65643e-15,nan,2.18471,7.43656,9.9909e-15,nan,2.18471,7.43656,2.18471,2.18471,5.68113e-15,1.15899e-15,2.18471,7.43656,nan,nan,nan,nan,nan,-114.723,-2.18471,-6.94671e-15,-7.43656,114.723,-2.18471,-1.13007e-14,1.05432e-14,1.04139e-14,1.06428e-14,1.0001e-14,nan,1.22535e-14,8.6992e-15,1.03302e-14,1.43906e-14,nan,6.89585e-15,nan,nan,1.09204e-14,nan,nan,1.13233e-14,nan,1.08087e-14,nan,nan,-9.45342e-16,nan,9.12752e-16,nan,3.75577e-15,3.74577e-15,2.38781e-15,-1.91328e-15,-2.61934e-15,-2.49555e-15,-1.14378e-15,1.56421e-15,nan,7.31191e-12,-1.51228e-14,2.47677e-16
beta_h_mab_virus_65_0_103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_65_0_276,6.87969e-16,nan,2.39676,8.01697,3.23235e-15,nan,2.39676,8.01697,2.39676,2.39676,1.53313e-15,1.53913e-14,2.39676,8.01697,nan,nan,nan,nan,nan,-126.249,-2.39676,-5.39378e-15,-8.01697,126.249,-2.39676,-8.06561e-15,9.43422e-15,1.03999e-14,6.5305e-15,9.04418e-15,nan,8.56735e-15,1.29104e-14,7.97512e-15,6.89585e-15,nan,2.46601e-14,nan,nan,7.82701e-15,nan,nan,1.03164e-14,nan,6.9945e-15,nan,nan,-1.43371e-15,nan,-1.47932e-15,nan,1.19814e-14,1.2454e-14,8.17754e-15,-7.09376e-15,-8.22609e-15,-8.06597e-15,1.04777e-15,1.47196e-15,nan,2.39452e-11,-5.05557e-14,7.83349e-16
beta_h_mab_virus_65_0_292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_65_0_322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_69_0_103,-1.47581e-14,nan,2.62779,8.92387,1.7631e-14,nan,2.62779,8.92387,2.62779,2.62779,6.74084e-15,7.8811e-16,2.62779,8.92387,nan,nan,nan,nan,nan,-138.058,-2.62779,-7.08312e-15,-8.92387,138.058,-2.62779,-1.18101e-14,1.11783e-14,1.11528e-14,1.09554e-14,1.05762e-14,nan,1.28545e-14,9.65655e-15,1.07935e-14,1.09204e-14,nan,7.82701e-15,nan,nan,1.31054e-14,nan,nan,1.20864e-14,nan,1.11759e-14,nan,nan,-1.03818e-15,nan,8.0986e-16,nan,4.27423e-15,4.27107e-15,2.72905e-15,-2.21383e-15,-2.97042e-15,-2.76255e-15,-1.06842e-15,1.78745e-15,nan,8.33377e-12,-1.7287e-14,2.81626e-16
beta_h_mab_virus_69_0_274,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
