id,U_SAEM,L_SAEM,h_SAEM,f_SAEM,alpha_SAEM,U_mode,L_mode,h_mode,f_mode,alpha_mode,goes_down,mab_virus,run_id
8|152|8|152|cc|2|1|322|1|322|69.0,52968.7,766.53,0.752566,14.1249,-0.622081,52968.7,766.53,0.752566,0.999998,-0.623198,False,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,52968.7,766.53,0.752566,8.22708,-0.622081,52968.7,766.53,0.752566,0.951489,-0.623198,False,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,52968.7,766.53,0.752566,9.09417,-0.622081,52968.7,766.53,0.752566,1,-0.623198,False,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,52968.7,766.53,0.752566,6.86689,-0.622081,52968.7,766.53,0.752566,1,-0.623198,False,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,52968.7,766.53,0.752566,7.38103,-0.622081,52968.7,766.53,0.752566,1.00001,-0.623198,False,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,52968.7,766.53,0.752566,5.67624,-0.622081,52968.7,766.53,0.752566,0.999999,-0.623198,False,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,52968.7,766.53,0.752566,8.62065,-0.622081,52968.7,766.53,0.752566,1,-0.623198,False,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,52968.7,766.53,0.752566,7.03291,-0.622081,52968.7,766.53,0.752566,0.999997,-0.623198,False,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,52968.7,766.53,0.752566,9.62176,-0.622081,52968.7,766.53,0.752566,1,-0.623198,False,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,52968.7,766.53,0.752566,6.59173,-0.622081,52968.7,766.53,0.752566,1,-0.623198,False,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,52968.7,766.53,0.752566,6.84258,-0.622081,52968.7,766.53,0.752566,1,-0.623198,False,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,52968.7,766.53,0.752566,7.80895,-0.622081,52968.7,766.53,0.752566,0.999996,-0.623198,False,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,52968.7,766.53,0.752566,8.86355,-0.622081,52968.7,766.53,0.752566,1,-0.623198,False,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,52968.7,766.53,0.752566,8.84188,-0.622081,52968.7,766.53,0.752566,0.999999,-0.623198,False,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,52968.7,766.53,0.752566,8.53128,-0.622081,52968.7,766.53,0.752566,1,-0.623198,False,69.0|322,152
8|1159|8|1159|sample|8|292|8|292|65.0,52968.9,769.287,2.15,0.622416,-1.88778,52968.9,769.287,2.15,0.552775,-1.87372,True,65.0|292,1159
8|1159|8|1159|sample|7|292|7|292|65.0,52968.9,769.287,2.15,0.658848,-1.88778,52968.9,769.287,2.15,0.597569,-1.87372,True,65.0|292,1159
8|1159|8|1159|sample|5|292|5|292|65.0,52968.9,769.287,2.15,0.629887,-1.88778,52968.9,769.287,2.15,0.565977,-1.87372,True,65.0|292,1159
8|1159|8|1159|sample|6|292|6|292|65.0,52968.9,769.287,2.15,0.644813,-1.88778,52968.9,769.287,2.15,0.565863,-1.87372,True,65.0|292,1159
8|1159|8|1159|sample|11|292|11|292|28.0,52968.8,769.308,2.21298,0.109086,-1.88778,52968.8,769.308,2.21298,0.0957697,-1.87372,True,28.0|292,1159
8|1159|8|1159|sample|12|292|12|292|28.0,52968.8,769.308,2.21298,0.0693763,-1.88778,52968.8,769.308,2.21298,0.0622263,-1.87372,True,28.0|292,1159
8|1159|8|1159|sample|9|292|9|292|28.0,52968.8,769.308,2.21298,0.224597,-1.88778,52968.8,769.308,2.21298,0.192941,-1.87372,True,28.0|292,1159
8|1159|8|1159|sample|10|292|10|292|28.0,52968.8,769.308,2.21298,0.2027,-1.88778,52968.8,769.308,2.21298,0.18082,-1.87372,True,28.0|292,1159
8|1159|8|1159|sample|4|292|4|292|22.0,52969,768.947,2.05603,0.778309,-1.88778,52969,768.947,2.05603,0.695833,-1.87372,True,22.0|292,1159
8|1159|8|1159|sample|3|292|3|292|22.0,52969,768.947,2.05603,0.681152,-1.88778,52969,768.947,2.05603,0.614118,-1.87372,True,22.0|292,1159
8|1159|8|1159|cc|1|1|292|1|292|69.0,52969,766.631,1.57852,6.01968,-1.88778,52969,766.631,1.57852,1,-1.87372,False,69.0|292,1159
8|1159|8|1159|cc|2|1|292|1|292|69.0,52969,766.631,1.57852,7.83655,-1.88778,52969,766.631,1.57852,1,-1.87372,False,69.0|292,1159
8|1159|8|1159|cc|3|1|292|1|292|69.0,52969,766.631,1.57852,5.1527,-1.88778,52969,766.631,1.57852,1,-1.87372,False,69.0|292,1159
8|1159|8|1159|cc|4|1|292|1|292|69.0,52969,766.631,1.57852,5.259,-1.88778,52969,766.631,1.57852,1,-1.87372,False,69.0|292,1159
8|1159|8|1159|cc|5|1|292|1|292|69.0,52969,766.631,1.57852,8.04599,-1.88778,52969,766.631,1.57852,1,-1.87372,False,69.0|292,1159
8|1159|8|1159|cc|6|1|292|1|292|69.0,52969,766.631,1.57852,5.33313,-1.88778,52969,766.631,1.57852,1,-1.87372,False,69.0|292,1159
8|1159|8|1159|cc|7|1|292|1|292|69.0,52969,766.631,1.57852,5.20778,-1.88778,52969,766.631,1.57852,1,-1.87372,False,69.0|292,1159
8|1159|8|1159|cc|8|1|292|1|292|69.0,52969,766.631,1.57852,7.57901,-1.88778,52969,766.631,1.57852,0.994571,-1.87372,False,69.0|292,1159
8|1159|8|1159|vc|1|2|292|2|292|69.0,52969,766.631,1.57852,4.77905,-1.88778,52969,766.631,1.57852,1,-1.87372,False,69.0|292,1159
8|1159|8|1159|vc|2|2|292|2|292|69.0,52969,766.631,1.57852,6.56042,-1.88778,52969,766.631,1.57852,0.951566,-1.87372,False,69.0|292,1159
8|1159|8|1159|vc|3|2|292|2|292|69.0,52969,766.631,1.57852,6.15713,-1.88778,52969,766.631,1.57852,1,-1.87372,False,69.0|292,1159
8|1159|8|1159|vc|4|2|292|2|292|69.0,52969,766.631,1.57852,7.40416,-1.88778,52969,766.631,1.57852,1,-1.87372,False,69.0|292,1159
8|1159|8|1159|vc|5|2|292|2|292|69.0,52969,766.631,1.57852,8.36881,-1.88778,52969,766.631,1.57852,0.999779,-1.87372,False,69.0|292,1159
8|1159|8|1159|vc|6|2|292|2|292|69.0,52969,766.631,1.57852,4.96395,-1.88778,52969,766.631,1.57852,1,-1.87372,False,69.0|292,1159
8|1159|8|1159|vc|7|2|292|2|292|69.0,52969,766.631,1.57852,6.1045,-1.88778,52969,766.631,1.57852,1,-1.87372,False,69.0|292,1159
8|1159|8|1159|vc|8|2|292|2|292|69.0,52969,766.631,1.57852,30.7907,-1.88778,52969,766.631,1.57852,0.970521,-1.87372,False,69.0|292,1159
8|1197|8|1197|sample|7|103|7|103|65.0,52968.6,769.305,2.08728,0.069609,-0.10738,52968.6,769.305,2.08728,0.0609382,-0.109256,True,65.0|103,1197
8|1197|8|1197|sample|8|103|8|103|65.0,52968.6,769.305,2.08728,0.0722216,-0.10738,52968.6,769.305,2.08728,0.0613313,-0.109256,True,65.0|103,1197
8|1197|8|1197|sample|6|103|6|103|65.0,52968.6,769.305,2.08728,0.0659829,-0.10738,52968.6,769.305,2.08728,0.0544083,-0.109256,True,65.0|103,1197
8|1197|8|1197|sample|5|103|5|103|65.0,52968.6,769.305,2.08728,0.0663835,-0.10738,52968.6,769.305,2.08728,0.0583207,-0.109256,True,65.0|103,1197
8|1197|8|1197|sample|12|103|12|103|28.0,52968.4,769.244,2.04317,0.0329048,-0.10738,52968.4,769.244,2.04317,0.0282508,-0.109256,True,28.0|103,1197
8|1197|8|1197|sample|10|103|10|103|28.0,52968.4,769.244,2.04317,0.0507588,-0.10738,52968.4,769.244,2.04317,0.0424201,-0.109256,True,28.0|103,1197
8|1197|8|1197|sample|9|103|9|103|28.0,52968.4,769.244,2.04317,0.050092,-0.10738,52968.4,769.244,2.04317,0.0439724,-0.109256,True,28.0|103,1197
8|1197|8|1197|sample|3|103|3|103|22.0,52968.6,769.4,2.26264,0.0684502,-0.10738,52968.6,769.4,2.26264,0.0586935,-0.109256,True,22.0|103,1197
8|1197|8|1197|sample|4|103|4|103|22.0,52968.6,769.4,2.26264,0.0643085,-0.10738,52968.6,769.4,2.26264,0.0544018,-0.109256,True,22.0|103,1197
8|1197|8|1197|sample|11|103|11|103|28.0,52968.4,769.244,2.04317,0.0346872,-0.10738,52968.4,769.244,2.04317,0.0318959,-0.109256,True,28.0|103,1197
8|1197|8|1197|cc|1|1|103|1|103|69.0,52968.7,766.479,1.04575,6.57009,-0.10738,52968.7,766.479,1.04575,0.936578,-0.109256,False,69.0|103,1197
8|1197|8|1197|cc|2|1|103|1|103|69.0,52968.7,766.479,1.04575,7.95587,-0.10738,52968.7,766.479,1.04575,0.999996,-0.109256,False,69.0|103,1197
8|1197|8|1197|cc|3|1|103|1|103|69.0,52968.7,766.479,1.04575,7.45828,-0.10738,52968.7,766.479,1.04575,1,-0.109256,False,69.0|103,1197
8|1197|8|1197|cc|4|1|103|1|103|69.0,52968.7,766.479,1.04575,5.91137,-0.10738,52968.7,766.479,1.04575,1,-0.109256,False,69.0|103,1197
8|1197|8|1197|cc|5|1|103|1|103|69.0,52968.7,766.479,1.04575,15.1244,-0.10738,52968.7,766.479,1.04575,1.00001,-0.109256,False,69.0|103,1197
8|1197|8|1197|cc|6|1|103|1|103|69.0,52968.7,766.479,1.04575,7.74389,-0.10738,52968.7,766.479,1.04575,1,-0.109256,False,69.0|103,1197
8|1197|8|1197|cc|7|1|103|1|103|69.0,52968.7,766.479,1.04575,7.35857,-0.10738,52968.7,766.479,1.04575,1,-0.109256,False,69.0|103,1197
8|1197|8|1197|cc|8|1|103|1|103|69.0,52968.7,766.479,1.04575,7.1437,-0.10738,52968.7,766.479,1.04575,1,-0.109256,False,69.0|103,1197
8|1197|8|1197|vc|1|2|103|2|103|69.0,52968.7,766.479,1.04575,7.02354,-0.10738,52968.7,766.479,1.04575,1,-0.109256,False,69.0|103,1197
8|1197|8|1197|vc|2|2|103|2|103|69.0,52968.7,766.479,1.04575,18.3976,-0.10738,52968.7,766.479,1.04575,0.983386,-0.109256,False,69.0|103,1197
8|1197|8|1197|vc|3|2|103|2|103|69.0,52968.7,766.479,1.04575,19.912,-0.10738,52968.7,766.479,1.04575,0.993089,-0.109256,False,69.0|103,1197
8|1197|8|1197|vc|4|2|103|2|103|69.0,52968.7,766.479,1.04575,5.74868,-0.10738,52968.7,766.479,1.04575,0.999996,-0.109256,False,69.0|103,1197
8|1197|8|1197|vc|5|2|103|2|103|69.0,52968.7,766.479,1.04575,9.13204,-0.10738,52968.7,766.479,1.04575,1,-0.109256,False,69.0|103,1197
8|1197|8|1197|vc|6|2|103|2|103|69.0,52968.7,766.479,1.04575,5.84022,-0.10738,52968.7,766.479,1.04575,1,-0.109256,False,69.0|103,1197
8|1197|8|1197|vc|7|2|103|2|103|69.0,52968.7,766.479,1.04575,5.89155,-0.10738,52968.7,766.479,1.04575,0.991409,-0.109256,False,69.0|103,1197
8|1197|8|1197|vc|8|2|103|2|103|69.0,52968.7,766.479,1.04575,9.04197,-0.10738,52968.7,766.479,1.04575,1,-0.109256,False,69.0|103,1197
