rep,id,eta_U,eta_L,eta_h,eta_f,eta_alpha,goes_down,mab_virus,run_id
1,14|705|14|705|vc|7|2|233|2|233|69.0,0,-8.00469e-10,-5.77031e-08,-14.441,0,False,69.0|233,705
1,14|705|14|705|vc|8|2|233|2|233|69.0,0,2.23197e-08,1.80893e-07,29.2518,0,False,69.0|233,705
1,8|152|8|152|sample|8|322|8|322|65.0,0,-2.80542e-08,2.68405e-08,-4.92492,0,True,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0,-2.89563e-08,-7.93249e-08,-1.95584,0,True,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0,-2.26561e-08,-3.42516e-08,1.43678,0,True,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0,1.20937e-08,6.04271e-08,-3.09457,0,True,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0,1.04974e-08,6.09158e-08,-9.86955,0,True,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0,3.7797e-08,-8.98045e-08,2.8172,0,True,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0,9.28264e-09,8.53571e-08,-4.32262,0,True,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0,-3.54593e-08,2.45434e-08,-5.58806,0,True,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0,-1.80495e-08,5.61306e-08,-5.11863,0,True,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0,-1.34418e-08,-2.13806e-08,-5.21909,0,True,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0,-1.59806e-08,-4.03504e-08,14.4618,0,False,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0,2.70978e-08,1.34234e-09,-4.40118,0,False,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0,3.35592e-09,-5.65248e-08,9.50523,0,False,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0,3.07898e-09,2.04464e-08,-7.31191,0,False,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0,1.52069e-08,-4.19999e-08,-6.40854,0,False,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0,1.4129e-09,-1.7975e-08,-14.9673,0,False,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0,-3.8757e-09,-1.19929e-07,4.70999,0,False,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0,-4.10732e-08,-1.02611e-07,-13.0128,0,False,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0,4.42162e-09,7.61878e-08,-4.94128,0,False,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0,5.50497e-08,4.72227e-08,-9.11559,0,False,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,0,1.01847e-08,-3.17864e-08,-3.53924,0,False,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,0,8.98217e-09,-7.13593e-08,-4.6746,0,False,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,0,1.97451e-08,1.02433e-07,-16.7535,0,False,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,0,3.62004e-08,-3.28442e-08,11.008,0,False,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0,3.02805e-09,-4.64002e-08,-7.49193,0,False,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,0,-1.72149e-08,-7.2087e-09,7.19337,0,False,69.0|322,152
1,8|1159|8|1159|sample|8|292|8|292|65.0,0,1.8174e-09,9.45338e-08,-2.17471,0,True,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,0,-2.31978e-09,-3.03485e-08,8.18844,0,True,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,0,-3.92387e-08,-7.50751e-09,16.0792,0,True,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,0,-2.49684e-08,-8.35608e-08,1.21941,0,True,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,0,-1.53516e-08,-1.74217e-08,-4.79594,0,True,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,0,4.29964e-09,4.49568e-08,-4.21879,0,True,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,0,7.4856e-09,2.35604e-07,-0.928806,0,True,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,0,3.74513e-08,7.90328e-08,5.5475,0,True,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,0,1.80164e-08,-8.98432e-08,0.66296,0,True,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,0,7.45138e-09,-1.15115e-07,-0.353273,0,True,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,0,-2.91013e-08,-1.59091e-08,-10.7166,0,False,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,0,-7.04949e-08,6.89832e-08,-10.9382,0,False,69.0|292,1159
1,8|1159|8|1159|cc|3|1|292|1|292|69.0,0,4.60034e-09,8.91348e-08,10.0873,0,False,69.0|292,1159
1,8|1159|8|1159|cc|4|1|292|1|292|69.0,0,3.94181e-08,1.18562e-07,-3.92022,0,False,69.0|292,1159
1,8|1159|8|1159|cc|5|1|292|1|292|69.0,0,-2.37176e-08,4.16842e-08,4.79897,0,False,69.0|292,1159
1,8|1159|8|1159|cc|6|1|292|1|292|69.0,0,1.19345e-08,2.14874e-08,-9.13341,0,False,69.0|292,1159
1,8|1159|8|1159|cc|7|1|292|1|292|69.0,0,5.72938e-08,-3.56583e-08,0.172989,0,False,69.0|292,1159
1,8|1159|8|1159|cc|8|1|292|1|292|69.0,0,-1.58965e-08,8.92748e-08,2.62027,0,False,69.0|292,1159
1,8|1159|8|1159|vc|1|2|292|2|292|69.0,0,3.62152e-08,-9.88664e-09,-7.72453,0,False,69.0|292,1159
1,8|1159|8|1159|vc|2|2|292|2|292|69.0,0,-5.14241e-08,7.07004e-09,14.6047,0,False,69.0|292,1159
1,8|1159|8|1159|vc|3|2|292|2|292|69.0,0,4.92298e-09,9.21153e-09,7.90044,0,False,69.0|292,1159
1,8|1159|8|1159|vc|4|2|292|2|292|69.0,0,-6.18186e-08,8.99628e-08,7.16687,0,False,69.0|292,1159
1,8|1159|8|1159|vc|5|2|292|2|292|69.0,0,-2.19371e-08,-1.68424e-08,-16.6575,0,False,69.0|292,1159
1,8|1159|8|1159|vc|6|2|292|2|292|69.0,0,4.51176e-08,1.59507e-07,0.688954,0,False,69.0|292,1159
1,8|1159|8|1159|vc|7|2|292|2|292|69.0,0,-3.87964e-08,-4.27102e-08,-3.41656,0,False,69.0|292,1159
1,8|1159|8|1159|vc|8|2|292|2|292|69.0,0,5.66213e-08,6.06468e-08,3.75342,0,False,69.0|292,1159
1,8|1197|8|1197|sample|7|103|7|103|65.0,0,2.75857e-08,-5.07669e-08,-6.03687,0,True,65.0|103,1197
1,8|1197|8|1197|sample|8|103|8|103|65.0,0,7.32905e-09,-1.30592e-07,-7.45993,0,True,65.0|103,1197
1,8|1197|8|1197|sample|6|103|6|103|65.0,0,-1.33616e-08,-1.38875e-07,-5.68698,0,True,65.0|103,1197
1,8|1197|8|1197|sample|5|103|5|103|65.0,0,-2.42294e-08,1.08725e-07,-4.21015,0,True,65.0|103,1197
1,8|1197|8|1197|sample|12|103|12|103|28.0,0,3.35584e-08,1.49677e-07,-8.42071,0,True,28.0|103,1197
1,8|1197|8|1197|sample|10|103|10|103|28.0,0,1.00136e-07,-1.54745e-08,-7.7405,0,True,28.0|103,1197
1,8|1197|8|1197|sample|9|103|9|103|28.0,0,-4.19537e-08,2.00193e-08,-6.36399,0,True,28.0|103,1197
1,8|1197|8|1197|sample|3|103|3|103|22.0,0,-2.43839e-08,-4.12371e-08,-8.36264,0,True,22.0|103,1197
1,8|1197|8|1197|sample|4|103|4|103|22.0,0,2.06873e-08,2.26706e-08,-3.60795,0,True,22.0|103,1197
1,8|1197|8|1197|sample|11|103|11|103|28.0,0,-3.75055e-08,-3.6585e-08,-11.6702,0,True,28.0|103,1197
1,8|1197|8|1197|cc|1|1|103|1|103|69.0,0,9.15497e-09,-1.3771e-07,4.81193,0,False,69.0|103,1197
1,8|1197|8|1197|cc|2|1|103|1|103|69.0,0,2.93111e-08,-1.16911e-08,-12.4075,0,False,69.0|103,1197
1,8|1197|8|1197|cc|3|1|103|1|103|69.0,0,-1.83826e-08,2.96971e-07,17.9954,0,False,69.0|103,1197
1,8|1197|8|1197|cc|4|1|103|1|103|69.0,0,-5.55151e-08,3.59619e-08,-1.40561,0,False,69.0|103,1197
1,8|1197|8|1197|cc|5|1|103|1|103|69.0,0,2.05845e-08,-5.46606e-08,-1.75011,0,False,69.0|103,1197
1,8|1197|8|1197|cc|6|1|103|1|103|69.0,0,-5.64152e-08,-1.33489e-07,1.68141,0,False,69.0|103,1197
1,8|1197|8|1197|cc|7|1|103|1|103|69.0,0,-4.99467e-08,-5.15453e-08,3.71246,0,False,69.0|103,1197
1,8|1197|8|1197|cc|8|1|103|1|103|69.0,0,-2.39927e-08,1.16985e-07,14.4359,0,False,69.0|103,1197
1,8|1197|8|1197|vc|1|2|103|2|103|69.0,0,-5.49619e-08,3.30666e-08,6.76045,0,False,69.0|103,1197
1,8|1197|8|1197|vc|2|2|103|2|103|69.0,0,-4.86888e-08,5.09725e-08,13.9926,0,False,69.0|103,1197
1,8|1197|8|1197|vc|3|2|103|2|103|69.0,0,-7.05677e-09,-3.76796e-08,-2.26398,0,False,69.0|103,1197
1,8|1197|8|1197|vc|4|2|103|2|103|69.0,0,2.63482e-08,-7.71992e-09,0.437566,0,False,69.0|103,1197
1,8|1197|8|1197|vc|5|2|103|2|103|69.0,0,-9.11461e-09,-6.5334e-08,11.1539,0,False,69.0|103,1197
1,8|1197|8|1197|vc|6|2|103|2|103|69.0,0,3.72511e-08,-2.02971e-07,2.41512,0,False,69.0|103,1197
1,8|1197|8|1197|vc|7|2|103|2|103|69.0,0,1.27337e-08,-6.3157e-09,-2.48151,0,False,69.0|103,1197
1,8|1197|8|1197|vc|8|2|103|2|103|69.0,0,-4.42534e-08,-3.81078e-08,10.76,0,False,69.0|103,1197
