id,eta_U_SAEM,eta_L_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_U_mode,eta_L_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,goes_down,mab_virus,run_id
14|705|14|705|sample|7|233|7|233|6.0,-3.72923e-09,-1.70972e-09,-5.54712e-10,-8.50581,0,0,0,1.41553e-14,-9.09501,0,False,6.0|233,705
14|705|14|705|sample|8|233|8|233|6.0,-2.5253e-09,2.55223e-09,8.40995e-10,-8.226,0,0,0,1.34059e-14,-8.89497,0,False,6.0|233,705
14|705|14|705|sample|10|233|10|233|6.0,-3.2384e-09,5.51753e-10,8.22336e-10,-2.53355,0,0,0,-4.08562e-14,-2.60162,0,True,6.0|233,705
14|705|14|705|sample|9|233|9|233|6.0,7.51665e-10,5.62959e-09,1.65853e-09,-2.36562,0,0,-1.13687e-13,4.26326e-14,-2.45538,0,True,6.0|233,705
14|705|14|705|sample|12|233|12|233|6.0,1.12408e-09,-4.12284e-09,-8.96377e-11,-2.21618,0,0,0,0,-2.36638,0,True,6.0|233,705
14|705|14|705|sample|11|233|11|233|6.0,3.58181e-10,1.83447e-10,1.88545e-09,-2.23928,0,0,0,1.33227e-14,-2.3223,0,True,6.0|233,705
14|705|14|705|cc|1|1|233|1|233|69.0,7.00791e-10,4.44208e-10,9.77307e-12,-0.134709,0,0,0,-1.77636e-15,1.81868e-07,0,False,69.0|233,705
14|705|14|705|cc|2|1|233|1|233|69.0,-3.32695e-09,3.95888e-10,9.16415e-10,-0.0169391,0,0,-1.13687e-13,-7.31415e-13,-0.0172953,0,False,69.0|233,705
14|705|14|705|cc|3|1|233|1|233|69.0,2.49041e-10,-4.1794e-10,1.08553e-10,-0.0137802,0,0,-3.18323e-12,-2.29461e-12,-0.0140456,0,False,69.0|233,705
14|705|14|705|cc|4|1|233|1|233|69.0,9.86576e-10,1.53727e-09,-1.19968e-09,-0.0591581,0,0,-1.13687e-12,4.44089e-14,-0.0604254,0,False,69.0|233,705
14|705|14|705|cc|5|1|233|1|233|69.0,1.74638e-10,1.73419e-09,3.82801e-10,-0.0204046,0,0,-6.82121e-13,3.63487e-13,-0.0206944,0,False,69.0|233,705
14|705|14|705|cc|6|1|233|1|233|69.0,-1.20958e-09,-4.50987e-11,1.2402e-09,0.0369336,0,0,1.7053e-12,-3.04867e-12,0.0378433,0,False,69.0|233,705
14|705|14|705|cc|7|1|233|1|233|69.0,-1.68188e-09,-1.07507e-09,-1.74463e-09,0.0396256,0,0,1.81899e-12,-1.48548e-13,0.0401512,0,False,69.0|233,705
14|705|14|705|cc|8|1|233|1|233|69.0,-4.60292e-10,-1.2837e-09,-4.69187e-11,0.217623,0,0,0,-1.9984e-15,3.83774e-07,0,False,69.0|233,705
14|705|14|705|vc|1|2|233|2|233|69.0,7.12927e-10,-1.74266e-09,8.9551e-10,-0.00533767,0,0,4.54747e-13,-2.39808e-14,-0.00538305,0,False,69.0|233,705
14|705|14|705|vc|2|2|233|2|233|69.0,1.52591e-10,-2.1765e-10,1.06356e-09,-0.0742073,0,0,0,-1.39666e-13,4.06395e-05,0,False,69.0|233,705
14|705|14|705|vc|3|2|233|2|233|69.0,1.7079e-09,2.1901e-10,-1.8782e-10,0.0453185,0,0,0,6.66134e-16,9.94507e-07,0,False,69.0|233,705
14|705|14|705|vc|4|2|233|2|233|69.0,-2.96092e-09,-5.17788e-10,-3.76982e-10,0.142792,0,0,0,0,1.45812e-08,0,False,69.0|233,705
14|705|14|705|vc|5|2|233|2|233|69.0,1.91169e-10,-7.77923e-11,-7.65298e-10,0.146933,0,0,0,4.44089e-16,1.54877e-07,0,False,69.0|233,705
14|705|14|705|vc|6|2|233|2|233|69.0,-8.11269e-10,-3.20144e-09,1.22819e-09,-0.190747,0,0,0,3.55271e-15,1.32293e-07,0,False,69.0|233,705
14|705|14|705|vc|7|2|233|2|233|69.0,-3.81842e-10,-2.59791e-10,-3.81871e-10,-0.0180657,0,0,0,-1.30607e-12,-0.0183626,0,False,69.0|233,705
14|705|14|705|vc|8|2|233|2|233|69.0,-1.02064e-09,-2.41032e-09,-5.67784e-10,0.0582663,0,0,0,-4.44089e-16,4.28208e-07,0,False,69.0|233,705
8|152|8|152|sample|8|322|8|322|65.0,4.16407e-09,-3.33499e-09,1.21739e-09,-1.0143,0,0,0,3.81917e-14,-1.13423,0,True,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,1.65167e-09,-4.08676e-09,8.9531e-10,-0.941916,0,0,-7.95808e-13,-1.94977e-12,-1.02912,0,True,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,-5.84347e-10,-4.48424e-09,-1.02619e-09,-1.0127,0,0,-4.54747e-12,-1.28786e-12,-1.07992,0,True,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,-2.2623e-09,-1.11914e-09,-2.29368e-09,-1.10158,0,0,-4.43379e-12,2.08988e-12,-1.18467,0,True,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,-8.28863e-10,-2.11049e-10,8.39418e-10,-2.40958,0,0,0,3.10862e-15,-2.48108,0,True,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,5.94155e-11,-3.30645e-09,-1.91531e-09,-2.10296,0,0,-1.13687e-13,3.10862e-15,-2.16402,0,True,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,-7.77363e-11,2.38203e-10,-1.25469e-09,-2.00297,0,0,0,-7.83817e-14,-2.1373,0,True,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,-2.76459e-09,8.92469e-10,1.04358e-10,-1.8601,0,-5.82077e-11,0,4.66294e-15,-1.92701,0,True,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,-1.58879e-09,1.71317e-09,6.71226e-10,-1.29372,0,0,3.41061e-13,1.32117e-13,-1.44287,0,True,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,1.76398e-10,9.37941e-11,2.58994e-10,-1.23451,0,0,-6.70752e-12,-1.19682e-12,-1.30206,0,True,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,-1.23589e-09,4.36739e-10,-5.9824e-10,-0.254933,0,0,1.13687e-13,1.55431e-15,1.23343e-07,0,False,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,-9.39996e-10,7.53987e-11,-4.39545e-10,0.064333,0,0,0,-2.34257e-14,-7.49668e-06,0,False,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,8.41057e-10,1.19441e-09,1.23841e-09,0.0597671,0,0,0,-2.22045e-15,-1.14377e-05,0,False,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,7.10876e-10,1.47577e-09,-3.07526e-10,0.168532,0,0,1.13687e-13,-1.55431e-15,7.70922e-08,0,False,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,9.57516e-10,-1.06332e-09,-5.3983e-10,0.0915244,0,0,0,-3.15303e-14,-4.24741e-06,0,False,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,1.24532e-09,7.33437e-10,7.51513e-10,0.0554711,0,0,0,1.11022e-15,-3.94834e-07,0,False,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,2.80939e-10,-1.55233e-10,7.42594e-11,0.11821,0,0,0,-2.44249e-14,5.01536e-06,0,False,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,1.17143e-11,-2.7051e-09,5.08999e-10,0.0706037,0,-1.45519e-11,-1.18234e-11,-2.44542e-11,0.0712294,0,False,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,-1.56937e-09,4.01911e-10,7.1331e-10,-0.00134061,0,7.27596e-12,6.36646e-12,-9.0703e-12,-0.00137038,0,False,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,-1.9563e-09,1.35626e-09,-1.48273e-12,-0.0374855,0,0,1.13687e-13,-3.21965e-15,5.51107e-08,0,False,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,1.09433e-09,2.05746e-09,-1.42436e-09,0.0960847,0,1.45519e-11,-1.36424e-12,-1.25655e-12,3.00342e-05,0,False,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,6.60046e-10,6.95577e-10,-1.13819e-09,-0.0736854,0,0,0,-1.34337e-14,-8.83539e-08,0,False,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,-6.24685e-10,6.06483e-10,-2.80656e-10,-0.0725708,0,0,0,-3.28626e-14,4.14436e-06,0,False,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,-1.02914e-09,-1.73349e-10,3.13337e-10,0.322316,0,0,0,8.88178e-16,-1.07671e-07,0,False,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,4.1163e-10,9.19863e-10,1.15521e-09,0.0479072,0,0,0,2.22045e-15,-1.21323e-08,0,False,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,6.01707e-10,1.93376e-09,-4.08159e-10,0.1022,0,7.27596e-12,4.43379e-12,4.04377e-12,0.000761378,0,False,69.0|322,152
8|1159|8|1159|sample|8|292|8|292|65.0,6.9743e-10,1.47394e-09,2.12719e-09,-0.479591,0,0,-1.13687e-13,-1.88738e-13,-0.599666,0,True,65.0|292,1159
8|1159|8|1159|sample|7|292|7|292|65.0,-1.78885e-09,-8.02832e-10,-1.81411e-09,-0.422651,0,0,0,-2.22045e-14,-0.517418,0,True,65.0|292,1159
8|1159|8|1159|sample|5|292|5|292|65.0,1.37676e-10,3.2784e-09,-8.8412e-10,-0.458995,0,0,0,1.86517e-14,-0.569339,0,True,65.0|292,1159
8|1159|8|1159|sample|6|292|6|292|65.0,-8.29459e-10,1.95198e-09,-4.68024e-09,-0.514303,0,-7.27596e-12,2.27374e-12,-9.57723e-12,-0.565778,0,True,65.0|292,1159
8|1159|8|1159|sample|11|292|11|292|28.0,-2.08788e-09,-1.29566e-10,-3.10947e-10,-2.23524,0,0,-1.13687e-13,5.06262e-14,-2.35762,0,True,28.0|292,1159
8|1159|8|1159|sample|12|292|12|292|28.0,2.79833e-09,2.06408e-10,3.06457e-09,-2.68227,0,0,0,1.33227e-14,-2.76842,0,True,28.0|292,1159
8|1159|8|1159|sample|9|292|9|292|28.0,-4.4248e-10,-7.80036e-10,-2.58761e-09,-1.57988,0,0,0,-7.63833e-14,-1.6695,0,True,28.0|292,1159
8|1159|8|1159|sample|10|292|10|292|28.0,-1.01428e-09,4.26225e-09,-2.25684e-09,-1.68763,0,0,-1.13687e-13,-3.4639e-14,-1.73675,0,True,28.0|292,1159
8|1159|8|1159|sample|4|292|4|292|22.0,4.27535e-10,4.19483e-09,-1.17694e-09,-0.307163,0,0,0,4.44089e-15,-0.379756,0,True,22.0|292,1159
8|1159|8|1159|sample|3|292|3|292|22.0,4.77578e-09,-9.84803e-10,-5.45327e-11,-0.423737,0,0,0,-4.08562e-14,-0.509675,0,True,22.0|292,1159
8|1159|8|1159|cc|1|1|292|1|292|69.0,-6.7339e-10,-1.32135e-09,1.19315e-09,-0.152046,0,0,0,4.10783e-14,-2.11516e-07,0,False,69.0|292,1159
8|1159|8|1159|cc|2|1|292|1|292|69.0,-4.83822e-10,-2.58981e-10,-4.1575e-10,0.109979,0,0,0,3.33067e-15,-5.90866e-07,0,False,69.0|292,1159
8|1159|8|1159|cc|3|1|292|1|292|69.0,1.70844e-09,2.10546e-11,1.16319e-09,-0.474029,0,0,0,-8.88178e-15,-2.11747e-06,0,False,69.0|292,1159
8|1159|8|1159|cc|4|1|292|1|292|69.0,1.35599e-09,-8.82958e-11,-3.42558e-10,-0.195968,0,-7.27596e-12,1.03455e-11,2.58882e-12,-0.000318302,0,False,69.0|292,1159
8|1159|8|1159|cc|5|1|292|1|292|69.0,-2.47877e-10,-2.67563e-09,2.86301e-10,0.136004,0,0,0,2.13163e-14,1.38266e-06,0,False,69.0|292,1159
8|1159|8|1159|cc|6|1|292|1|292|69.0,-5.8295e-11,6.64186e-10,-3.11299e-10,-0.115079,0,0,0,6.39488e-14,-5.49794e-06,0,False,69.0|292,1159
8|1159|8|1159|cc|7|1|292|1|292|69.0,-4.60073e-10,-2.45937e-09,-6.55979e-11,-0.158051,0,0,0,-5.77316e-15,-1.89162e-06,0,False,69.0|292,1159
8|1159|8|1159|cc|8|1|292|1|292|69.0,1.0588e-09,-7.97344e-10,2.06087e-10,0.0866419,0,0,0,-1.37668e-14,1.39305e-06,0,False,69.0|292,1159
8|1159|8|1159|vc|1|2|292|2|292|69.0,1.78746e-09,1.74904e-10,-2.03601e-09,-0.203553,0,1.45519e-11,0,-5.63993e-14,-2.58067e-07,0,False,69.0|292,1159
8|1159|8|1159|vc|2|2|292|2|292|69.0,-6.0923e-10,2.8486e-09,-2.76518e-10,-0.00231644,0,0,6.0254e-12,-1.8527e-11,-0.00236553,0,False,69.0|292,1159
8|1159|8|1159|vc|3|2|292|2|292|69.0,-9.56716e-10,-1.16777e-09,6.35193e-10,-0.377394,0,0,0,1.08802e-14,-2.04847e-06,0,False,69.0|292,1159
8|1159|8|1159|vc|4|2|292|2|292|69.0,1.20196e-09,2.29194e-10,-7.97765e-10,0.213706,0,0,0,2.66454e-15,1.5852e-07,0,False,69.0|292,1159
8|1159|8|1159|vc|5|2|292|2|292|69.0,-2.5559e-09,-7.94918e-10,1.29986e-09,0.203453,0,0,0,-9.54792e-15,3.68886e-06,0,False,69.0|292,1159
8|1159|8|1159|vc|6|2|292|2|292|69.0,-1.72564e-09,2.12235e-09,-1.70099e-10,0.112255,0,7.27596e-12,3.29692e-12,-7.89413e-12,-0.000436434,0,False,69.0|292,1159
8|1159|8|1159|vc|7|2|292|2|292|69.0,1.22392e-09,-3.40096e-09,-1.03368e-09,-0.0655946,0,0,0,-3.9968e-15,3.48608e-08,0,False,69.0|292,1159
8|1159|8|1159|vc|8|2|292|2|292|69.0,1.78828e-10,1.00885e-09,1.32506e-09,0.000294184,0,-3.63798e-11,-4.54747e-13,-1.57725e-11,0.000299783,0,False,69.0|292,1159
8|1197|8|1197|sample|7|103|7|103|65.0,1.08121e-10,1.72344e-09,-1.2846e-09,-2.72619,0,7.27596e-12,0,1.33227e-13,-2.82275,0,True,65.0|103,1197
8|1197|8|1197|sample|8|103|8|103|65.0,6.51271e-10,2.04102e-09,-1.4663e-10,-2.74612,0,0,1.59162e-12,7.99361e-15,-2.8166,0,True,65.0|103,1197
8|1197|8|1197|sample|6|103|6|103|65.0,-3.09486e-09,8.02631e-10,-8.83505e-10,-2.88054,0,7.27596e-12,0,-2.26485e-14,-2.93841,0,True,65.0|103,1197
8|1197|8|1197|sample|5|103|5|103|65.0,-4.77582e-09,3.82307e-09,1.59841e-10,-2.75885,0,0,-4.54747e-13,-4.66294e-13,-2.86848,0,True,65.0|103,1197
8|1197|8|1197|sample|12|103|12|103|28.0,-2.6549e-09,1.43766e-09,1.78141e-09,-3.50377,0,0,-1.81899e-12,4.10338e-13,-3.59299,0,True,28.0|103,1197
8|1197|8|1197|sample|10|103|10|103|28.0,-5.48171e-10,4.98158e-10,-1.24975e-09,-3.08031,0,0,-1.02318e-12,-1.54898e-12,-3.18829,0,True,28.0|103,1197
8|1197|8|1197|sample|9|103|9|103|28.0,1.89985e-09,2.46321e-09,-2.29216e-10,-3.06864,0,0,1.25056e-12,-4.583e-13,-3.15134,0,True,28.0|103,1197
8|1197|8|1197|sample|3|103|3|103|22.0,9.96515e-10,-2.29791e-09,6.57227e-10,-2.78011,0,0,0,-3.55271e-14,-2.85769,0,True,22.0|103,1197
8|1197|8|1197|sample|4|103|4|103|22.0,1.52664e-10,-2.76527e-09,2.3728e-09,-2.86214,0,0,0,2.08722e-14,-2.93458,0,True,22.0|103,1197
8|1197|8|1197|sample|11|103|11|103|28.0,1.3019e-09,8.46334e-10,-1.51441e-09,-3.39128,0,0,-1.13687e-13,8.21565e-14,-3.4782,0,True,28.0|103,1197
8|1197|8|1197|cc|1|1|103|1|103|69.0,6.26693e-10,2.39146e-09,6.1059e-10,-0.0253661,0,0,2.16005e-12,-1.05693e-13,-0.0259776,0,False,69.0|103,1197
8|1197|8|1197|cc|2|1|103|1|103|69.0,1.57488e-09,-1.0638e-09,1.41553e-09,-0.09643,0,-1.45519e-11,1.96678e-11,3.54983e-12,-0.0980127,0,False,69.0|103,1197
8|1197|8|1197|cc|3|1|103|1|103|69.0,6.97575e-10,1.57079e-09,-1.488e-10,-0.126247,0,-1.45519e-11,4.36557e-11,-3.48681e-11,-0.127761,0,False,69.0|103,1197
8|1197|8|1197|cc|4|1|103|1|103|69.0,-2.14568e-09,-4.13239e-10,-6.68914e-11,-0.109963,0,0,0,8.88178e-16,-1.59772e-07,0,False,69.0|103,1197
8|1197|8|1197|cc|5|1|103|1|103|69.0,2.72566e-09,2.40838e-09,7.94704e-10,0.0174674,0,0,1.13687e-12,-2.18936e-13,0.0178411,0,False,69.0|103,1197
8|1197|8|1197|cc|6|1|103|1|103|69.0,-1.32539e-10,-1.55413e-10,8.01906e-10,0.0569728,0,0,0,3.88578e-14,9.39918e-06,0,False,69.0|103,1197
8|1197|8|1197|cc|7|1|103|1|103|69.0,4.83516e-10,1.61268e-10,-6.46257e-10,0.357503,0,0,0,1.77636e-15,2.77849e-07,0,False,69.0|103,1197
8|1197|8|1197|cc|8|1|103|1|103|69.0,2.10968e-09,-1.29788e-10,-2.51002e-10,0.10543,0,0,0,1.84297e-14,-1.79769e-06,0,False,69.0|103,1197
8|1197|8|1197|vc|1|2|103|2|103|69.0,6.36675e-10,-1.0299e-09,-1.76558e-09,0.10808,0,0,0,2.4647e-14,1.32119e-06,0,False,69.0|103,1197
8|1197|8|1197|vc|2|2|103|2|103|69.0,2.18328e-09,-1.59222e-09,1.56822e-09,0.00640792,0,0,3.75167e-12,-1.29763e-12,0.00649316,0,False,69.0|103,1197
8|1197|8|1197|vc|3|2|103|2|103|69.0,2.60654e-09,-1.57627e-10,2.24898e-09,-0.0454321,0,0,0,4.35207e-14,5.44474e-06,0,False,69.0|103,1197
8|1197|8|1197|vc|4|2|103|2|103|69.0,2.96168e-09,-8.10208e-10,-2.11406e-09,0.0864683,0,0,0,-2.93099e-14,-2.67831e-06,0,False,69.0|103,1197
8|1197|8|1197|vc|5|2|103|2|103|69.0,1.80426e-09,-1.10098e-09,2.3283e-09,0.241907,0,0,-1.13687e-13,4.44089e-16,4.06001e-07,0,False,69.0|103,1197
8|1197|8|1197|vc|6|2|103|2|103|69.0,-3.17419e-09,-1.57524e-09,-1.82513e-09,-0.147095,0,1.45519e-11,7.95808e-12,-5.10569e-12,-0.150087,0,False,69.0|103,1197
8|1197|8|1197|vc|7|2|103|2|103|69.0,-1.02559e-09,-2.07687e-10,-1.92091e-09,0.136749,0,0,0,-3.33067e-15,-2.51026e-06,0,False,69.0|103,1197
8|1197|8|1197|vc|8|2|103|2|103|69.0,-2.43072e-09,-3.63301e-09,1.79715e-09,0.135688,0,0,0,1.95399e-14,1.18229e-06,0,False,69.0|103,1197
