beta_h_mab_virus_22_0_292,-0.0019773,0.0019773,0.00117444,0.00669051,4.543e-15,0.0019773,0.00117444,0.00669051,0.00117444,0.00117444,-1.98043e-15,0.0019773,0.00117444,0.00669051,nan,nan,nan,nan,nan,nan,0.000802853,0.0019773,-0.00471322,0.0019773,0.000802853,nan,1.15731e-14,1.13298e-14,nan,6.17422e-15,nan,nan,nan,nan,nan,-2.4501e-15,5.15203e-15,nan,1.59613e-14,nan,-3.26976e-15,-3.00935e-15,1.74492e-15,nan,7.63271e-15,-5.32454e-15,4.07992e-15,4.3848e-15,5.46901e-15,1.76059e-15,6.00906e-15,-2.39625e-16,-2.41995e-16,0,-6.69872e-16,-3.82549e-16,-2.57078e-16,nan,-9.34158e-16,0,0,-3.53193e-13,3.51166e-16,-7.9751e-12,0
beta_h_mab_virus_22_0_322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_28_0_103,-0.0159493,0.0159493,0.00659432,-0.095204,7.23712e-13,0.0159493,0.00659432,-0.095204,0.00659432,0.00659432,1.40951e-13,0.0159493,0.00659432,-0.095204,nan,nan,nan,nan,nan,nan,0.00935499,0.0159493,0.111153,0.0159493,0.00935499,nan,5.59466e-14,6.17422e-15,nan,9.79419e-13,nan,nan,nan,nan,nan,1.15185e-13,2.49059e-14,nan,7.716e-14,nan,-1.58066e-14,-1.45478e-14,1.29993e-14,nan,3.6898e-14,-2.57399e-14,2.472e-14,-1.75133e-13,2.64383e-14,8.51104e-15,2.95425e-14,-6.47561e-15,-6.07412e-15,-9.36308e-15,-4.37147e-16,1.95469e-15,-2.04031e-15,nan,-4.5159e-15,0,0,-1.04041e-11,8.83826e-15,-5.54847e-11,-3.11199e-16
beta_h_mab_virus_28_0_276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_28_0_292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_28_0_322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_32_0_292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_55_0_292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_65_0_103,0.00042971,-0.00042971,0.00553933,-0.0220977,8.56933e-14,-0.00042971,0.00553933,-0.0220977,0.00553933,0.00553933,5.04702e-14,-0.00042971,0.00553933,-0.0220977,nan,nan,nan,nan,nan,nan,-0.00596904,-0.00042971,0.0216679,-0.00042971,-0.00596904,nan,-2.22011e-14,-2.4501e-15,nan,1.15185e-13,nan,nan,nan,nan,nan,5.29646e-14,-9.88334e-15,nan,-3.06192e-14,nan,6.2725e-15,5.77296e-15,-5.15849e-15,nan,-1.46421e-14,1.02143e-14,-9.80958e-15,-3.6402e-14,-1.04914e-14,-3.37741e-15,-1.17233e-14,-4.07465e-16,-3.96011e-16,-7.81042e-16,1.75221e-15,1.37395e-15,0,nan,1.79203e-15,0,0,-7.44496e-13,4.72568e-16,1.3638e-11,0
beta_h_mab_virus_65_0_276,-0.00497577,0.00497577,-0.0016565,0.0604357,1.8378e-14,0.00497577,-0.0016565,0.0604357,-0.0016565,-0.0016565,-7.96078e-15,0.00497577,-0.0016565,0.0604357,nan,nan,nan,nan,nan,nan,0.00663227,0.00497577,-0.05546,0.00497577,0.00663227,nan,6.01008e-14,5.15203e-15,nan,2.49059e-14,nan,nan,nan,nan,nan,-9.88334e-15,4.86729e-14,nan,6.43856e-14,nan,-1.31897e-14,-1.54968e-14,1.08472e-14,nan,3.07892e-14,-2.7502e-14,2.6651e-14,2.37113e-14,2.80848e-14,1.31256e-14,3.06751e-14,-1.19122e-15,-9.00957e-16,-8.1393e-16,-2.50898e-15,-1.33736e-15,0,nan,-3.76826e-15,0,0,-1.65873e-12,1.49977e-15,-3.21643e-11,0
beta_h_mab_virus_65_0_292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_65_0_322,-0.0347586,0.0347586,0.0104636,-0.130884,5.67906e-14,0.0347586,0.0104636,-0.130884,0.0104636,0.0104636,-2.47517e-14,0.0347586,0.0104636,-0.130884,nan,nan,nan,nan,nan,nan,0.024295,0.0347586,0.165643,0.0347586,0.024295,nan,1.4463e-13,1.59613e-14,nan,7.716e-14,nan,nan,nan,nan,nan,-3.06192e-14,6.43856e-14,nan,2.81204e-13,nan,-4.08626e-14,-3.76083e-14,3.36053e-14,nan,9.53869e-14,-6.65415e-14,6.39051e-14,5.47975e-14,6.54371e-14,2.20023e-14,7.63719e-14,-3.47927e-15,-2.94755e-15,-2.70205e-15,-1.22493e-14,-4.49837e-15,-7.44347e-16,nan,-1.16743e-14,0,0,-5.07708e-12,4.32543e-15,-1.04995e-10,3.41928e-16
beta_h_mab_virus_69_0_103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
