beta_f_mab_virus_65_0_103,-19.1426,19.1535,18.9962,19.6577,19.2672,19.1746,nan,19.3475,19.3219,18.5777,20.6347,19.3298,18.6751,18.9777,nan,nan,nan,nan,nan,19.1432,6.17347e-07,nan,nan,1.1666e-06,-3.7488e-07,-1.05964e-06,nan,nan,nan,-8.70291e-07,-7.16768e-07,6.29975e-07,3.47362e-07,nan,-5.12468e-07,-2.21e-08,-3.51374e-07,-1.14103e-06,-6.04787e-07,1.06844e-08,nan,1.50406e-07,nan,nan,nan,nan,nan,-3.59538e-07,-1.92354e-06,-1.3429e-07,nan,3.16966e-07,nan,nan,6.89035e-08,nan,nan,9.4201e-07,nan,4.62738e-07,-1.53806e-06,-6.98244e-08,nan,nan,nan,nan,nan,4.40639e-07,-0.454033,-0.00675632
beta_f_mab_virus_65_0_276,-19.3838,19.3951,19.2351,19.906,19.5101,19.4162,nan,19.5919,19.566,18.8111,19.3298,21.1192,18.9093,19.2161,nan,nan,nan,nan,nan,19.3843,6.27498e-07,nan,nan,1.18118e-06,-3.8142e-07,-1.07593e-06,nan,nan,nan,-8.83948e-07,-7.27414e-07,6.38858e-07,3.52036e-07,nan,-5.21382e-07,-2.44132e-08,-3.57957e-07,-1.15851e-06,-6.14883e-07,9.23951e-09,nan,1.5268e-07,nan,nan,nan,nan,nan,-3.64916e-07,-1.95104e-06,-1.36152e-07,nan,3.21889e-07,nan,nan,7.09661e-08,nan,nan,9.56158e-07,nan,4.69153e-07,-1.56155e-06,-7.202e-08,nan,nan,nan,nan,nan,4.46747e-07,-0.460846,-0.00685009
beta_f_mab_virus_65_0_292,-18.7266,18.7366,18.5842,19.2293,18.8482,18.7578,nan,18.9257,18.9006,18.1753,18.6751,18.9093,19.8165,18.5666,nan,nan,nan,nan,nan,18.7272,5.99161e-07,nan,nan,1.14202e-06,-3.62784e-07,-1.03085e-06,nan,nan,nan,-8.46042e-07,-6.96853e-07,6.18255e-07,3.38894e-07,nan,-4.96413e-07,-1.74506e-08,-3.39352e-07,-1.11005e-06,-5.86691e-07,1.38115e-08,nan,1.46399e-07,nan,nan,nan,nan,nan,-3.50081e-07,-1.87564e-06,-1.31074e-07,nan,3.09364e-07,nan,nan,6.60952e-08,nan,nan,9.16668e-07,nan,4.51639e-07,-1.49614e-06,-6.67807e-08,nan,nan,nan,nan,nan,4.30075e-07,-0.450612,-0.00658443
beta_f_mab_virus_65_0_322,-19.0301,19.0403,18.8852,19.5418,19.1539,19.0619,nan,19.2327,19.2071,18.469,18.9777,19.2161,18.5666,20.414,nan,nan,nan,nan,nan,19.0307,6.09602e-07,nan,nan,1.16243e-06,-3.69051e-07,-1.04894e-06,nan,nan,nan,-8.60861e-07,-7.09064e-07,6.29376e-07,3.45391e-07,nan,-5.05286e-07,-1.80696e-08,-3.4533e-07,-1.12938e-06,-5.97051e-07,1.42251e-08,nan,1.48974e-07,nan,nan,nan,nan,nan,-3.56239e-07,-1.90877e-06,-1.334e-07,nan,3.14841e-07,nan,nan,6.70507e-08,nan,nan,9.326e-07,nan,4.59633e-07,-1.5229e-06,-6.78886e-08,nan,nan,nan,nan,nan,4.37694e-07,-0.471386,-0.0066852
beta_f_mab_virus_69_0_103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_f_mab_virus_69_0_274,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_f_mab_virus_69_0_276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_f_mab_virus_69_0_292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_f_mab_virus_69_0_322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_f_mab_virus_70_0_274,-19.1966,19.2077,19.0494,19.7133,19.3215,19.2286,nan,19.4025,19.3768,18.6299,19.1432,19.3843,18.7272,19.0307,nan,nan,nan,nan,nan,19.8155,6.20668e-07,nan,nan,1.16895e-06,-3.77207e-07,-1.06437e-06,nan,nan,nan,-8.74416e-07,-7.19601e-07,6.30621e-07,3.48336e-07,nan,-5.15517e-07,-2.36465e-08,-3.53883e-07,-1.14617e-06,-6.08102e-07,9.36524e-09,nan,1.51046e-07,nan,nan,nan,nan,nan,-3.61017e-07,-1.93037e-06,-1.34717e-07,nan,3.17974e-07,nan,nan,7.0186e-08,nan,nan,9.46156e-07,nan,4.64045e-07,-1.54479e-06,-7.11443e-08,nan,nan,nan,nan,nan,4.4204e-07,-0.453665,-0.00677976
h_pop,-6.2063e-07,6.23988e-07,6.12765e-07,6.39516e-07,6.25138e-07,6.21813e-07,nan,6.32653e-07,6.32105e-07,5.99977e-07,6.17347e-07,6.27498e-07,5.99161e-07,6.09602e-07,nan,nan,nan,nan,nan,6.20668e-07,3.91943e-14,nan,nan,2.61411e-14,-2.8577e-14,-5.53935e-14,nan,nan,nan,-4.84492e-14,-3.77768e-14,6.5084e-15,1.11266e-14,nan,-3.60725e-14,-1.87676e-14,-2.98489e-14,-6.01931e-14,-3.91299e-14,-1.61768e-14,nan,7.47251e-15,nan,nan,nan,nan,nan,-1.72725e-14,-7.91903e-14,-4.90336e-15,nan,1.16243e-14,nan,nan,1.07016e-14,nan,nan,4.8617e-14,nan,1.69747e-14,-7.87411e-14,-1.11354e-14,nan,nan,nan,nan,nan,1.61402e-14,3.02999e-08,-3.03683e-10
beta_h_mab_virus_22_0_276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_22_0_292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_22_0_322,-1.16893e-06,1.16709e-06,1.1615e-06,1.20334e-06,1.17714e-06,1.17102e-06,nan,1.17846e-06,1.17644e-06,1.1319e-06,1.1666e-06,1.18118e-06,1.14202e-06,1.16243e-06,nan,nan,nan,nan,nan,1.16895e-06,2.61411e-14,nan,nan,9.61703e-14,-1.17427e-14,-5.51097e-14,nan,nan,nan,-4.27169e-14,-3.69556e-14,5.55366e-14,2.42347e-14,nan,-2.00299e-14,1.13947e-14,-9.1393e-15,-5.78426e-14,-2.5735e-14,1.49779e-14,nan,8.15907e-15,nan,nan,nan,nan,nan,-2.00111e-14,-1.1845e-13,-8.80988e-15,nan,2.07454e-14,nan,nan,-3.23331e-15,nan,nan,4.70361e-14,nan,3.0282e-14,-8.15864e-14,2.75184e-15,nan,nan,nan,nan,nan,2.88591e-14,-6.72356e-08,-3.89536e-10
beta_h_mab_virus_28_0_103,3.77177e-07,-3.80033e-07,-3.71663e-07,-3.88841e-07,-3.79702e-07,-3.77912e-07,nan,-3.85796e-07,-3.8556e-07,-3.64445e-07,-3.7488e-07,-3.8142e-07,-3.62784e-07,-3.69051e-07,nan,nan,nan,nan,nan,-3.77207e-07,-2.8577e-14,nan,nan,-1.17427e-14,2.26885e-14,3.85745e-14,nan,nan,nan,3.42851e-14,2.66727e-14,3.64744e-16,-6.43372e-15,nan,2.67027e-14,1.60704e-14,2.28381e-14,4.21209e-14,2.85661e-14,1.43659e-14,nan,-5.13048e-15,nan,nan,nan,nan,nan,1.1746e-14,5.11884e-14,3.02029e-15,nan,-7.1799e-15,nan,nan,-8.32927e-15,nan,nan,-3.39892e-14,nan,-1.04863e-14,5.45084e-14,8.62613e-15,nan,nan,nan,nan,nan,-9.96134e-15,-3.26662e-08,2.08796e-10
beta_h_mab_virus_28_0_276,1.06432e-06,-1.06805e-06,-1.05266e-06,-1.09625e-06,-1.07198e-06,-1.06569e-06,nan,-1.08168e-06,-1.0805e-06,-1.02936e-06,-1.05964e-06,-1.07593e-06,-1.03085e-06,-1.04894e-06,nan,nan,nan,nan,nan,-1.06437e-06,-5.53935e-14,nan,nan,-5.51097e-14,3.85745e-14,8.44114e-14,nan,nan,nan,7.10525e-14,5.63071e-14,-2.18913e-14,-1.98939e-14,nan,4.99825e-14,2.05961e-14,3.95158e-14,8.94584e-14,5.52125e-14,1.64738e-14,nan,-1.13481e-14,nan,nan,nan,nan,nan,2.65164e-14,1.28193e-13,8.30306e-15,nan,-1.96505e-14,nan,nan,-1.25521e-14,nan,nan,-7.2333e-14,nan,-2.86922e-14,1.18492e-13,1.32128e-14,nan,nan,nan,nan,nan,-2.72969e-14,-1.40489e-08,4.76207e-10
beta_h_mab_virus_28_0_292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_28_0_322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_32_0_292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_55_0_292,8.74371e-07,-8.77942e-07,-8.64337e-07,-9.00714e-07,-8.80683e-07,-8.76016e-07,nan,-8.89445e-07,-8.88534e-07,-8.4351e-07,-8.70291e-07,-8.83948e-07,-8.46042e-07,-8.60861e-07,nan,nan,nan,nan,nan,-8.74416e-07,-4.84492e-14,nan,nan,-4.27169e-14,3.42851e-14,7.10525e-14,nan,nan,nan,6.30521e-14,4.83637e-14,-1.53126e-14,-1.6141e-14,nan,4.40182e-14,1.98043e-14,3.53682e-14,7.69189e-14,4.83181e-14,1.63394e-14,nan,-9.68835e-15,nan,nan,nan,nan,nan,2.25564e-14,1.07206e-13,7.19553e-15,nan,-1.62127e-14,nan,nan,-1.17587e-14,nan,nan,-6.21713e-14,nan,-2.36729e-14,1.01461e-13,1.23222e-14,nan,nan,nan,nan,nan,-2.25203e-14,-2.17339e-08,3.97705e-10
beta_h_mab_virus_65_0_103,7.19559e-07,-7.22143e-07,-7.11631e-07,-7.4116e-07,-7.24745e-07,-7.2091e-07,nan,-7.31396e-07,-7.30601e-07,-6.95933e-07,-7.16768e-07,-7.27414e-07,-6.96853e-07,-7.09064e-07,nan,nan,nan,nan,nan,-7.19601e-07,-3.77768e-14,nan,nan,-3.69556e-14,2.66727e-14,5.63071e-14,nan,nan,nan,4.83637e-14,4.11142e-14,-1.44986e-14,-1.34238e-14,nan,3.41196e-14,1.4247e-14,2.70396e-14,6.08584e-14,3.76557e-14,1.14489e-14,nan,-7.70951e-15,nan,nan,nan,nan,nan,1.80119e-14,8.68746e-14,5.60978e-15,nan,-1.32959e-14,nan,nan,-7.16587e-15,nan,nan,-4.92068e-14,nan,-1.94154e-14,8.05602e-14,7.61408e-15,nan,nan,nan,nan,nan,-1.84616e-14,-1.94017e-08,3.42787e-10
beta_h_mab_virus_65_0_276,-6.30615e-07,6.28324e-07,6.27781e-07,6.48512e-07,6.34996e-07,6.31716e-07,nan,6.33666e-07,6.32421e-07,6.10942e-07,6.29975e-07,6.38858e-07,6.18255e-07,6.29376e-07,nan,nan,nan,nan,nan,6.30621e-07,6.5084e-15,nan,nan,5.55366e-14,3.64744e-16,-2.18913e-14,nan,nan,nan,-1.53126e-14,-1.44986e-14,5.07245e-14,1.35964e-14,nan,-3.1747e-15,1.35921e-14,2.56815e-15,-2.23606e-14,-6.24399e-15,1.53218e-14,nan,3.45824e-15,nan,nan,nan,nan,nan,-8.80165e-15,-5.90169e-14,-4.68209e-15,nan,1.65145e-14,nan,nan,-5.47679e-15,nan,nan,1.82821e-14,nan,1.6073e-14,-3.33875e-14,5.27049e-15,nan,nan,nan,nan,nan,1.53236e-14,-5.51977e-08,-1.91393e-10
beta_h_mab_virus_65_0_292,-3.48326e-07,3.48344e-07,3.45603e-07,3.58535e-07,3.508e-07,3.48959e-07,nan,3.52085e-07,3.51551e-07,3.37127e-07,3.47362e-07,3.52036e-07,3.38894e-07,3.45391e-07,nan,nan,nan,nan,nan,3.48336e-07,1.11266e-14,nan,nan,2.42347e-14,-6.43372e-15,-1.98939e-14,nan,nan,nan,-1.6141e-14,-1.34238e-14,1.35964e-14,9.47122e-15,nan,-9.32575e-15,0,-6.00787e-15,-2.13012e-14,-1.10305e-14,1.32125e-15,nan,2.84988e-15,nan,nan,nan,nan,nan,-6.85189e-15,-3.75429e-14,-2.66291e-15,nan,6.28193e-15,nan,nan,6.51723e-16,nan,nan,1.81834e-14,nan,9.1707e-15,-3.05413e-14,-8.24515e-16,nan,nan,nan,nan,nan,8.73418e-15,-1.41224e-08,-1.30031e-10
beta_h_mab_virus_65_0_322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_69_0_103,5.15482e-07,-5.18797e-07,-5.08365e-07,-5.31703e-07,-5.19346e-07,-5.165e-07,nan,-5.26465e-07,-5.26051e-07,-4.97753e-07,-5.12468e-07,-5.21382e-07,-4.96413e-07,-5.05286e-07,nan,nan,nan,nan,nan,-5.15517e-07,-3.60725e-14,nan,nan,-2.00299e-14,2.67027e-14,4.99825e-14,nan,nan,nan,4.40182e-14,3.41196e-14,-3.1747e-15,-9.32575e-15,nan,3.41637e-14,1.88304e-14,2.81335e-14,5.43307e-14,3.6103e-14,1.63054e-14,nan,-6.70274e-15,nan,nan,nan,nan,nan,1.54299e-14,6.92736e-14,4.20824e-15,nan,-9.98391e-15,nan,nan,-1.04858e-14,nan,nan,-4.37114e-14,nan,-1.45799e-14,7.08858e-14,1.08108e-14,nan,nan,nan,nan,nan,-1.38596e-14,-3.30197e-08,2.69061e-10
beta_h_mab_virus_69_0_274,2.36273e-08,-2.6566e-08,-2.0576e-08,-2.57777e-08,-2.4089e-08,-2.37718e-08,nan,-2.88933e-08,-2.91694e-08,-2.13269e-08,-2.21e-08,-2.44132e-08,-1.74506e-08,-1.80696e-08,nan,nan,nan,nan,nan,-2.36465e-08,-1.87676e-14,nan,nan,1.13947e-14,1.60704e-14,2.05961e-14,nan,nan,nan,1.98043e-14,1.4247e-14,1.35921e-14,0,nan,1.88304e-14,1.87364e-14,1.7941e-14,2.28658e-14,1.89887e-14,1.61559e-14,nan,-2.542e-15,nan,nan,nan,nan,nan,5.49958e-15,1.64985e-14,5.40414e-16,nan,-1.32547e-15,nan,nan,-8.37973e-15,nan,nan,-1.80717e-14,nan,-1.93933e-15,2.82456e-14,8.65964e-15,nan,nan,nan,nan,nan,-1.82332e-15,-4.40086e-08,8.3088e-11
beta_h_mab_virus_69_0_276,3.53854e-07,-3.5701e-07,-3.48186e-07,-3.65132e-07,-3.56523e-07,-3.54565e-07,nan,-3.62789e-07,-3.62614e-07,-3.41543e-07,-3.51374e-07,-3.57957e-07,-3.39352e-07,-3.4533e-07,nan,nan,nan,nan,nan,-3.53883e-07,-2.98489e-14,nan,nan,-9.1393e-15,2.28381e-14,3.95158e-14,nan,nan,nan,3.53682e-14,2.70396e-14,2.56815e-15,-6.00787e-15,nan,2.81335e-14,1.7941e-14,2.63503e-14,4.31875e-14,2.98917e-14,1.6107e-14,nan,-5.22417e-15,nan,nan,nan,nan,nan,1.19061e-14,5.06615e-14,2.92022e-15,nan,-6.94284e-15,nan,nan,-9.63711e-15,nan,nan,-3.47507e-14,nan,-1.01402e-14,5.57019e-14,9.97814e-15,nan,nan,nan,nan,nan,-9.63235e-15,-3.62861e-08,2.03173e-10
beta_h_mab_virus_69_0_292,1.14611e-06,-1.15028e-06,-1.1335e-06,-1.18022e-06,-1.15429e-06,-1.14824e-06,nan,-1.16494e-06,-1.1637e-06,-1.10878e-06,-1.14103e-06,-1.15851e-06,-1.11005e-06,-1.12938e-06,nan,nan,nan,nan,nan,-1.14617e-06,-6.01931e-14,nan,nan,-5.78426e-14,4.21209e-14,8.94584e-14,nan,nan,nan,7.69189e-14,6.08584e-14,-2.23606e-14,-2.13012e-14,nan,5.43307e-14,2.28658e-14,4.31875e-14,9.75509e-14,5.99543e-14,1.862e-14,nan,-1.22428e-14,nan,nan,nan,nan,nan,2.85773e-14,1.3747e-13,8.86804e-15,nan,-2.09905e-14,nan,nan,-1.39804e-14,nan,nan,-7.87135e-14,nan,-3.06491e-14,1.28176e-13,1.46403e-14,nan,nan,nan,nan,nan,-2.91576e-14,-2.46058e-08,5.12502e-10
