rep,id,U,L,L_gap,h,f,alpha,k,goes_down,mab_virus,run_id
1,8|1017|8|1017|sample|8|65|8|65|22.0,83918,497.073,0.0548831,0.71714,0.000251758,1.26743e-06,1.00231e-09,True,22.0|65,1017
1,8|1017|8|1017|cc|1|1|65|1|65|69.0,83918,497.073,2.26813,1.67133,0.393786,1.26743e-06,1.00231e-09,False,69.0|65,1017
1,8|1017|8|1017|cc|2|1|65|1|65|69.0,83918,497.073,2.26813,-1.91722,0.393786,1.26743e-06,1.00231e-09,False,69.0|65,1017
1,8|1017|8|1017|cc|3|1|65|1|65|69.0,83918,497.073,2.26813,1.36171,0.393786,1.26743e-06,1.00231e-09,False,69.0|65,1017
1,8|1017|8|1017|cc|4|1|65|1|65|69.0,83918,497.073,2.26813,1.8391,0.393785,1.26743e-06,1.00231e-09,False,69.0|65,1017
1,8|1017|8|1017|cc|5|1|65|1|65|69.0,83918,497.073,2.26813,-0.307513,0.393786,1.26743e-06,1.00231e-09,False,69.0|65,1017
1,8|1017|8|1017|cc|6|1|65|1|65|69.0,83918,497.073,2.26813,2.00909,0.393785,1.26743e-06,1.00231e-09,False,69.0|65,1017
1,8|1017|8|1017|cc|7|1|65|1|65|69.0,83918,497.073,2.26813,0.534785,0.393786,1.26743e-06,1.00231e-09,False,69.0|65,1017
1,8|1017|8|1017|cc|8|1|65|1|65|69.0,83918,497.073,2.26813,-0.499279,0.393785,1.26743e-06,1.00231e-09,False,69.0|65,1017
1,8|1017|8|1017|vc|1|2|65|2|65|69.0,83918,497.073,2.26813,-0.194463,0.393786,1.26743e-06,1.00231e-09,False,69.0|65,1017
1,8|1017|8|1017|vc|2|2|65|2|65|69.0,83918,497.073,2.26813,-0.631954,0.393786,1.26743e-06,1.00231e-09,False,69.0|65,1017
1,8|1017|8|1017|vc|3|2|65|2|65|69.0,83918,497.073,2.26813,1.2092,0.393786,1.26743e-06,1.00231e-09,False,69.0|65,1017
1,8|1017|8|1017|vc|4|2|65|2|65|69.0,83918,497.073,2.26813,-1.0469,0.393785,1.26743e-06,1.00231e-09,False,69.0|65,1017
