beta_f_mab_virus_70_0_274,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
h_pop,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_goes_down_True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_22_0_276,-0.298865,nan,-5.6567,nan,0.712784,nan,0.589731,-4.32712,nan,1.76701,-4.61925,1.68342,nan,nan,-1.79455,nan,-9.47821,-5.43127,nan,-8.49859,nan,nan,nan,5.24806,nan,1.69978,nan,2.96889,4.19944,nan,3.23144,1.78637,2.72108,0.720631,nan,2.25417,nan,5.50252,3.61918,1.72924,4.40932,nan,-0.0072631,0.00487575,-0.0117607,-0.0118524,-0.0129109,0.0452525,nan,nan,nan,nan,7.54722e-09,-2.43351e-07,4.66614e-09,8.31769e-09,nan,nan,1.52585e-09,nan,nan,8.17589e-09,nan,4.42854e-07,1.50789e-07,5.09171e-08,5.0218e-08,nan,7.4416e-09,-0.0123551,0.00359599,0.149797,0.0399294,-0.0506814,0.0237073,-0.0588513,0.0228557,0.296021,0.0744402,-0.0505775,0.109661,nan,1.87176e-09,-0.000478596,5.91057e-08,-0.0065805,-4.30004e-07,nan,0.558742,-1.62052,nan,9.64317,0.000661007,17.5389,-0.0109345
beta_h_mab_virus_22_0_292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_22_0_322,-0.232713,nan,-1.79488,nan,-1.21168,nan,0.370657,-1.9348,nan,0.921404,-2.07249,0.878514,nan,nan,-0.74959,nan,-4.0708,-2.44371,nan,-4.01724,nan,nan,nan,1.69978,nan,2.22455,nan,1.40223,1.87498,nan,1.54643,0.734629,1.30721,0.290031,nan,1.01406,nan,2.39538,1.6993,0.778922,2.11706,nan,-0.00331316,0.0032108,-0.00552506,-0.00544932,-0.00430807,0.0200154,nan,nan,nan,nan,4.27574e-09,-1.20631e-07,2.36942e-09,3.59911e-09,nan,nan,8.18928e-10,nan,nan,4.98319e-09,nan,2.15744e-07,6.36178e-08,2.44037e-08,2.38508e-08,nan,3.53097e-09,-0.00569699,0.00087159,0.073356,0.0191106,-0.0259556,0.0107522,-0.0277877,0.00915493,0.144452,0.0348464,-0.0276354,0.051168,nan,8.98692e-10,-0.000233911,2.76481e-08,-0.00311799,-2.53456e-07,nan,0.279184,-0.726976,nan,4.0289,0.000102267,8.05981,-0.00518921
beta_h_mab_virus_28_0_103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_28_0_276,-0.39259,nan,-3.13366,nan,0.727955,nan,-0.177617,-3.37682,nan,1.59114,-3.6169,1.51766,nan,nan,-1.31721,nan,-7.12498,-4.26491,nan,-6.98785,nan,nan,nan,2.96889,nan,1.40223,nan,3.16166,3.27524,nan,2.68651,1.28961,2.27205,0.509331,nan,1.76872,nan,4.18743,2.95616,1.35807,3.67784,nan,-0.0050063,0.00507664,-0.0101589,-0.0104522,-0.00655177,0.0313243,nan,nan,nan,nan,6.97729e-09,-2.08492e-07,4.14633e-09,5.94791e-09,nan,nan,1.29933e-09,nan,nan,8.78555e-09,nan,3.74899e-07,1.11448e-07,4.23997e-08,4.14689e-08,nan,5.99317e-09,-0.0100977,0.00151544,0.126925,0.0339312,-0.0445254,0.0184063,-0.0472879,0.0148661,0.248972,0.0617449,-0.0478455,0.0860911,nan,1.4759e-09,-0.000414064,5.39357e-08,-0.00537308,-4.64718e-07,nan,0.483855,-1.26834,nan,7.37272,-0.00128703,13.0676,-0.00866574
beta_h_mab_virus_28_0_292,-0.338098,nan,-4.4305,nan,0.794298,nan,0.65937,-5.56873,nan,1.95695,-5.0832,1.86479,nan,nan,-1.96973,nan,-10.4104,-5.97798,nan,-9.37413,nan,nan,nan,4.19944,nan,1.87498,nan,3.27524,5.35101,nan,3.56578,1.9585,3.00396,0.788,nan,2.4806,nan,6.04637,3.99022,1.90264,4.8664,nan,-0.00810441,0.00738901,-0.0121892,-0.0127834,-0.0126454,0.0487646,nan,nan,nan,nan,8.44799e-09,-2.68659e-07,5.1304e-09,6.36456e-09,nan,nan,1.61219e-09,nan,nan,9.10205e-09,nan,4.89357e-07,1.65474e-07,5.61907e-08,5.53998e-08,nan,8.10552e-09,-0.0128109,0.00242955,0.164365,0.0432499,-0.0567491,0.0250073,-0.0627272,0.0230344,0.324374,0.0801755,-0.0578086,0.117575,nan,1.98157e-09,-0.000534625,6.59726e-08,-0.00722152,-4.89286e-07,nan,0.617838,-1.783,nan,7.90626,0.00386363,18.9626,-0.011848
beta_h_mab_virus_28_0_322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_32_0_292,-0.468731,nan,-3.41242,nan,0.8374,nan,0.733091,-3.68004,nan,0.971098,-3.9416,1.70406,nan,nan,-1.41353,nan,-7.69995,-4.65197,nan,-7.69738,nan,nan,nan,3.23144,nan,1.54643,nan,2.68651,3.56578,nan,3.68394,1.3816,2.50993,0.543684,nan,1.92994,nan,4.53979,3.2534,1.48328,4.06472,nan,-0.00637637,0.00625366,-0.0106527,-0.0112691,-0.00839545,0.0395651,nan,nan,nan,nan,7.71956e-09,-2.3257e-07,4.5906e-09,6.81664e-09,nan,nan,2.01056e-09,nan,nan,9.82348e-09,nan,4.14885e-07,1.20033e-07,4.68444e-08,4.57291e-08,nan,6.78614e-09,-0.0109202,0.00150497,0.141236,0.0375418,-0.0501319,0.0198757,-0.0532556,0.0171632,0.277957,0.0690517,-0.0537931,0.0959551,nan,1.72068e-09,-0.000450006,5.92597e-08,-0.00597163,-4.0086e-07,nan,0.538654,-1.3835,nan,7.28074,0.0011036,15.4553,-0.00990797
beta_h_mab_virus_55_0_292,-0.0183193,nan,-1.88253,nan,0.201783,nan,0.142825,-2.0155,nan,0.663763,-2.95532,0.630069,nan,nan,-0.899175,nan,-4.61966,-2.51057,nan,-3.69135,nan,nan,nan,1.78637,nan,0.734629,nan,1.28961,1.9585,nan,1.3816,1.62215,1.15596,0.374751,nan,1.04273,nan,2.64294,1.58638,0.79866,1.8753,nan,-0.00372418,0.00131622,-0.00480143,-0.00461282,-0.00813589,0.0230314,nan,nan,nan,nan,2.75746e-09,-9.90918e-08,1.79755e-09,4.12915e-09,nan,nan,3.06487e-09,nan,nan,2.1018e-09,nan,1.84383e-07,7.49111e-08,2.17084e-08,2.16756e-08,nan,3.26321e-09,-0.00485015,0.00197194,0.0614351,0.0159098,-0.0203043,0.0088911,-0.0243773,0.0107945,0.122058,0.030064,-0.0188654,0.0431294,nan,8.22153e-10,-0.000195847,2.20828e-08,-0.00286142,1.081e-07,nan,0.224238,-0.751933,nan,4.70379,0.00113422,8.28028,-0.00482419
