id,eta_U_offset_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_offset_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|1017|cc|6|1|65,0,9.84136e-08,0,3.37446e-07,0.17914,0,0,0,-9.09495e-13,0,-2.04281e-14,-1.15373e-07,0,0,False,69.0|65,1017
8|1017|cc|7|1|65,0,1.77781e-07,0,1.87398e-07,0.0634953,0,0,0,4.54747e-13,0,8.17124e-13,3.35638e-08,0,0,False,69.0|65,1017
8|1017|cc|8|1|65,0,5.00535e-08,0,1.90855e-07,0.0548716,0,0,0,4.54747e-13,0,2.37144e-13,-2.47824e-07,0,0,False,69.0|65,1017
8|1017|vc|1|2|65,0,-7.53486e-08,0,6.10661e-08,-0.00560683,0,0,0,2.27374e-13,0,1.71463e-12,2.97738e-07,0,0,False,69.0|65,1017
8|1017|vc|2|2|65,0,2.42457e-08,0,-9.54223e-10,0.12347,0,0,0,-2.27374e-13,0,-7.41185e-13,7.15992e-08,0,0,False,69.0|65,1017
8|1017|vc|3|2|65,0,1.04596e-07,0,3.85539e-08,0.16476,0,0,0,0.0,0,-7.38298e-13,-3.50995e-07,0,0,False,69.0|65,1017
8|1017|vc|4|2|65,0,-5.99408e-08,0,1.90011e-07,0.0575749,0,0,0,-5.68434e-13,0,4.76952e-13,4.34421e-08,0,0,False,69.0|65,1017
8|1017|vc|5|2|65,0,1.21967e-07,0,-2.99442e-08,-0.268552,0,0,0,-2.27374e-13,0,9.35474e-13,1.35016e-07,0,0,False,69.0|65,1017
8|1017|vc|6|2|65,0,6.54978e-08,0,-1.987e-07,-0.0190713,0,0,0,-2.27374e-13,0,1.42109e-13,-3.05553e-07,0,0,False,69.0|65,1017
8|1017|vc|7|2|65,0,-5.87351e-09,0,-9.59931e-08,-0.193446,0,0,0,0.0,0,5.81757e-14,3.70796e-07,0,0,False,69.0|65,1017
8|1017|vc|8|2|65,0,3.719e-07,0,3.14057e-07,-0.213629,0,0,0,-7.95808e-13,0,-5.04041e-13,3.0058e-08,0,0,False,69.0|65,1017
8|291|sample|6|103,0,4.02445e-08,0,-3.54997e-07,1.62686,0,0,0,-1.15961e-11,0,-8.50875e-12,1.63963,0,0,True,55.0|103,291
8|291|sample|5|103,0,-4.25924e-08,0,5.21512e-07,1.62069,0,0,0,1.86446e-11,0,-1.16174e-12,1.64788,0,0,True,55.0|103,291
8|291|sample|4|103,0,-8.95481e-09,0,-2.46331e-07,1.47503,0,0,0,1.20508e-11,0,-8.65974e-13,1.50203,0,0,True,55.0|103,291
8|291|sample|3|103,0,1.97477e-08,0,-4.35883e-07,1.49766,0,0,0,9.54969e-12,0,1.32174e-11,1.51886,0,0,True,55.0|103,291
8|291|sample|9|103,0,3.66592e-07,0,4.5462e-07,-0.310392,0,0,0,-1.31877e-11,0,-4.31655e-13,-0.302067,0,0,True,32.0|103,291
8|291|sample|10|103,0,2.62072e-08,0,4.57642e-09,-0.267477,0,0,0,6.82121e-13,0,-2.23401e-11,-0.252344,0,0,True,32.0|103,291
8|291|sample|8|103,0,1.69194e-07,0,-3.29143e-07,-0.391864,0,0,0,-1.13687e-11,0,-1.68177e-12,-0.381502,0,0,True,32.0|103,291
8|291|sample|7|103,0,9.43466e-08,0,3.44878e-07,-0.267895,0,0,0,-1.93268e-12,0,5.72076e-12,-0.278375,0,0,True,32.0|103,291
8|291|sample|11|103,0,2.65153e-07,0,-5.2587e-07,3.13498,0,0,0,1.06866e-11,0,-3.65796e-11,3.21068,0,0,True,22.0|103,291
8|291|sample|12|103,0,1.85712e-07,0,2.05938e-08,2.90901,0,0,0,6.13909e-12,0,-3.97771e-12,2.96153,0,0,True,22.0|103,291
8|291|cc|1|1|103,0,-8.52608e-09,0,7.08717e-09,-0.299232,0,0,0,7.95808e-13,0,4.86056e-13,-8.37443e-08,0,0,False,69.0|103,291
8|291|cc|2|1|103,0,-3.95201e-07,0,-1.82935e-07,0.118864,0,0,0,-2.27374e-13,0,-1.57208e-13,3.09802e-07,0,0,False,69.0|103,291
8|291|cc|3|1|103,0,-2.87402e-07,0,-9.05133e-08,0.351093,0,0,0,-6.82121e-13,0,-3.41061e-13,4.79292e-07,0,0,False,69.0|103,291
8|291|cc|4|1|103,0,1.37463e-07,0,3.30698e-07,-0.0746509,0,0,0,-3.41061e-13,0,-8.55316e-13,-2.21614e-07,0,0,False,69.0|103,291
8|291|cc|5|1|103,0,-3.83417e-07,0,1.80273e-07,-0.0954605,0,0,0,3.41061e-13,0,3.89466e-13,1.76738e-07,0,0,False,69.0|103,291
8|291|cc|6|1|103,0,5.54149e-08,0,-3.68701e-07,0.0941618,0,0,0,0.0,0,4.43867e-13,-1.27752e-07,0,0,False,69.0|103,291
8|291|cc|7|1|103,0,4.73331e-08,0,1.50145e-07,0.240887,0,0,0,2.27374e-13,0,-3.18412e-13,-3.27375e-07,0,0,False,69.0|103,291
8|291|cc|8|1|103,0,6.14353e-08,0,-3.12178e-08,0.0714851,0,0,0,2.27374e-13,0,-4.8983e-13,-4.23797e-09,0,0,False,69.0|103,291
8|291|vc|1|2|103,0,-7.00295e-08,0,-1.81362e-07,-0.143873,0,0,0,5.68434e-13,0,2.64233e-14,4.63906e-07,0,0,False,69.0|103,291
8|291|vc|2|2|103,0,-1.75595e-07,0,-1.31144e-07,0.00168736,0,0,0,0.0,0,-6.12621e-13,-3.29696e-07,0,0,False,69.0|103,291
8|291|vc|3|2|103,0,6.57162e-08,0,1.16197e-07,0.0331146,0,0,0,-5.68434e-13,0,1.15685e-13,-4.16383e-07,0,0,False,69.0|103,291
8|291|vc|4|2|103,0,5.49816e-08,0,1.58927e-07,-0.163936,0,0,0,-3.41061e-13,0,4.66294e-13,-1.95579e-07,0,0,False,69.0|103,291
8|291|vc|5|2|103,0,-8.39108e-08,0,2.29806e-07,-0.0994791,0,0,0,6.82121e-13,0,-7.54952e-14,-4.2702e-08,0,0,False,69.0|103,291
8|291|vc|6|2|103,0,1.29757e-07,0,-1.3e-07,0.215407,0,0,0,4.54747e-13,0,1.64313e-13,1.22587e-07,0,0,False,69.0|103,291
8|291|vc|7|2|103,0,-8.92329e-08,0,2.84439e-07,0.0449579,0,0,0,5.68434e-13,0,-2.83329e-13,-2.8624e-07,0,0,False,69.0|103,291
8|291|vc|8|2|103,0,7.38113e-08,0,3.83447e-08,0.0975191,0,0,0,2.27374e-13,0,-1.09246e-12,3.24128e-08,0,0,False,69.0|103,291
8|1197|sample|7|103,0,6.26649e-07,0,-3.01897e-07,1.67021,0,0,0,1.45519e-11,0,1.49802e-11,1.69163,0,0,True,65.0|103,1197
8|1197|sample|8|103,0,-1.28247e-07,0,-2.00609e-07,1.64013,0,0,0,-7.95808e-12,0,1.63292e-12,1.68885,0,0,True,65.0|103,1197
8|1197|sample|6|103,0,3.8924e-08,0,2.38846e-07,1.72151,0,0,0,-5.22959e-12,0,-1.664e-11,1.73047,0,0,True,65.0|103,1197
8|1197|sample|5|103,0,-9.95825e-08,0,1.67833e-07,1.66165,0,0,0,-3.16049e-11,0,-2.64795e-11,1.66687,0,0,True,65.0|103,1197
8|1197|sample|12|103,0,9.44409e-08,0,5.60813e-07,1.65644,0,0,0,9.77707e-12,0,1.92029e-11,1.67193,0,0,True,28.0|103,1197
8|1197|sample|10|103,0,1.35855e-09,0,5.28228e-07,1.31544,0,0,0,2.13731e-11,0,-1.21065e-11,1.33224,0,0,True,28.0|103,1197
8|1197|sample|9|103,0,-1.85027e-07,0,-4.20807e-07,1.26326,0,0,0,1.93268e-12,0,-1.14084e-11,1.27869,0,0,True,28.0|103,1197
8|1197|sample|3|103,0,1.3503e-07,0,4.10053e-07,2.60706,0,0,0,3.29692e-12,0,2.72791e-11,2.67562,0,0,True,22.0|103,1197
8|1197|sample|4|103,0,1.69149e-08,0,2.98016e-07,2.66293,0,0,0,-2.50111e-12,0,-7.65832e-12,2.72975,0,0,True,22.0|103,1197
8|1197|sample|11|103,0,-2.25167e-08,0,1.85325e-08,1.5885,0,0,0,1.59162e-12,0,9.95704e-12,1.58166,0,0,True,28.0|103,1197
8|1197|cc|1|1|103,0,-2.95933e-07,0,3.19808e-08,-0.11802,0,0,0,-6.82121e-13,0,-7.90479e-14,2.21597e-08,0,0,False,69.0|103,1197
8|1197|cc|2|1|103,0,2.77797e-07,0,1.74018e-07,-0.0759854,0,0,0,-9.09495e-13,0,-4.08118e-13,-7.92681e-08,0,0,False,69.0|103,1197
8|1197|cc|3|1|103,0,-1.64092e-07,0,-1.80742e-07,-0.173249,0,0,0,2.27374e-13,0,-5.54001e-13,4.37108e-07,0,0,False,69.0|103,1197
8|1197|cc|4|1|103,0,1.14167e-07,0,-6.46243e-09,-0.0705225,0,0,0,-9.09495e-13,0,-9.1438e-13,4.39311e-08,0,0,False,69.0|103,1197
8|1197|cc|5|1|103,0,8.50419e-08,0,3.92906e-08,-0.00943668,0,0,0,-3.41061e-13,0,-4.44533e-13,4.99101e-08,0,0,False,69.0|103,1197
8|1197|cc|6|1|103,0,2.19634e-07,0,3.42049e-07,-0.0643838,0,0,0,3.41061e-13,0,8.21343e-13,-1.84004e-07,0,0,False,69.0|103,1197
8|1197|cc|7|1|103,0,-2.60228e-07,0,-2.65629e-07,0.0107021,0,0,0,0.0,0,-2.38032e-13,2.19024e-07,0,0,False,69.0|103,1197
8|1197|cc|8|1|103,0,-3.07594e-08,0,-3.39088e-07,0.129831,0,0,0,6.82121e-13,0,-7.11653e-13,7.09981e-10,0,0,False,69.0|103,1197
8|1197|vc|1|2|103,0,-1.02121e-07,0,-3.26373e-09,0.0824864,0,0,0,1.13687e-13,0,-6.43929e-14,8.84816e-08,0,0,False,69.0|103,1197
8|1197|vc|2|2|103,0,1.62742e-07,0,-1.06255e-07,-0.0971314,0,0,0,2.27374e-13,0,-8.30447e-13,-3.53007e-08,0,0,False,69.0|103,1197
8|1197|vc|3|2|103,0,-3.08864e-07,0,4.80133e-08,0.130157,0,0,0,1.02318e-12,0,-1.35159e-12,-3.7268e-07,0,0,False,69.0|103,1197
8|1197|vc|4|2|103,0,-1.19058e-07,0,2.65007e-07,0.0797225,0,0,0,-2.27374e-13,0,-1.64713e-12,2.2032e-07,0,0,False,69.0|103,1197
8|1197|vc|5|2|103,0,-2.61322e-07,0,-1.87121e-07,-0.00414248,0,0,0,2.27374e-13,0,6.53255e-13,1.92434e-07,0,0,False,69.0|103,1197
8|1197|vc|6|2|103,0,-9.88303e-08,0,1.52086e-08,-0.167733,0,0,0,3.41061e-13,0,-4.57412e-13,-3.41194e-07,0,0,False,69.0|103,1197
8|1197|vc|7|2|103,0,1.8235e-07,0,2.67801e-07,-0.139905,0,0,0,4.54747e-13,0,5.4623e-13,8.93862e-08,0,0,False,69.0|103,1197
8|1197|vc|8|2|103,0,-2.49658e-07,0,-1.17517e-07,-0.128963,0,0,0,1.13687e-13,0,-8.82849e-13,-2.44872e-07,0,0,False,69.0|103,1197
8|77|sample|6|218,0,1.28532e-07,0,-5.63788e-07,4.04133,0,0,0,1.93268e-12,0,1.2748e-11,4.09064,0,0,True,55.0|218,77
8|77|sample|5|218,0,-2.95949e-07,0,3.32938e-07,3.9865,0,0,0,-7.50333e-12,0,7.90168e-12,4.05901,0,0,True,55.0|218,77
8|77|sample|3|218,0,3.61735e-07,0,4.12411e-08,3.94734,0,0,0,-5.00222e-12,0,7.93454e-12,4.00499,0,0,True,55.0|218,77
8|77|sample|4|218,0,-1.50631e-09,0,-3.2461e-08,3.87194,0,0,0,9.43601e-12,0,2.19691e-12,3.91376,0,0,True,55.0|218,77
8|77|sample|9|218,0,-3.24183e-07,0,-8.30181e-08,-0.963509,0,0,0,-1.06866e-11,0,1.73492e-11,-0.950878,0,0,True,32.0|218,77
8|77|sample|10|218,0,-2.38788e-07,0,-4.69148e-08,-0.934289,0,0,0,-7.38964e-12,0,4.87166e-13,-0.928202,0,0,True,32.0|218,77
8|77|sample|8|218,0,-6.9817e-08,0,7.43962e-08,-1.06288,0,0,0,-5.45697e-12,0,-1.42975e-11,-1.05745,0,0,True,32.0|218,77
8|77|sample|7|218,0,1.51061e-07,0,-1.37261e-07,-1.13342,0,0,0,5.57066e-12,0,-1.24198e-11,-1.1115,0,0,True,32.0|218,77
8|77|sample|12|218,0,-2.95152e-07,0,1.31866e-08,0.204303,0,0,0,-4.09273e-12,0,-1.39511e-12,0.200688,0,0,True,22.0|218,77
8|77|sample|11|218,0,2.71195e-07,0,-1.16224e-07,0.124194,0,0,0,1.59162e-11,0,2.85327e-13,0.146857,0,0,True,22.0|218,77
8|77|cc|1|1|218,0,-1.14396e-07,0,-8.89274e-08,-0.0203879,0,0,0,-2.27374e-13,0,1.42109e-13,3.07715e-07,0,0,False,69.0|218,77
8|77|cc|2|1|218,0,-2.7314e-07,0,8.04698e-08,-0.145344,0,0,0,0.0,0,-9.67226e-13,-3.38834e-07,0,0,False,69.0|218,77
8|77|cc|3|1|218,0,1.86544e-07,0,3.30528e-07,0.117208,0,0,0,6.82121e-13,0,-6.50147e-13,-8.19314e-08,0,0,False,69.0|218,77
8|77|cc|4|1|218,0,5.43229e-08,0,2.03386e-07,-0.0150379,0,0,0,9.09495e-13,0,-2.30926e-13,-1.67226e-08,0,0,False,69.0|218,77
8|77|cc|5|1|218,0,-1.36884e-07,0,-4.10386e-08,-0.0663549,0,0,0,-7.95808e-13,0,-8.83738e-13,-2.30105e-07,0,0,False,69.0|218,77
8|77|cc|6|1|218,0,-1.64343e-07,0,1.30201e-07,-0.0165509,0,0,0,2.27374e-13,0,-5.31131e-13,1.97469e-07,0,0,False,69.0|218,77
8|77|cc|7|1|218,0,-5.21535e-08,0,1.51969e-07,0.0305795,0,0,0,2.27374e-13,0,6.31495e-13,1.83883e-07,0,0,False,69.0|218,77
8|77|cc|8|1|218,0,2.82539e-07,0,1.02289e-07,-0.103335,0,0,0,0.0,0,4.50306e-13,2.91151e-07,0,0,False,69.0|218,77
8|77|vc|1|2|218,0,1.23516e-07,0,2.06313e-07,0.166779,0,0,0,3.41061e-13,0,1.2701e-13,4.01068e-07,0,0,False,69.0|218,77
8|77|vc|2|2|218,0,1.13039e-08,0,2.86464e-07,0.0589818,0,0,0,4.54747e-13,0,7.9492e-13,5.31696e-07,0,0,False,69.0|218,77
8|77|vc|3|2|218,0,-1.37026e-08,0,-4.11407e-07,-0.0758432,0,0,0,-4.54747e-13,0,4.70735e-13,-3.24522e-07,0,0,False,69.0|218,77
8|77|vc|4|2|218,0,3.22497e-07,0,-3.64046e-07,-0.161825,0,0,0,2.27374e-13,0,-6.00409e-13,2.88166e-07,0,0,False,69.0|218,77
8|77|vc|5|2|218,0,-5.49105e-09,0,1.47927e-07,0.224144,0,0,0,9.09495e-13,0,9.80993e-13,1.39248e-07,0,0,False,69.0|218,77
8|77|vc|6|2|218,0,-1.5271e-07,0,1.51862e-07,-0.0649155,0,0,0,9.09495e-13,0,-1.59872e-14,1.20493e-07,0,0,False,69.0|218,77
8|77|vc|7|2|218,0,1.17246e-07,0,1.91479e-07,0.122434,0,0,0,-2.27374e-13,0,-7.51843e-13,1.84862e-07,0,0,False,69.0|218,77
8|77|vc|8|2|218,0,2.61725e-07,0,1.83716e-08,-0.00324514,0,0,0,-9.09495e-13,0,2.31815e-13,-1.99668e-07,0,0,False,69.0|218,77
8|745|sample|7|218,0,8.92608e-08,0,-1.73939e-07,1.19806,0,0,0,1.11413e-11,0,-1.46132e-11,1.24168,0,0,True,65.0|218,745
8|745|sample|8|218,0,2.27205e-07,0,1.11263e-07,0.918065,0,0,0,4.28599e-11,0,1.38227e-11,0.941138,0,0,True,65.0|218,745
8|745|sample|6|218,0,-3.05694e-07,0,3.39312e-08,0.748821,0,0,0,1.77351e-11,0,2.45692e-13,0.780707,0,0,True,65.0|218,745
8|745|sample|5|218,0,5.43273e-08,0,-1.31869e-07,0.60563,0,0,0,2.29647e-11,0,1.117e-12,0.641626,0,0,True,65.0|218,745
8|745|sample|3|218,0,1.83282e-07,0,3.06942e-09,0.0591362,0,0,0,-1.03455e-11,0,-4.20552e-13,0.0898421,0,0,True,22.0|218,745
8|745|sample|11|218,0,-8.97904e-08,0,-3.0833e-07,2.01172,0,0,0,2.95586e-12,0,-1.1422e-12,2.03954,0,0,True,28.0|218,745
8|745|sample|12|218,0,-4.84699e-07,0,-1.44512e-07,1.89444,0,0,0,1.96678e-11,0,-1.99698e-11,1.9012,0,0,True,28.0|218,745
8|745|sample|10|218,0,-2.03966e-07,0,-3.11439e-07,1.68882,0,0,0,-9.32232e-12,0,1.00275e-12,1.73023,0,0,True,28.0|218,745
8|745|sample|9|218,0,2.30388e-07,0,4.80059e-09,1.59689,0,0,0,1.36424e-12,0,1.53304e-11,1.67774,0,0,True,28.0|218,745
8|745|sample|4|218,0,-2.34493e-07,0,1.94542e-08,0.0123177,0,0,0,-5.91172e-12,0,-1.44551e-12,0.0277401,0,0,True,22.0|218,745
8|745|cc|1|1|218,0,9.81277e-08,0,-1.2497e-07,-0.00650712,0,0,0,2.27374e-13,0,-2.09166e-13,-3.73315e-07,0,0,False,69.0|218,745
8|745|cc|2|1|218,0,-2.54862e-09,0,-4.82932e-08,0.024346,0,0,0,3.41061e-13,0,-1.2399e-12,2.69763e-07,0,0,False,69.0|218,745
8|745|cc|3|1|218,0,1.8562e-08,0,5.35558e-08,-0.186441,0,0,0,-2.27374e-13,0,-1.07558e-12,-4.43045e-07,0,0,False,69.0|218,745
8|745|cc|4|1|218,0,-3.162e-07,0,-3.436e-07,0.250619,0,0,0,-6.82121e-13,0,-1.7053e-13,-9.28019e-08,0,0,False,69.0|218,745
8|745|cc|5|1|218,0,1.70572e-07,0,-1.09275e-07,0.176426,0,0,0,2.27374e-13,0,1.42109e-14,-2.48049e-07,0,0,False,69.0|218,745
8|745|cc|6|1|218,0,3.19651e-08,0,-4.23869e-07,0.0519607,0,0,0,7.95808e-13,0,-5.28466e-13,-1.29333e-07,0,0,False,69.0|218,745
8|745|cc|7|1|218,0,2.98194e-07,0,1.12789e-07,-0.14795,0,0,0,2.27374e-13,0,-5.53335e-13,-1.28519e-07,0,0,False,69.0|218,745
8|745|cc|8|1|218,0,-1.96113e-07,0,1.47994e-07,-0.191114,0,0,0,-6.82121e-13,0,-1.63691e-12,3.24772e-07,0,0,False,69.0|218,745
8|745|vc|1|2|218,0,5.92456e-08,0,-8.48689e-08,-0.103237,0,0,0,-4.54747e-13,0,-6.36824e-13,6.40681e-08,0,0,False,69.0|218,745
8|745|vc|2|2|218,0,-9.48995e-08,0,7.43305e-08,-0.139216,0,0,0,-1.13687e-12,0,3.31291e-13,-1.06409e-06,0,0,False,69.0|218,745
8|745|vc|3|2|218,0,5.80364e-08,0,-2.01619e-07,0.0791542,0,0,0,-4.54747e-13,0,-6.47926e-13,-2.95251e-07,0,0,False,69.0|218,745
8|745|vc|4|2|218,0,-1.22535e-08,0,-2.7667e-07,0.128095,0,0,0,2.27374e-13,0,-3.5083e-13,6.02919e-07,0,0,False,69.0|218,745
8|745|vc|5|2|218,0,5.17664e-08,0,5.35062e-09,-0.159504,0,0,0,1.13687e-13,0,-9.76996e-15,-2.94323e-07,0,0,False,69.0|218,745
8|745|vc|6|2|218,0,1.69489e-08,0,1.39146e-08,-0.0137844,0,0,0,-5.68434e-13,0,-4.83169e-13,1.31257e-07,0,0,False,69.0|218,745
8|745|vc|7|2|218,0,-1.95957e-09,0,-2.11172e-08,0.133211,0,0,0,-6.82121e-13,0,-2.02949e-13,1.88682e-07,0,0,False,69.0|218,745
8|745|vc|8|2|218,0,-8.33753e-08,0,2.57033e-09,0.0437891,0,0,0,2.27374e-13,0,1.75859e-13,2.35328e-07,0,0,False,69.0|218,745
8|322|sample|6|174,0,-6.77111e-08,0,-1.41164e-07,1.90039,0,0,0,1.59162e-11,0,7.07967e-12,1.90446,0,0,True,55.0|174,322
8|322|sample|5|174,0,-5.45522e-08,0,-2.53869e-07,1.93021,0,0,0,1.06866e-11,0,8.89439e-12,1.9336,0,0,True,55.0|174,322
8|322|sample|3|174,0,1.72834e-07,0,-5.65287e-09,2.01427,0,0,0,1.13687e-11,0,-1.46236e-11,2.03221,0,0,True,55.0|174,322
8|322|sample|4|174,0,-2.69365e-07,0,2.70352e-07,1.90847,0,0,0,-1.59162e-12,0,-1.39772e-11,1.9307,0,0,True,55.0|174,322
8|322|sample|10|174,0,-8.36109e-08,0,3.67965e-09,2.03431,0,0,0,6.82121e-12,0,-6.68232e-12,2.0794,0,0,True,32.0|174,322
8|322|sample|9|174,0,6.6901e-08,0,-1.72717e-07,1.81605,0,0,0,1.7053e-12,0,8.80918e-12,1.86459,0,0,True,32.0|174,322
8|322|sample|7|174,0,2.47075e-07,0,-7.89031e-07,1.80251,0,0,0,1.29603e-11,0,6.4132e-13,1.81706,0,0,True,32.0|174,322
8|322|sample|8|174,0,-8.24156e-08,0,8.30602e-08,1.74967,0,0,0,1.22782e-11,0,-5.03758e-12,1.76857,0,0,True,32.0|174,322
8|322|sample|12|174,0,-2.72117e-07,0,-4.43176e-07,2.12472,0,0,0,1.90994e-11,0,-1.66009e-11,2.18279,0,0,True,22.0|174,322
8|322|sample|11|174,0,8.33057e-08,0,1.30191e-07,1.89194,0,0,0,-9.09495e-12,0,-9.33087e-12,1.93028,0,0,True,22.0|174,322
8|322|cc|1|1|174,0,3.6822e-07,0,-1.30895e-07,0.0379655,0,0,0,4.54747e-13,0,4.82094e-13,-1.7735e-07,0,0,False,69.0|174,322
8|322|cc|2|1|174,0,-4.42658e-08,0,-2.13901e-07,-0.0433369,0,0,0,4.54747e-13,0,-9.92054e-14,1.43801e-07,0,0,False,69.0|174,322
8|322|cc|3|1|174,0,4.70832e-10,0,1.17773e-08,0.122459,0,0,0,1.02318e-12,0,-2.73045e-14,8.24473e-08,0,0,False,69.0|174,322
8|322|cc|4|1|174,0,-3.75909e-08,0,4.78165e-08,-0.0846645,0,0,0,4.54747e-13,0,8.52443e-14,-3.88029e-07,0,0,False,69.0|174,322
8|322|cc|5|1|174,0,1.17192e-07,0,5.9353e-08,-0.0959505,0,0,0,4.54747e-13,0,-3.90001e-13,4.69552e-07,0,0,False,69.0|174,322
8|322|cc|6|1|174,0,1.47585e-07,0,2.21475e-09,-0.192335,0,0,0,-9.09495e-13,0,3.48221e-13,-1.8513e-07,0,0,False,69.0|174,322
8|322|cc|7|1|174,0,-1.20921e-07,0,-1.63278e-07,-0.227965,0,0,0,4.54747e-13,0,-4.3205e-13,-5.30057e-07,0,0,False,69.0|174,322
8|322|cc|8|1|174,0,6.42641e-08,0,-2.71685e-07,0.0410884,0,0,0,-7.95808e-13,0,-1.57832e-13,3.13708e-07,0,0,False,69.0|174,322
8|322|vc|1|2|174,0,1.11794e-07,0,-1.75801e-07,-0.0802261,0,0,0,0.0,0,-4.0357e-13,-2.44996e-07,0,0,False,69.0|174,322
8|322|vc|2|2|174,0,-9.78707e-08,0,-1.43463e-07,-0.116515,0,0,0,-6.82121e-13,0,1.46543e-13,2.21864e-07,0,0,False,69.0|174,322
8|322|vc|3|2|174,0,2.12001e-07,0,-1.60824e-07,-0.130015,0,0,0,2.27374e-13,0,-2.04833e-13,1.05099e-09,0,0,False,69.0|174,322
8|322|vc|4|2|174,0,-1.76884e-07,0,-1.17256e-07,0.0885606,0,0,0,-4.54747e-13,0,1.06852e-12,7.51071e-07,0,0,False,69.0|174,322
8|322|vc|5|2|174,0,5.55203e-08,0,3.59324e-07,0.218713,0,0,0,2.27374e-13,0,5.99139e-13,-2.84704e-07,0,0,False,69.0|174,322
8|322|vc|6|2|174,0,1.18547e-07,0,-1.74389e-07,-0.132228,0,0,0,2.27374e-13,0,-3.92193e-13,-1.58585e-07,0,0,False,69.0|174,322
8|322|vc|7|2|174,0,-1.31625e-07,0,-2.99001e-07,-0.0343336,0,0,0,6.82121e-13,0,-1.35316e-12,-7.73821e-07,0,0,False,69.0|174,322
8|322|vc|8|2|174,0,-1.45297e-07,0,-2.13852e-07,0.066668,0,0,0,-4.54747e-13,0,8.98934e-14,2.1336e-07,0,0,False,69.0|174,322
8|1043|sample|6|174,0,-3.21441e-09,0,6.81098e-07,1.01744,0,0,0,3.63798e-12,0,-1.18034e-11,1.06041,0,0,True,65.0|174,1043
8|1043|sample|7|174,0,-1.80667e-07,0,1.76491e-07,1.69635,0,0,0,-5.57066e-12,0,2.38008e-11,1.74021,0,0,True,65.0|174,1043
8|1043|sample|8|174,0,2.35094e-07,0,-3.65366e-07,1.3912,0,0,0,-2.6148e-12,0,6.61293e-12,1.43111,0,0,True,65.0|174,1043
8|1043|sample|5|174,0,-5.18156e-08,0,6.00044e-08,1.13037,0,0,0,-1.38698e-11,0,-7.09377e-12,1.19332,0,0,True,65.0|174,1043
8|1043|sample|11|174,0,-7.2451e-08,0,2.70056e-07,1.70653,0,0,0,-1.84173e-11,0,1.32422e-11,1.75358,0,0,True,28.0|174,1043
8|1043|sample|12|174,0,-4.72069e-07,0,-4.52373e-07,1.67435,0,0,0,-7.95808e-13,0,2.51248e-11,1.7081,0,0,True,28.0|174,1043
8|1043|sample|10|174,0,1.54336e-07,0,2.36184e-07,1.22873,0,0,0,3.86535e-12,0,-7.63323e-12,1.25861,0,0,True,28.0|174,1043
8|1043|sample|9|174,0,4.06548e-07,0,-1.85205e-07,1.10153,0,0,0,1.19371e-11,0,-1.05869e-11,1.13873,0,0,True,28.0|174,1043
8|1043|sample|4|174,0,2.61951e-07,0,-9.32309e-08,1.77501,0,0,0,-2.72848e-12,0,-2.23266e-12,1.80032,0,0,True,22.0|174,1043
8|1043|sample|3|174,0,2.37209e-08,0,-5.45071e-07,1.70113,0,0,0,1.13687e-12,0,-7.71039e-12,1.73415,0,0,True,22.0|174,1043
8|1043|cc|1|1|174,0,1.51836e-07,0,2.13473e-07,-0.146501,0,0,0,-7.95808e-13,0,-7.58081e-13,-2.26617e-07,0,0,False,69.0|174,1043
8|1043|cc|2|1|174,0,1.48859e-07,0,-4.73665e-08,-0.0344024,0,0,0,9.09495e-13,0,-6.57575e-13,-3.11201e-07,0,0,False,69.0|174,1043
8|1043|cc|3|1|174,0,-2.05093e-07,0,-2.81688e-08,-0.204786,0,0,0,2.27374e-13,0,-5.48415e-14,3.67507e-07,0,0,False,69.0|174,1043
8|1043|cc|4|1|174,0,-1.43257e-07,0,1.88118e-07,0.0437713,0,0,0,3.41061e-13,0,1.38627e-12,1.04708e-06,0,0,False,69.0|174,1043
8|1043|cc|5|1|174,0,-3.20837e-08,0,2.86949e-07,-0.102374,0,0,0,1.13687e-12,0,-3.00808e-13,1.03867e-06,0,0,False,69.0|174,1043
8|1043|cc|6|1|174,0,-2.53967e-08,0,-2.71945e-08,0.00827891,0,0,0,-2.27374e-13,0,-3.88405e-13,-2.91175e-07,0,0,False,69.0|174,1043
8|1043|cc|7|1|174,0,2.11711e-07,0,-1.48749e-07,-0.181141,0,0,0,0.0,0,-1.03736e-13,-1.89794e-07,0,0,False,69.0|174,1043
8|1043|cc|8|1|174,0,-6.07705e-08,0,-2.09915e-07,-0.110962,0,0,0,4.54747e-13,0,-5.99062e-13,-2.71661e-07,0,0,False,69.0|174,1043
8|1043|vc|1|2|174,0,2.97286e-08,0,2.16805e-07,-0.318601,0,0,0,5.68434e-13,0,6.51878e-13,5.29221e-07,0,0,False,69.0|174,1043
8|1043|vc|2|2|174,0,2.82902e-07,0,2.90272e-07,0.100093,0,0,0,4.54747e-13,0,1.29147e-13,7.04112e-08,0,0,False,69.0|174,1043
