rep,id,U,L,L_gap,h,f,alpha,goes_down,mab_virus,run_id
1,9|411|9|411|cc|6|1|274|1|274|69.0,125886,10893.6,35.6488,-0.46168,0.0103261,1.14943,False,69.0|274,411
2,9|411|9|411|cc|6|1|274|1|274|69.0,125886,10893.6,35.6488,-0.461681,7.05558,1.14943,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,125886,10893.6,35.6488,-0.46168,0.019103,1.14943,False,69.0|274,411
2,9|411|9|411|cc|7|1|274|1|274|69.0,125886,10893.6,35.6488,-0.46168,7.53218e+13,1.14943,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,125886,10893.6,35.6488,-0.46168,3.19364e-09,1.14943,False,69.0|274,411
2,9|411|9|411|cc|8|1|274|1|274|69.0,125886,10893.6,35.6488,-0.46168,225423,1.14943,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,125886,10893.6,35.6488,-0.46168,7.58703e+08,1.14943,False,69.0|274,411
2,9|411|9|411|vc|1|2|274|2|274|69.0,125886,10893.6,35.6488,-0.461681,5.86723e-06,1.14943,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,125886,10893.6,35.6488,-0.46168,4.4245e-08,1.14943,False,69.0|274,411
2,9|411|9|411|vc|2|2|274|2|274|69.0,125886,10893.6,35.6488,-0.46168,1.52098e-05,1.14943,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,125886,10893.6,35.6488,-0.461681,1.3499e+08,1.14943,False,69.0|274,411
2,9|411|9|411|vc|3|2|274|2|274|69.0,125886,10893.6,35.6488,-0.46168,2.68398e+08,1.14943,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,125886,10893.6,35.6488,-0.46168,541938,1.14943,False,69.0|274,411
2,9|411|9|411|vc|4|2|274|2|274|69.0,125886,10893.6,35.6488,-0.461681,0.0177395,1.14943,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,125886,10893.6,35.6488,-0.46168,3.6218e+16,1.14943,False,69.0|274,411
2,9|411|9|411|vc|5|2|274|2|274|69.0,125886,10893.6,35.6488,-0.461681,0,1.14943,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,125886,10893.6,35.6488,-0.46168,680978,1.14943,False,69.0|274,411
2,9|411|9|411|vc|6|2|274|2|274|69.0,125886,10893.6,35.6488,-0.46168,0.0149731,1.14943,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,125886,10893.6,35.6488,-0.46168,3.68273e+09,1.14943,False,69.0|274,411
2,9|411|9|411|vc|7|2|274|2|274|69.0,125886,10893.6,35.6488,-0.46168,2063.86,1.14943,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,125886,10893.6,35.6488,-0.46168,0.141416,1.14943,False,69.0|274,411
2,9|411|9|411|vc|8|2|274|2|274|69.0,125886,10893.6,35.6488,-0.461681,813190,1.14943,False,69.0|274,411
1,14|705|14|705|sample|3|233|3|233|6.0,125885,10895.1,8.26254,0.0656478,0,1.98023,False,6.0|233,705
2,14|705|14|705|sample|3|233|3|233|6.0,125885,10895.1,8.26254,0.0656478,0,1.98023,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,125885,10895.1,8.26254,0.0656479,0,1.98023,False,6.0|233,705
2,14|705|14|705|sample|4|233|4|233|6.0,125885,10895.1,8.26254,0.0656479,0,1.98023,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,125885,10895.1,8.26254,0.0656479,0,1.98023,False,6.0|233,705
2,14|705|14|705|sample|5|233|5|233|6.0,125885,10895.1,8.26254,0.0656479,0,1.98023,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,125885,10895.1,8.26254,0.0656478,0,1.98023,False,6.0|233,705
2,14|705|14|705|sample|6|233|6|233|6.0,125885,10895.1,8.26254,0.0656479,0,1.98023,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,125885,10895.1,8.26254,0.0656479,0,1.98023,False,6.0|233,705
2,14|705|14|705|sample|7|233|7|233|6.0,125885,10895.1,8.26254,0.0656479,0,1.98023,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,125885,10895.1,8.26254,0.065648,0,1.98023,False,6.0|233,705
2,14|705|14|705|sample|8|233|8|233|6.0,125885,10895.1,8.26253,0.0656478,6.69835e-16,1.98023,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,125884,10892.2,5.70498,2.16929,4.18834e-12,1.98023,True,6.0|233,705
2,14|705|14|705|sample|10|233|10|233|6.0,125884,10892.2,5.70498,2.16929,1.44474e-12,1.98023,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,125884,10892.2,5.70498,2.16929,1.58337e-11,1.98023,True,6.0|233,705
2,14|705|14|705|sample|9|233|9|233|6.0,125884,10892.2,5.70498,2.16929,5.43536e-10,1.98023,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,125884,10892.2,5.70498,2.16929,0,1.98023,True,6.0|233,705
2,14|705|14|705|sample|12|233|12|233|6.0,125884,10892.2,5.70498,2.16929,5.8488e-10,1.98023,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,125884,10892.2,5.70498,2.16929,2.05516e-06,1.98023,True,6.0|233,705
2,14|705|14|705|sample|11|233|11|233|6.0,125884,10892.2,5.70498,2.16929,0.000458795,1.98023,True,6.0|233,705
1,14|705|14|705|cc|1|1|233|1|233|69.0,125884,10893.3,3.92643,1.2287,0,1.98023,False,69.0|233,705
2,14|705|14|705|cc|1|1|233|1|233|69.0,125884,10893.3,3.92643,1.2287,1.60588e+12,1.98023,False,69.0|233,705
1,14|705|14|705|cc|2|1|233|1|233|69.0,125884,10893.3,3.92643,1.2287,0.673514,1.98023,False,69.0|233,705
2,14|705|14|705|cc|2|1|233|1|233|69.0,125884,10893.3,3.92643,1.2287,4.6415e+06,1.98023,False,69.0|233,705
1,14|705|14|705|cc|3|1|233|1|233|69.0,125884,10893.3,3.92643,1.2287,87.9966,1.98023,False,69.0|233,705
2,14|705|14|705|cc|3|1|233|1|233|69.0,125884,10893.3,3.92643,1.2287,51.034,1.98023,False,69.0|233,705
1,14|705|14|705|cc|4|1|233|1|233|69.0,125884,10893.3,3.92643,1.2287,1.21885e+20,1.98023,False,69.0|233,705
2,14|705|14|705|cc|4|1|233|1|233|69.0,125884,10893.3,3.92643,1.2287,0.0413451,1.98023,False,69.0|233,705
1,14|705|14|705|cc|5|1|233|1|233|69.0,125884,10893.3,3.92643,1.2287,4.9369e+06,1.98023,False,69.0|233,705
2,14|705|14|705|cc|5|1|233|1|233|69.0,125884,10893.3,3.92643,1.2287,1.50904,1.98023,False,69.0|233,705
1,14|705|14|705|cc|6|1|233|1|233|69.0,125884,10893.3,3.92643,1.2287,1.76399e-08,1.98023,False,69.0|233,705
2,14|705|14|705|cc|6|1|233|1|233|69.0,125884,10893.3,3.92643,1.2287,18.3502,1.98023,False,69.0|233,705
1,14|705|14|705|cc|7|1|233|1|233|69.0,125884,10893.3,3.92643,1.2287,932104,1.98023,False,69.0|233,705
2,14|705|14|705|cc|7|1|233|1|233|69.0,125884,10893.3,3.92643,1.2287,0.55207,1.98023,False,69.0|233,705
1,14|705|14|705|cc|8|1|233|1|233|69.0,125884,10893.3,3.92643,1.2287,8.10339e-09,1.98023,False,69.0|233,705
2,14|705|14|705|cc|8|1|233|1|233|69.0,125884,10893.3,3.92643,1.2287,2.13762e+14,1.98023,False,69.0|233,705
1,14|705|14|705|vc|1|2|233|2|233|69.0,125884,10893.3,3.92643,1.2287,5.69432e-10,1.98023,False,69.0|233,705
2,14|705|14|705|vc|1|2|233|2|233|69.0,125884,10893.3,3.92643,1.2287,744397,1.98023,False,69.0|233,705
1,14|705|14|705|vc|2|2|233|2|233|69.0,125884,10893.3,3.92643,1.2287,3.66155,1.98023,False,69.0|233,705
2,14|705|14|705|vc|2|2|233|2|233|69.0,125884,10893.3,3.92643,1.2287,678776,1.98023,False,69.0|233,705
1,14|705|14|705|vc|3|2|233|2|233|69.0,125884,10893.3,3.92643,1.2287,55472.1,1.98023,False,69.0|233,705
2,14|705|14|705|vc|3|2|233|2|233|69.0,125884,10893.3,3.92643,1.2287,1.28923e-13,1.98023,False,69.0|233,705
1,14|705|14|705|vc|4|2|233|2|233|69.0,125884,10893.3,3.92643,1.2287,1.75859e+13,1.98023,False,69.0|233,705
2,14|705|14|705|vc|4|2|233|2|233|69.0,125884,10893.3,3.92643,1.2287,1.44716e-14,1.98023,False,69.0|233,705
1,14|705|14|705|vc|5|2|233|2|233|69.0,125884,10893.3,3.92643,1.2287,2.10097e+08,1.98023,False,69.0|233,705
2,14|705|14|705|vc|5|2|233|2|233|69.0,125884,10893.3,3.92643,1.2287,12.7201,1.98023,False,69.0|233,705
1,14|705|14|705|vc|6|2|233|2|233|69.0,125884,10893.3,3.92643,1.2287,76.0038,1.98023,False,69.0|233,705
2,14|705|14|705|vc|6|2|233|2|233|69.0,125884,10893.3,3.92643,1.2287,1050.76,1.98023,False,69.0|233,705
1,14|705|14|705|vc|7|2|233|2|233|69.0,125884,10893.3,3.92643,1.2287,6.04101e-06,1.98023,False,69.0|233,705
2,14|705|14|705|vc|7|2|233|2|233|69.0,125884,10893.3,3.92643,1.2287,3.75015e-14,1.98023,False,69.0|233,705
1,14|705|14|705|vc|8|2|233|2|233|69.0,125884,10893.3,3.92643,1.2287,7.00712e-15,1.98023,False,69.0|233,705
2,14|705|14|705|vc|8|2|233|2|233|69.0,125884,10893.3,3.92643,1.2287,2.1485e+15,1.98023,False,69.0|233,705
1,8|152|8|152|sample|8|322|8|322|65.0,125886,10893,0.0939702,1.13367,0.0391072,0.875472,True,65.0|322,152
2,8|152|8|152|sample|8|322|8|322|65.0,125886,10893,0.0939702,1.13367,0.142146,0.875472,True,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,125886,10893,0.0939702,1.13367,0.0654609,0.875472,True,65.0|322,152
2,8|152|8|152|sample|7|322|7|322|65.0,125886,10893,0.0939702,1.13367,0.0831985,0.875472,True,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,125886,10893,0.0939702,1.13367,0.052676,0.875472,True,65.0|322,152
2,8|152|8|152|sample|6|322|6|322|65.0,125886,10893,0.0939702,1.13367,0.0389503,0.875472,True,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,125886,10893,0.0939702,1.13367,0.073614,0.875472,True,65.0|322,152
2,8|152|8|152|sample|5|322|5|322|65.0,125886,10893,0.0939702,1.13367,0.0581433,0.875472,True,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,125886,10893.1,3.25916,1.16568,0.037562,0.875472,True,28.0|322,152
2,8|152|8|152|sample|12|322|12|322|28.0,125886,10893.1,3.25916,1.16568,0.0383968,0.875472,True,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,125886,10893.1,3.25916,1.16568,0.0291604,0.875472,True,28.0|322,152
2,8|152|8|152|sample|11|322|11|322|28.0,125886,10893.1,3.25916,1.16568,0.0382006,0.875472,True,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,125886,10893.1,3.25916,1.16568,0.0250323,0.875472,True,28.0|322,152
2,8|152|8|152|sample|10|322|10|322|28.0,125886,10893.1,3.25916,1.16568,0.0271703,0.875472,True,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,125886,10893.1,3.25916,1.16568,0.0216066,0.875472,True,28.0|322,152
2,8|152|8|152|sample|9|322|9|322|28.0,125886,10893.1,3.25916,1.16568,0.0183323,0.875472,True,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,125886,10893.3,1.69396,1.11043,0.0357517,0.875472,True,22.0|322,152
2,8|152|8|152|sample|3|322|3|322|22.0,125886,10893.3,1.69396,1.11043,0.0368598,0.875472,True,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,125886,10893.3,1.69396,1.11043,0.0642864,0.875472,True,22.0|322,152
2,8|152|8|152|sample|4|322|4|322|22.0,125886,10893.3,1.69396,1.11043,0.0564372,0.875472,True,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,125886,10893.3,2.75583,0.688507,63.9941,0.875472,False,69.0|322,152
2,8|152|8|152|cc|1|1|322|1|322|69.0,125886,10893.3,2.75583,0.688507,2.80044e-07,0.875472,False,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,125886,10893.3,2.75583,0.688507,4.72136e+08,0.875472,False,69.0|322,152
2,8|152|8|152|cc|2|1|322|1|322|69.0,125886,10893.3,2.75583,0.688507,3458.37,0.875472,False,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,125886,10893.3,2.75583,0.688507,0.58214,0.875472,False,69.0|322,152
2,8|152|8|152|cc|3|1|322|1|322|69.0,125886,10893.3,2.75583,0.688507,1.28265e+10,0.875472,False,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,125886,10893.3,2.75583,0.688507,6.37e+07,0.875472,False,69.0|322,152
2,8|152|8|152|cc|4|1|322|1|322|69.0,125886,10893.3,2.75583,0.688507,6915.47,0.875472,False,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,125886,10893.3,2.75583,0.688507,1.04388e+10,0.875472,False,69.0|322,152
2,8|152|8|152|cc|5|1|322|1|322|69.0,125886,10893.3,2.75583,0.688507,2.10896e-07,0.875472,False,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,125886,10893.3,2.75583,0.688507,9.2986e+06,0.875472,False,69.0|322,152
2,8|152|8|152|cc|6|1|322|1|322|69.0,125886,10893.3,2.75583,0.688507,0.00045684,0.875472,False,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,125886,10893.3,2.75583,0.688507,106.707,0.875472,False,69.0|322,152
2,8|152|8|152|cc|7|1|322|1|322|69.0,125886,10893.3,2.75583,0.688507,938.517,0.875472,False,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,125886,10893.3,2.75583,0.688507,0.00018868,0.875472,False,69.0|322,152
2,8|152|8|152|cc|8|1|322|1|322|69.0,125886,10893.3,2.75583,0.688507,211871,0.875472,False,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,125886,10893.3,2.75583,0.688507,3061.54,0.875472,False,69.0|322,152
2,8|152|8|152|vc|1|2|322|2|322|69.0,125886,10893.3,2.75583,0.688507,0.0199051,0.875472,False,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,125886,10893.3,2.75583,0.688507,18139,0.875472,False,69.0|322,152
2,8|152|8|152|vc|2|2|322|2|322|69.0,125886,10893.3,2.75583,0.688507,0,0.875472,False,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,125886,10893.3,2.75583,0.688507,1488.24,0.875472,False,69.0|322,152
2,8|152|8|152|vc|3|2|322|2|322|69.0,125886,10893.3,2.75583,0.688507,4.41103e+14,0.875472,False,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,125886,10893.3,2.75583,0.688507,2.15848e-12,0.875472,False,69.0|322,152
2,8|152|8|152|vc|4|2|322|2|322|69.0,125886,10893.3,2.75583,0.688507,19.05,0.875472,False,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,125886,10893.3,2.75583,0.688507,2.04522e-06,0.875472,False,69.0|322,152
2,8|152|8|152|vc|5|2|322|2|322|69.0,125886,10893.3,2.75583,0.688507,4.30275e-06,0.875472,False,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,125886,10893.3,2.75583,0.688507,7.94174e-09,0.875472,False,69.0|322,152
2,8|152|8|152|vc|6|2|322|2|322|69.0,125886,10893.3,2.75583,0.688507,789.875,0.875472,False,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,125886,10893.3,2.75583,0.688507,16.498,0.875472,False,69.0|322,152
2,8|152|8|152|vc|7|2|322|2|322|69.0,125886,10893.3,2.75583,0.688507,1.52548e+13,0.875472,False,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,125886,10893.3,2.75583,0.688507,4.96567e-12,0.875472,False,69.0|322,152
2,8|152|8|152|vc|8|2|322|2|322|69.0,125886,10893.3,2.75583,0.688507,2.89804e-05,0.875472,False,69.0|322,152
1,8|1159|8|1159|sample|8|292|8|292|65.0,125886,10893.1,0.187481,2.08595,0.324221,0.71456,True,65.0|292,1159
2,8|1159|8|1159|sample|8|292|8|292|65.0,125886,10893.1,0.187481,2.08595,0.130259,0.71456,True,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,125886,10893.1,0.187481,2.08595,0.544068,0.71456,True,65.0|292,1159
2,8|1159|8|1159|sample|7|292|7|292|65.0,125886,10893.1,0.187481,2.08595,0.137988,0.71456,True,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,125886,10893.1,0.187481,2.08595,0.258765,0.71456,True,65.0|292,1159
2,8|1159|8|1159|sample|5|292|5|292|65.0,125886,10893.1,0.187481,2.08595,0.264461,0.71456,True,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,125886,10893.1,0.187481,2.08595,0.245007,0.71456,True,65.0|292,1159
2,8|1159|8|1159|sample|6|292|6|292|65.0,125886,10893.1,0.187481,2.08595,0.165475,0.71456,True,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,125886,10893.1,2.76835,2.14892,0.0441927,0.71456,True,28.0|292,1159
2,8|1159|8|1159|sample|11|292|11|292|28.0,125886,10893.1,2.76835,2.14892,0.0837069,0.71456,True,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,125886,10893.1,2.76835,2.14892,0.0431112,0.71456,True,28.0|292,1159
2,8|1159|8|1159|sample|12|292|12|292|28.0,125886,10893.1,2.76835,2.14892,0.0349892,0.71456,True,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,125886,10893.1,2.76835,2.14892,0.0814097,0.71456,True,28.0|292,1159
2,8|1159|8|1159|sample|9|292|9|292|28.0,125886,10893.1,2.76835,2.14892,0.0492402,0.71456,True,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,125886,10893.1,2.76835,2.14892,0.0643464,0.71456,True,28.0|292,1159
2,8|1159|8|1159|sample|10|292|10|292|28.0,125886,10893.1,2.76835,2.14892,0.0564826,0.71456,True,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,125886,10892.8,5.55783,1.99197,0.375077,0.71456,True,22.0|292,1159
2,8|1159|8|1159|sample|4|292|4|292|22.0,125886,10892.8,5.55784,1.99197,0.350352,0.71456,True,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,125886,10892.8,5.55784,1.99197,0.393758,0.71456,True,22.0|292,1159
2,8|1159|8|1159|sample|3|292|3|292|22.0,125886,10892.8,5.55784,1.99197,0.219643,0.71456,True,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,125886,10893.4,2.18508,1.51446,0.00037125,0.71456,False,69.0|292,1159
2,8|1159|8|1159|cc|1|1|292|1|292|69.0,125886,10893.4,2.18508,1.51446,2.53853e-06,0.71456,False,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,125886,10893.4,2.18508,1.51446,0.0402827,0.71456,False,69.0|292,1159
2,8|1159|8|1159|cc|2|1|292|1|292|69.0,125886,10893.4,2.18508,1.51446,6.45691e-05,0.71456,False,69.0|292,1159
1,8|1159|8|1159|cc|3|1|292|1|292|69.0,125886,10893.4,2.18508,1.51446,0.000370177,0.71456,False,69.0|292,1159
2,8|1159|8|1159|cc|3|1|292|1|292|69.0,125886,10893.4,2.18508,1.51446,4.09898e-16,0.71456,False,69.0|292,1159
1,8|1159|8|1159|cc|4|1|292|1|292|69.0,125886,10893.4,2.18508,1.51446,5.94362e-09,0.71456,False,69.0|292,1159
2,8|1159|8|1159|cc|4|1|292|1|292|69.0,125886,10893.4,2.18508,1.51446,114888,0.71456,False,69.0|292,1159
1,8|1159|8|1159|cc|5|1|292|1|292|69.0,125886,10893.4,2.18508,1.51446,234940,0.71456,False,69.0|292,1159
2,8|1159|8|1159|cc|5|1|292|1|292|69.0,125886,10893.4,2.18508,1.51446,9.46807e-05,0.71456,False,69.0|292,1159
1,8|1159|8|1159|cc|6|1|292|1|292|69.0,125886,10893.4,2.18508,1.51446,7.49006e-09,0.71456,False,69.0|292,1159
2,8|1159|8|1159|cc|6|1|292|1|292|69.0,125886,10893.4,2.18508,1.51446,7.11129,0.71456,False,69.0|292,1159
1,8|1159|8|1159|cc|7|1|292|1|292|69.0,125886,10893.4,2.18508,1.51446,1.08248e-11,0.71456,False,69.0|292,1159
2,8|1159|8|1159|cc|7|1|292|1|292|69.0,125886,10893.4,2.18508,1.51446,9.82571e-13,0.71456,False,69.0|292,1159
1,8|1159|8|1159|cc|8|1|292|1|292|69.0,125886,10893.4,2.18508,1.51446,1.48725e+18,0.71456,False,69.0|292,1159
2,8|1159|8|1159|cc|8|1|292|1|292|69.0,125886,10893.4,2.18508,1.51446,2.56903e+10,0.71456,False,69.0|292,1159
1,8|1159|8|1159|vc|1|2|292|2|292|69.0,125886,10893.4,2.18508,1.51446,1.53733e+10,0.71456,False,69.0|292,1159
2,8|1159|8|1159|vc|1|2|292|2|292|69.0,125886,10893.4,2.18508,1.51446,0.00136405,0.71456,False,69.0|292,1159
1,8|1159|8|1159|vc|2|2|292|2|292|69.0,125886,10893.4,2.18508,1.51446,256.102,0.71456,False,69.0|292,1159
2,8|1159|8|1159|vc|2|2|292|2|292|69.0,125886,10893.4,2.18508,1.51446,2.79472e+08,0.71456,False,69.0|292,1159
1,8|1159|8|1159|vc|3|2|292|2|292|69.0,125886,10893.4,2.18508,1.51446,123.366,0.71456,False,69.0|292,1159
2,8|1159|8|1159|vc|3|2|292|2|292|69.0,125886,10893.4,2.18508,1.51446,0.00066027,0.71456,False,69.0|292,1159
1,8|1159|8|1159|vc|4|2|292|2|292|69.0,125886,10893.4,2.18508,1.51446,7.61547e-14,0.71456,False,69.0|292,1159
2,8|1159|8|1159|vc|4|2|292|2|292|69.0,125886,10893.4,2.18508,1.51446,1.46315e-09,0.71456,False,69.0|292,1159
1,8|1159|8|1159|vc|5|2|292|2|292|69.0,125886,10893.4,2.18508,1.51446,3.7663e-10,0.71456,False,69.0|292,1159
2,8|1159|8|1159|vc|5|2|292|2|292|69.0,125886,10893.4,2.18508,1.51446,6.2379e-12,0.71456,False,69.0|292,1159
1,8|1159|8|1159|vc|6|2|292|2|292|69.0,125886,10893.4,2.18508,1.51446,1363.65,0.71456,False,69.0|292,1159
2,8|1159|8|1159|vc|6|2|292|2|292|69.0,125886,10893.4,2.18508,1.51446,10.4382,0.71456,False,69.0|292,1159
1,8|1159|8|1159|vc|7|2|292|2|292|69.0,125886,10893.4,2.18508,1.51446,0.0960079,0.71456,False,69.0|292,1159
2,8|1159|8|1159|vc|7|2|292|2|292|69.0,125886,10893.4,2.18508,1.51446,0,0.71456,False,69.0|292,1159
1,8|1159|8|1159|vc|8|2|292|2|292|69.0,125886,10893.4,2.18508,1.51446,97853.6,0.71456,False,69.0|292,1159
2,8|1159|8|1159|vc|8|2|292|2|292|69.0,125886,10893.4,2.18508,1.51446,3.4136e-12,0.71456,False,69.0|292,1159
1,8|1197|8|1197|sample|7|103|7|103|65.0,125886,10893.1,2.3587,2.02323,0.0229421,1.00292,True,65.0|103,1197
2,8|1197|8|1197|sample|7|103|7|103|65.0,125886,10893.1,2.3587,2.02323,0.027284,1.00292,True,65.0|103,1197
