rep,id,eta_U_offset,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|474|sample|8|276,0,1.3676e-06,0,2.74041e-06,0.659628,0,0,True,32.0|276,474
1,8|474|sample|7|276,0,4.67031e-06,0,-6.34077e-07,0.569221,0,0,True,32.0|276,474
1,8|474|sample|12|276,0,1.19418e-06,0,-6.44568e-07,0.825876,0,0,True,22.0|276,474
1,8|474|sample|11|276,0,1.50223e-06,0,-1.93844e-07,0.74154,0,0,True,22.0|276,474
1,8|474|cc|1|1|276,0,4.45053e-07,0,1.11046e-06,1.65494,0,0,False,69.0|276,474
1,8|474|cc|2|1|276,0,-1.32294e-06,0,1.03061e-06,-0.463532,0,0,False,69.0|276,474
1,8|474|cc|3|1|276,0,9.87021e-07,0,1.77705e-06,-1.37023,0,0,False,69.0|276,474
1,8|474|cc|4|1|276,0,2.2511e-06,0,2.50595e-06,1.26957,0,0,False,69.0|276,474
1,8|474|cc|5|1|276,0,2.50488e-06,0,-1.03634e-06,2.10203,0,0,False,69.0|276,474
1,8|474|cc|6|1|276,0,-1.43961e-06,0,1.00827e-06,0.284551,0,0,False,69.0|276,474
1,8|474|cc|7|1|276,0,8.90391e-07,0,-1.17785e-07,-2.41676,0,0,False,69.0|276,474
1,8|474|cc|8|1|276,0,-1.49345e-06,0,-3.05471e-06,0.950009,0,0,False,69.0|276,474
1,8|474|vc|1|2|276,0,1.23633e-06,0,-2.93489e-06,-0.836928,0,0,False,69.0|276,474
1,8|474|vc|2|2|276,0,-1.10996e-06,0,-2.7184e-06,4.04509,0,0,False,69.0|276,474
1,8|474|vc|3|2|276,0,2.27218e-06,0,-2.84745e-08,0.385811,0,0,False,69.0|276,474
1,8|474|vc|4|2|276,0,7.01085e-07,0,-4.94251e-07,-0.129433,0,0,False,69.0|276,474
1,8|474|vc|5|2|276,0,8.44743e-07,0,1.86213e-06,-2.55033,0,0,False,69.0|276,474
1,8|474|vc|6|2|276,0,1.20856e-06,0,-2.04464e-06,1.73686,0,0,False,69.0|276,474
1,8|474|vc|7|2|276,0,-1.08045e-07,0,6.3267e-06,-1.93069,0,0,False,69.0|276,474
1,8|474|vc|8|2|276,0,-1.27067e-07,0,2.05963e-06,-0.384542,0,0,False,69.0|276,474
1,8|1056|sample|8|276,0,-6.61764e-07,0,1.07495e-06,0.598798,0,0,True,65.0|276,1056
1,8|1056|sample|7|276,0,2.56254e-06,0,-1.24788e-06,0.670488,0,0,True,65.0|276,1056
1,8|1056|sample|6|276,0,-2.79179e-06,0,-3.48889e-07,0.520961,0,0,True,65.0|276,1056
1,8|1056|sample|5|276,0,-2.33991e-06,0,-2.17862e-06,0.585735,0,0,True,65.0|276,1056
1,8|1056|sample|12|276,0,-1.93366e-07,0,-1.68869e-06,1.88596,0,0,True,28.0|276,1056
1,8|1056|sample|11|276,0,-2.79543e-06,0,-4.21204e-06,1.65482,0,0,True,28.0|276,1056
1,8|1056|sample|10|276,0,1.56603e-06,0,-2.2824e-06,1.37413,0,0,True,28.0|276,1056
1,8|1056|sample|9|276,0,5.01539e-07,0,-1.35905e-06,1.18603,0,0,True,28.0|276,1056
1,8|1056|sample|4|276,0,-2.1043e-06,0,3.61244e-07,0.569512,0,0,True,22.0|276,1056
1,8|1056|sample|3|276,0,7.22803e-07,0,2.29015e-06,0.643863,0,0,True,22.0|276,1056
1,8|1056|cc|1|1|276,0,-5.39568e-07,0,1.82011e-06,-3.61971,0,0,False,69.0|276,1056
1,8|1056|cc|2|1|276,0,2.20126e-06,0,-4.64568e-07,-2.12218,0,0,False,69.0|276,1056
1,8|1056|cc|3|1|276,0,2.0462e-06,0,-6.52518e-07,-0.59867,0,0,False,69.0|276,1056
1,8|1056|cc|4|1|276,0,-5.07854e-07,0,4.48278e-06,-1.28247,0,0,False,69.0|276,1056
1,8|1056|cc|5|1|276,0,-7.74793e-07,0,7.6183e-07,-1.83313,0,0,False,69.0|276,1056
1,8|1056|cc|6|1|276,0,-1.95385e-06,0,-3.34694e-06,1.25865,0,0,False,69.0|276,1056
1,8|1056|cc|7|1|276,0,-5.09739e-06,0,4.54611e-06,-2.91479,0,0,False,69.0|276,1056
1,8|1056|cc|8|1|276,0,-3.06172e-06,0,-1.76048e-06,2.94111,0,0,False,69.0|276,1056
1,8|1056|vc|1|2|276,0,1.93757e-06,0,-3.77425e-06,0.07745,0,0,False,69.0|276,1056
1,8|1056|vc|2|2|276,0,2.09045e-06,0,6.84024e-07,1.22489,0,0,False,69.0|276,1056
1,8|1056|vc|3|2|276,0,-2.84002e-06,0,-5.27359e-06,-1.98246,0,0,False,69.0|276,1056
1,8|1056|vc|4|2|276,0,1.31968e-06,0,2.81272e-06,1.4557,0,0,False,69.0|276,1056
1,8|1056|vc|5|2|276,0,4.33708e-06,0,-1.61766e-06,-0.833756,0,0,False,69.0|276,1056
1,8|1056|vc|6|2|276,0,-1.4229e-06,0,-3.31372e-06,-0.66815,0,0,False,69.0|276,1056
1,8|1056|vc|7|2|276,0,7.2153e-07,0,4.50099e-07,0.318603,0,0,False,69.0|276,1056
1,8|1056|vc|8|2|276,0,2.00834e-06,0,-5.15571e-06,1.17403,0,0,False,69.0|276,1056
1,8|462|sample|6|292,0,-7.4454e-07,0,-3.25447e-06,-2.66147,0,0,True,55.0|292,462
1,8|462|sample|5|292,0,1.05051e-06,0,2.04593e-06,-2.67959,0,0,True,55.0|292,462
1,8|462|sample|4|292,0,-2.29127e-06,0,1.64952e-06,-2.59556,0,0,True,55.0|292,462
1,8|462|sample|3|292,0,1.42781e-06,0,1.22768e-06,-2.55173,0,0,True,55.0|292,462
1,8|462|sample|9|292,0,-3.11856e-06,0,-2.24361e-06,1.08833,0,0,True,32.0|292,462
1,8|462|sample|10|292,0,1.88529e-06,0,-1.6341e-06,1.0974,0,0,True,32.0|292,462
1,8|462|sample|7|292,0,7.17938e-07,0,-3.36415e-06,0.954678,0,0,True,32.0|292,462
1,8|462|sample|8|292,0,-2.13937e-06,0,-6.78687e-07,0.837325,0,0,True,32.0|292,462
1,8|462|sample|11|292,0,3.01958e-06,0,-1.73161e-06,0.755788,0,0,True,22.0|292,462
1,8|462|sample|12|292,0,-2.33668e-06,0,7.09425e-07,0.984094,0,0,True,22.0|292,462
1,8|462|cc|1|1|292,0,-1.18423e-06,0,-4.92083e-06,3.21148,0,0,False,69.0|292,462
1,8|462|cc|2|1|292,0,-2.77744e-08,0,3.88193e-06,-0.357534,0,0,False,69.0|292,462
1,8|462|cc|3|1|292,0,3.51676e-06,0,-2.52732e-06,-0.416817,0,0,False,69.0|292,462
1,8|462|cc|4|1|292,0,3.58066e-06,0,1.15666e-06,-2.37388,0,0,False,69.0|292,462
1,8|462|cc|5|1|292,0,1.63761e-06,0,3.30481e-06,0.181986,0,0,False,69.0|292,462
1,8|462|cc|6|1|292,0,9.60237e-08,0,6.19959e-07,0.739387,0,0,False,69.0|292,462
1,8|462|cc|7|1|292,0,-1.08866e-06,0,1.70456e-06,1.3934,0,0,False,69.0|292,462
1,8|462|cc|8|1|292,0,-6.77034e-07,0,-1.02763e-07,0.0657016,0,0,False,69.0|292,462
1,8|462|vc|1|2|292,0,9.1203e-07,0,-1.24643e-06,0.239855,0,0,False,69.0|292,462
1,8|462|vc|2|2|292,0,-1.68451e-06,0,-2.70083e-06,1.52833,0,0,False,69.0|292,462
1,8|462|vc|3|2|292,0,-2.23761e-06,0,3.6237e-06,2.19722,0,0,False,69.0|292,462
1,8|462|vc|4|2|292,0,-6.14117e-07,0,-1.14318e-06,-1.14583,0,0,False,69.0|292,462
1,8|462|vc|5|2|292,0,-1.43337e-06,0,1.23194e-06,1.26782,0,0,False,69.0|292,462
1,8|462|vc|6|2|292,0,1.0596e-06,0,7.711e-07,-0.742644,0,0,False,69.0|292,462
1,8|462|vc|7|2|292,0,2.00486e-06,0,-4.71808e-06,-0.211188,0,0,False,69.0|292,462
1,8|462|vc|8|2|292,0,-1.14855e-06,0,-2.57469e-06,-1.32104,0,0,False,69.0|292,462
1,8|1159|sample|8|292,0,1.71832e-06,0,-6.71862e-07,1.12633,0,0,True,65.0|292,1159
1,8|1159|sample|7|292,0,-2.74e-06,0,2.82315e-07,1.09544,0,0,True,65.0|292,1159
1,8|1159|sample|5|292,0,9.05207e-07,0,5.9739e-08,1.09755,0,0,True,65.0|292,1159
1,8|1159|sample|6|292,0,3.21602e-06,0,6.58163e-07,1.03768,0,0,True,65.0|292,1159
1,8|1159|sample|11|292,0,-6.87965e-07,0,-8.00893e-07,1.32582,0,0,True,28.0|292,1159
1,8|1159|sample|12|292,0,3.79679e-06,0,-1.1901e-06,1.56923,0,0,True,28.0|292,1159
1,8|1159|sample|9|292,0,-1.51029e-06,0,1.99751e-07,0.959518,0,0,True,28.0|292,1159
1,8|1159|sample|10|292,0,1.12514e-06,0,4.70142e-06,0.853152,0,0,True,28.0|292,1159
1,8|1159|sample|4|292,0,-2.44596e-06,0,4.53484e-06,0.435925,0,0,True,22.0|292,1159
1,8|1159|sample|3|292,0,-4.3416e-06,0,-5.25766e-07,0.689116,0,0,True,22.0|292,1159
1,8|1159|cc|1|1|292,0,3.62399e-07,0,1.13863e-06,-2.81775,0,0,False,69.0|292,1159
1,8|1159|cc|2|1|292,0,1.62591e-06,0,-2.12992e-06,-0.233725,0,0,False,69.0|292,1159
1,8|1159|cc|3|1|292,0,2.6117e-06,0,5.3114e-07,-2.42087,0,0,False,69.0|292,1159
1,8|1159|cc|4|1|292,0,-1.13189e-06,0,1.47957e-06,-1.46236,0,0,False,69.0|292,1159
1,8|1159|cc|5|1|292,0,4.21557e-06,0,-1.90702e-06,-0.83171,0,0,False,69.0|292,1159
1,8|1159|cc|6|1|292,0,-2.94084e-07,0,5.4923e-07,-1.07632,0,0,False,69.0|292,1159
1,8|1159|cc|7|1|292,0,-6.08343e-07,0,6.2528e-06,-0.249482,0,0,False,69.0|292,1159
1,8|1159|cc|8|1|292,0,-4.71467e-07,0,-1.04804e-06,0.33071,0,0,False,69.0|292,1159
1,8|1159|vc|1|2|292,0,8.97253e-07,0,4.41168e-07,-0.456127,0,0,False,69.0|292,1159
1,8|1159|vc|2|2|292,0,1.36066e-06,0,5.55954e-07,-0.983193,0,0,False,69.0|292,1159
1,8|1159|vc|3|2|292,0,-1.20672e-06,0,-5.25166e-07,-0.0951183,0,0,False,69.0|292,1159
1,8|1159|vc|4|2|292,0,1.3317e-06,0,-4.63045e-07,0.521055,0,0,False,69.0|292,1159
1,8|1159|vc|5|2|292,0,1.65619e-06,0,-2.87333e-06,-0.268317,0,0,False,69.0|292,1159
1,8|1159|vc|6|2|292,0,-8.30479e-07,0,1.561e-06,-0.435069,0,0,False,69.0|292,1159
1,8|1159|vc|7|2|292,0,1.52078e-06,0,3.61543e-06,1.16329,0,0,False,69.0|292,1159
1,8|1159|vc|8|2|292,0,1.26315e-06,0,2.38872e-06,-2.07939,0,0,False,69.0|292,1159
1,8|75|sample|6|65,0,6.27497e-07,0,1.00883e-06,0.659756,0,0,True,55.0|65,75
1,8|75|sample|5|65,0,-8.32229e-07,0,-3.14743e-06,0.626458,0,0,True,55.0|65,75
1,8|75|sample|3|65,0,-2.53898e-06,0,5.45257e-07,0.946531,0,0,True,55.0|65,75
1,8|75|sample|4|65,0,4.52582e-07,0,1.0966e-06,0.715601,0,0,True,55.0|65,75
1,8|75|sample|9|65,0,1.57044e-06,0,4.50557e-06,-1.04224,0,0,True,32.0|65,75
1,8|75|sample|10|65,0,-7.61233e-07,0,-2.66814e-06,-1.11734,0,0,True,32.0|65,75
1,8|75|sample|7|65,0,8.04191e-07,0,4.5028e-07,-0.852738,0,0,True,32.0|65,75
1,8|75|sample|8|65,0,4.15083e-06,0,2.4401e-06,-0.590995,0,0,True,32.0|65,75
1,8|75|sample|12|65,0,9.38431e-07,0,7.84994e-07,0.368923,0,0,True,22.0|65,75
1,8|75|sample|11|65,0,6.14504e-07,0,3.14681e-08,-0.07518,0,0,True,22.0|65,75
1,8|75|cc|1|1|65,0,-1.95309e-06,0,-1.67085e-06,2.09241,0,0,False,69.0|65,75
1,8|75|cc|2|1|65,0,-1.0668e-06,0,-2.74233e-06,1.63899,0,0,False,69.0|65,75
1,8|75|cc|3|1|65,0,-4.49047e-06,0,2.55568e-06,-0.120891,0,0,False,69.0|65,75
1,8|75|cc|4|1|65,0,-1.48403e-06,0,-1.73081e-07,-3.02165,0,0,False,69.0|65,75
1,8|75|cc|5|1|65,0,-1.06402e-06,0,1.66853e-06,-3.50666,0,0,False,69.0|65,75
1,8|75|cc|6|1|65,0,1.97675e-07,0,-2.07918e-06,3.25225,0,0,False,69.0|65,75
1,8|75|cc|7|1|65,0,2.20958e-06,0,8.12682e-07,-0.427899,0,0,False,69.0|65,75
1,8|75|cc|8|1|65,0,-1.1072e-06,0,1.52693e-06,-0.502036,0,0,False,69.0|65,75
1,8|75|vc|1|2|65,0,2.86558e-06,0,-1.6958e-06,2.4088,0,0,False,69.0|65,75
1,8|75|vc|2|2|65,0,2.85677e-06,0,4.59633e-08,3.77261,0,0,False,69.0|65,75
1,8|75|vc|3|2|65,0,1.51765e-06,0,2.91131e-06,-2.27913,0,0,False,69.0|65,75
1,8|75|vc|4|2|65,0,-1.58691e-06,0,-2.15466e-06,1.3747,0,0,False,69.0|65,75
1,8|75|vc|5|2|65,0,-8.54271e-07,0,-2.39403e-07,-2.83672,0,0,False,69.0|65,75
1,8|75|vc|6|2|65,0,7.9913e-07,0,-2.3631e-06,-3.79748,0,0,False,69.0|65,75
1,8|75|vc|7|2|65,0,-3.74678e-06,0,-2.0554e-06,0.582029,0,0,False,69.0|65,75
1,8|75|vc|8|2|65,0,-7.2284e-07,0,-1.41526e-06,-1.60387,0,0,False,69.0|65,75
1,8|1017|sample|7|65,0,8.77443e-08,0,2.70498e-06,1.53077,0,0,True,65.0|65,1017
1,8|1017|sample|8|65,0,6.74211e-07,0,-1.18125e-06,1.06464,0,0,True,65.0|65,1017
1,8|1017|sample|5|65,0,-4.3038e-07,0,-2.33474e-06,0.949126,0,0,True,65.0|65,1017
1,8|1017|sample|6|65,0,-9.34351e-07,0,-1.12487e-06,1.07958,0,0,True,65.0|65,1017
1,8|1017|sample|12|65,0,-2.55039e-06,0,1.53643e-06,-0.441818,0,0,True,28.0|65,1017
1,8|1017|sample|11|65,0,5.8967e-07,0,4.34997e-07,-0.848543,0,0,True,28.0|65,1017
1,8|1017|sample|10|65,0,4.67886e-07,0,1.76788e-06,-0.99001,0,0,True,28.0|65,1017
1,8|1017|sample|9|65,0,-1.45215e-06,0,1.42183e-06,-0.87116,0,0,True,28.0|65,1017
1,8|1017|sample|4|65,0,-1.22784e-06,0,2.26492e-06,-0.264925,0,0,True,22.0|65,1017
1,8|1017|sample|3|65,0,2.91163e-06,0,-1.08285e-06,0.02771,0,0,True,22.0|65,1017
1,8|1017|cc|1|1|65,0,-4.6773e-07,0,-1.22767e-06,1.71165,0,0,False,69.0|65,1017
1,8|1017|cc|2|1|65,0,-2.90425e-06,0,-6.39102e-07,0.641961,0,0,False,69.0|65,1017
1,8|1017|cc|3|1|65,0,-3.69212e-06,0,-4.74088e-07,2.03764,0,0,False,69.0|65,1017
1,8|1017|cc|4|1|65,0,5.58029e-07,0,8.78987e-07,-2.3593,0,0,False,69.0|65,1017
1,8|1017|cc|5|1|65,0,1.43548e-06,0,-6.83019e-07,0.82369,0,0,False,69.0|65,1017
1,8|1017|cc|6|1|65,0,-2.35656e-06,0,5.31479e-07,0.934515,0,0,False,69.0|65,1017
1,8|1017|cc|7|1|65,0,7.5994e-08,0,-2.1861e-07,0.683649,0,0,False,69.0|65,1017
1,8|1017|cc|8|1|65,0,-2.37912e-06,0,2.5534e-06,-0.464873,0,0,False,69.0|65,1017
1,8|1017|vc|1|2|65,0,4.77167e-07,0,1.46634e-06,-1.89199,0,0,False,69.0|65,1017
1,8|1017|vc|2|2|65,0,2.254e-06,0,2.81918e-06,0.0728497,0,0,False,69.0|65,1017
1,8|1017|vc|3|2|65,0,-9.53258e-07,0,2.57944e-06,0.267745,0,0,False,69.0|65,1017
1,8|1017|vc|4|2|65,0,-5.33389e-07,0,-3.67381e-06,1.93686,0,0,False,69.0|65,1017
1,8|1017|vc|5|2|65,0,-1.9803e-06,0,2.89677e-06,2.03886,0,0,False,69.0|65,1017
1,8|1017|vc|6|2|65,0,-1.22748e-07,0,5.64111e-07,-2.23965,0,0,False,69.0|65,1017
1,8|1017|vc|7|2|65,0,1.44069e-06,0,8.74205e-07,-2.35997,0,0,False,69.0|65,1017
1,8|1017|vc|8|2|65,0,3.67172e-06,0,5.3307e-07,-1.65889,0,0,False,69.0|65,1017
1,8|291|sample|6|103,0,-1.54795e-06,0,2.76624e-06,1.57025,0,0,True,55.0|103,291
1,8|291|sample|5|103,0,2.27072e-07,0,-2.11568e-07,1.6862,0,0,True,55.0|103,291
1,8|291|sample|4|103,0,-1.59558e-06,0,3.85773e-06,1.22877,0,0,True,55.0|103,291
1,8|291|sample|3|103,0,7.43682e-07,0,-6.9104e-07,1.41758,0,0,True,55.0|103,291
1,8|291|sample|9|103,0,-1.20247e-06,0,3.26801e-06,-0.347104,0,0,True,32.0|103,291
1,8|291|sample|10|103,0,-1.42332e-06,0,-1.96624e-06,-0.218135,0,0,True,32.0|103,291
1,8|291|sample|8|103,0,4.88889e-06,0,3.046e-06,-0.424272,0,0,True,32.0|103,291
1,8|291|sample|7|103,0,6.26897e-07,0,-8.32406e-07,-0.182935,0,0,True,32.0|103,291
1,8|291|sample|11|103,0,3.54265e-07,0,4.95764e-06,3.05483,0,0,True,22.0|103,291
1,8|291|sample|12|103,0,4.74826e-07,0,2.01922e-06,2.90971,0,0,True,22.0|103,291
1,8|291|cc|1|1|103,0,2.05219e-06,0,-7.48295e-07,-0.356488,0,0,False,69.0|103,291
1,8|291|cc|2|1|103,0,4.17488e-06,0,1.82987e-07,2.59027,0,0,False,69.0|103,291
1,8|291|cc|3|1|103,0,2.30797e-06,0,-1.90447e-06,1.95537,0,0,False,69.0|103,291
1,8|291|cc|4|1|103,0,1.76824e-06,0,-8.64136e-07,0.150732,0,0,False,69.0|103,291
1,8|291|cc|5|1|103,0,-6.71886e-07,0,3.49831e-06,-2.27917,0,0,False,69.0|103,291
1,8|291|cc|6|1|103,0,-5.93945e-07,0,-6.85413e-07,2.26903,0,0,False,69.0|103,291
1,8|291|cc|7|1|103,0,1.42591e-07,0,-2.20262e-06,1.62588,0,0,False,69.0|103,291
1,8|291|cc|8|1|103,0,8.9278e-08,0,1.31464e-06,0.395729,0,0,False,69.0|103,291
1,8|291|vc|1|2|103,0,-1.66467e-06,0,-8.67991e-07,2.61141,0,0,False,69.0|103,291
1,8|291|vc|2|2|103,0,2.20656e-07,0,2.52183e-07,0.516775,0,0,False,69.0|103,291
1,8|291|vc|3|2|103,0,2.47288e-06,0,1.11539e-06,-3.21172,0,0,False,69.0|103,291
1,8|291|vc|4|2|103,0,-3.97391e-07,0,-2.0163e-06,0.438759,0,0,False,69.0|103,291
1,8|291|vc|5|2|103,0,-1.27765e-06,0,-1.31873e-06,0.630856,0,0,False,69.0|103,291
1,8|291|vc|6|2|103,0,1.68767e-06,0,-3.19636e-06,0.966185,0,0,False,69.0|103,291
1,8|291|vc|7|2|103,0,-3.02853e-07,0,3.48813e-06,-0.6435,0,0,False,69.0|103,291
1,8|291|vc|8|2|103,0,2.38733e-06,0,2.62752e-06,1.68862,0,0,False,69.0|103,291
1,8|1197|sample|7|103,0,2.68608e-06,0,4.31163e-07,1.69329,0,0,True,65.0|103,1197
1,8|1197|sample|8|103,0,-2.10732e-06,0,3.07953e-07,1.64264,0,0,True,65.0|103,1197
1,8|1197|sample|6|103,0,7.72966e-07,0,-1.86269e-06,1.84849,0,0,True,65.0|103,1197
1,8|1197|sample|5|103,0,1.24131e-08,0,1.4931e-06,1.66508,0,0,True,65.0|103,1197
1,8|1197|sample|12|103,0,2.47511e-06,0,-2.37223e-06,1.67864,0,0,True,28.0|103,1197
1,8|1197|sample|10|103,0,4.95288e-07,0,2.80862e-06,1.40052,0,0,True,28.0|103,1197
1,8|1197|sample|9|103,0,-1.79876e-06,0,-7.8448e-06,1.27037,0,0,True,28.0|103,1197
1,8|1197|sample|3|103,0,-1.7741e-06,0,5.62802e-07,2.81601,0,0,True,22.0|103,1197
1,8|1197|sample|4|103,0,2.31102e-07,0,5.68214e-06,2.56079,0,0,True,22.0|103,1197
1,8|1197|sample|11|103,0,5.21277e-06,0,2.54456e-07,1.52079,0,0,True,28.0|103,1197
1,8|1197|cc|1|1|103,0,4.0677e-06,0,-1.69701e-06,-0.397771,0,0,False,69.0|103,1197
1,8|1197|cc|2|1|103,0,-2.07325e-06,0,1.66532e-06,-0.15513,0,0,False,69.0|103,1197
1,8|1197|cc|3|1|103,0,-8.84772e-07,0,-5.73393e-06,-2.06511,0,0,False,69.0|103,1197
1,8|1197|cc|4|1|103,0,7.90847e-08,0,-1.39228e-06,-1.16216,0,0,False,69.0|103,1197
1,8|1197|cc|5|1|103,0,-4.03312e-07,0,-2.34505e-06,1.99928,0,0,False,69.0|103,1197
1,8|1197|cc|6|1|103,0,1.37078e-06,0,-5.41872e-07,-1.13947,0,0,False,69.0|103,1197
1,8|1197|cc|7|1|103,0,-3.42834e-06,0,-9.18434e-07,-1.38591,0,0,False,69.0|103,1197
1,8|1197|cc|8|1|103,0,1.64693e-06,0,1.35475e-06,0.296768,0,0,False,69.0|103,1197
1,8|1197|vc|1|2|103,0,3.81785e-07,0,-8.47194e-08,-2.52647,0,0,False,69.0|103,1197
1,8|1197|vc|2|2|103,0,-1.07732e-06,0,-2.65547e-06,0.212798,0,0,False,69.0|103,1197
1,8|1197|vc|3|2|103,0,1.39977e-07,0,2.10108e-06,0.364369,0,0,False,69.0|103,1197
1,8|1197|vc|4|2|103,0,-5.14582e-06,0,-4.96998e-07,0.573445,0,0,False,69.0|103,1197
1,8|1197|vc|5|2|103,0,7.80698e-07,0,-1.07533e-06,1.3889,0,0,False,69.0|103,1197
1,8|1197|vc|6|2|103,0,3.87748e-06,0,4.82397e-07,-1.32206,0,0,False,69.0|103,1197
1,8|1197|vc|7|2|103,0,-1.59935e-06,0,-2.21636e-06,-1.698,0,0,False,69.0|103,1197
1,8|1197|vc|8|2|103,0,-9.04188e-07,0,1.26293e-06,2.99379,0,0,False,69.0|103,1197
1,8|77|sample|6|218,0,1.08283e-06,0,6.97274e-07,4.07066,0,0,True,55.0|218,77
1,8|77|sample|5|218,0,3.64949e-06,0,3.25926e-06,4.09402,0,0,True,55.0|218,77
1,8|77|sample|3|218,0,-1.38717e-06,0,-1.48303e-06,3.97877,0,0,True,55.0|218,77
1,8|77|sample|4|218,0,-2.00442e-06,0,6.205e-07,4.01246,0,0,True,55.0|218,77
1,8|77|sample|9|218,0,-3.88651e-07,0,6.01534e-06,-0.968767,0,0,True,32.0|218,77
1,8|77|sample|10|218,0,-1.34436e-06,0,7.07203e-07,-0.892669,0,0,True,32.0|218,77
1,8|77|sample|8|218,0,2.19741e-06,0,4.60594e-06,-1.06234,0,0,True,32.0|218,77
1,8|77|sample|7|218,0,7.07103e-07,0,3.58351e-06,-1.1426,0,0,True,32.0|218,77
1,8|77|sample|12|218,0,1.85794e-06,0,2.36106e-06,0.199779,0,0,True,22.0|218,77
1,8|77|sample|11|218,0,-2.08766e-06,0,2.40121e-06,0.0918893,0,0,True,22.0|218,77
1,8|77|cc|1|1|218,0,-1.64525e-06,0,2.08359e-06,3.15334,0,0,False,69.0|218,77
1,8|77|cc|2|1|218,0,-1.15461e-06,0,-1.45753e-06,0.667851,0,0,False,69.0|218,77
1,8|77|cc|3|1|218,0,2.92005e-07,0,-4.42757e-06,1.88796,0,0,False,69.0|218,77
1,8|77|cc|4|1|218,0,1.80425e-06,0,-4.56824e-06,1.58855,0,0,False,69.0|218,77
1,8|77|cc|5|1|218,0,-3.1938e-06,0,5.6466e-06,-2.2911,0,0,False,69.0|218,77
1,8|77|cc|6|1|218,0,-3.07096e-06,0,-1.87552e-06,-1.89689,0,0,False,69.0|218,77
1,8|77|cc|7|1|218,0,3.24905e-06,0,-5.12458e-06,-0.642817,0,0,False,69.0|218,77
1,8|77|cc|8|1|218,0,-3.69544e-06,0,-2.26437e-07,0.0478374,0,0,False,69.0|218,77
1,8|77|vc|1|2|218,0,-4.22033e-07,0,3.66619e-07,-0.451296,0,0,False,69.0|218,77
1,8|77|vc|2|2|218,0,-5.8555e-07,0,2.33418e-07,-1.66494,0,0,False,69.0|218,77
1,8|77|vc|3|2|218,0,3.18448e-06,0,-4.79402e-06,-0.149965,0,0,False,69.0|218,77
1,8|77|vc|4|2|218,0,1.85651e-06,0,7.79518e-07,2.36522,0,0,False,69.0|218,77
1,8|77|vc|5|2|218,0,2.24358e-06,0,1.2969e-07,0.119265,0,0,False,69.0|218,77
1,8|77|vc|6|2|218,0,1.09416e-06,0,1.63886e-06,-0.672062,0,0,False,69.0|218,77
1,8|77|vc|7|2|218,0,-1.25344e-06,0,-3.34892e-06,-1.0869,0,0,False,69.0|218,77
1,8|77|vc|8|2|218,0,2.39085e-06,0,-8.40077e-07,-2.29152,0,0,False,69.0|218,77
1,8|745|sample|7|218,0,3.65542e-06,0,9.43601e-07,1.31496,0,0,True,65.0|218,745
1,8|745|sample|8|218,0,-6.63425e-07,0,2.25205e-06,0.996411,0,0,True,65.0|218,745
1,8|745|sample|6|218,0,-1.55748e-06,0,1.26179e-06,0.71909,0,0,True,65.0|218,745
1,8|745|sample|5|218,0,-7.69639e-07,0,-8.61207e-07,0.68071,0,0,True,65.0|218,745
1,8|745|sample|3|218,0,3.46669e-06,0,1.32151e-06,-0.00655788,0,0,True,22.0|218,745
1,8|745|sample|11|218,0,2.26769e-06,0,8.77256e-07,2.12764,0,0,True,28.0|218,745
1,8|745|sample|12|218,0,3.50182e-07,0,-7.11791e-07,1.90448,0,0,True,28.0|218,745
1,8|745|sample|10|218,0,-3.96282e-07,0,5.88853e-07,1.81207,0,0,True,28.0|218,745
1,8|745|sample|9|218,0,-2.55379e-06,0,1.61947e-06,1.60459,0,0,True,28.0|218,745
1,8|745|sample|4|218,0,1.21008e-06,0,-1.90396e-06,-0.0600848,0,0,True,22.0|218,745
1,8|745|cc|1|1|218,0,-4.75213e-07,0,1.04427e-06,0.366121,0,0,False,69.0|218,745
1,8|745|cc|2|1|218,0,4.13934e-06,0,1.15111e-06,-2.51806,0,0,False,69.0|218,745
1,8|745|cc|3|1|218,0,2.9827e-06,0,-6.23744e-07,2.64015,0,0,False,69.0|218,745
1,8|745|cc|4|1|218,0,9.46546e-07,0,5.59506e-07,1.90645,0,0,False,69.0|218,745
1,8|745|cc|5|1|218,0,6.0295e-07,0,-2.88358e-06,-0.654054,0,0,False,69.0|218,745
1,8|745|cc|6|1|218,0,-4.23336e-06,0,3.69056e-06,-1.25461,0,0,False,69.0|218,745
1,8|745|cc|7|1|218,0,1.71489e-06,0,-2.61347e-06,-2.9997,0,0,False,69.0|218,745
1,8|745|cc|8|1|218,0,-3.01864e-06,0,4.0408e-07,0.986306,0,0,False,69.0|218,745
1,8|745|vc|1|2|218,0,1.11101e-06,0,-1.09038e-06,-0.757219,0,0,False,69.0|218,745
1,8|745|vc|2|2|218,0,1.95117e-06,0,-1.4904e-06,1.58435,0,0,False,69.0|218,745
1,8|745|vc|3|2|218,0,2.03413e-06,0,-1.59729e-06,0.358502,0,0,False,69.0|218,745
1,8|745|vc|4|2|218,0,-3.20569e-06,0,5.47391e-06,-2.18793,0,0,False,69.0|218,745
1,8|745|vc|5|2|218,0,-1.70172e-06,0,2.0035e-06,1.52558,0,0,False,69.0|218,745
