rep,id,U_offset,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|1241|sample|9|69,0.0139281,831.355,0.838455,0.0595067,28.7981,-10.702,316687,True,28.0|69,1241
1,8|1241|sample|10|69,0.0139281,831.356,0.838455,0.0595066,30.4013,-10.702,316687,True,28.0|69,1241
1,8|1241|sample|3|69,0.0139281,832.337,0.838871,0.101498,10.1755,-10.702,316687,True,22.0|69,1241
1,8|1241|sample|4|69,0.0139281,832.337,0.838871,0.101498,10.9108,-10.702,316687,True,22.0|69,1241
1,8|1241|cc|1|1|69,0.0139281,834.744,0.838559,0.538112,0.331439,-10.702,316687,False,69.0|69,1241
1,8|1241|cc|2|1|69,0.0139281,834.744,0.838559,0.538113,0.580162,-10.702,316687,False,69.0|69,1241
1,8|1241|cc|3|1|69,0.0139281,834.744,0.838559,0.538111,3.04845,-10.702,316687,False,69.0|69,1241
1,8|1241|cc|4|1|69,0.0139281,834.744,0.838559,0.538111,2.81894,-10.702,316687,False,69.0|69,1241
1,8|1241|cc|5|1|69,0.0139281,834.744,0.838559,0.538109,0.639908,-10.702,316687,False,69.0|69,1241
1,8|1241|cc|6|1|69,0.0139281,834.744,0.838559,0.538112,0.0505629,-10.702,316687,False,69.0|69,1241
1,8|1241|cc|7|1|69,0.0139281,834.744,0.838559,0.538112,0.325198,-10.702,316687,False,69.0|69,1241
1,8|1241|cc|8|1|69,0.0139281,834.744,0.838559,0.538111,0.0996371,-10.702,316687,False,69.0|69,1241
1,8|1241|vc|1|2|69,0.0139281,834.744,0.838559,0.538111,0.143426,-10.702,316687,False,69.0|69,1241
1,8|1241|vc|2|2|69,0.0139281,834.744,0.838559,0.538111,1.37102,-10.702,316687,False,69.0|69,1241
1,8|1241|vc|3|2|69,0.0139281,834.744,0.838559,0.538108,4.68387,-10.702,316687,False,69.0|69,1241
1,8|1241|vc|4|2|69,0.0139281,834.744,0.838559,0.538109,0.395763,-10.702,316687,False,69.0|69,1241
1,8|1241|vc|5|2|69,0.0139281,834.744,0.838559,0.538111,0.286119,-10.702,316687,False,69.0|69,1241
1,8|1241|vc|6|2|69,0.0139281,834.744,0.838559,0.538111,0.919644,-10.702,316687,False,69.0|69,1241
1,8|1241|vc|7|2|69,0.0139281,834.744,0.838559,0.538108,9.05173,-10.702,316687,False,69.0|69,1241
1,8|1241|vc|8|2|69,0.0139281,834.744,0.838559,0.538111,11.0263,-10.702,316687,False,69.0|69,1241
1,8|474|sample|5|276,0.0139281,838.229,0.838585,0.815967,2.15112,-10.702,316687,True,55.0|276,474
1,8|474|sample|6|276,0.0139281,838.229,0.838585,0.815962,2.02159,-10.702,316687,True,55.0|276,474
1,8|474|sample|3|276,0.0139281,838.229,0.838585,0.815966,2.05023,-10.702,316687,True,55.0|276,474
1,8|474|sample|4|276,0.0139281,838.229,0.838585,0.815963,2.08557,-10.702,316687,True,55.0|276,474
1,8|474|sample|9|276,0.0139281,832.209,0.838685,1.7667,12.9755,-10.702,316687,True,32.0|276,474
1,8|474|sample|10|276,0.0139281,832.209,0.838685,1.76671,14.9099,-10.702,316687,True,32.0|276,474
1,8|474|sample|8|276,0.0139281,832.209,0.838685,1.76671,11.7725,-10.702,316687,True,32.0|276,474
1,8|474|sample|7|276,0.0139281,832.209,0.838685,1.7667,10.7548,-10.702,316687,True,32.0|276,474
1,8|474|sample|12|276,0.0139281,835.666,0.838491,0.395166,13.9007,-10.702,316687,True,22.0|276,474
1,8|474|sample|11|276,0.0139281,835.666,0.838491,0.395166,12.7764,-10.702,316687,True,22.0|276,474
1,8|474|cc|1|1|276,0.0139281,834.487,0.83856,2.46667,3.05959,-10.702,316687,False,69.0|276,474
1,8|474|cc|2|1|276,0.0139281,834.487,0.83856,2.46667,0.367808,-10.702,316687,False,69.0|276,474
1,8|474|cc|3|1|276,0.0139281,834.487,0.83856,2.46667,0.148541,-10.702,316687,False,69.0|276,474
1,8|474|cc|4|1|276,0.0139281,834.487,0.83856,2.46667,2.08112,-10.702,316687,False,69.0|276,474
1,8|474|cc|5|1|276,0.0139281,834.487,0.83856,2.46666,4.78441,-10.702,316687,False,69.0|276,474
1,8|474|cc|6|1|276,0.0139281,834.487,0.83856,2.46667,0.777158,-10.702,316687,False,69.0|276,474
1,8|474|cc|7|1|276,0.0139281,834.487,0.83856,2.46666,0.0521611,-10.702,316687,False,69.0|276,474
1,8|474|cc|8|1|276,0.0139281,834.487,0.83856,2.46666,1.51187,-10.702,316687,False,69.0|276,474
1,8|474|vc|1|2|276,0.0139281,834.487,0.83856,2.46666,0.253196,-10.702,316687,False,69.0|276,474
1,8|474|vc|2|2|276,0.0139281,834.487,0.83856,2.46666,33.3958,-10.702,316687,False,69.0|276,474
1,8|474|vc|3|2|276,0.0139281,834.487,0.83856,2.46666,0.859975,-10.702,316687,False,69.0|276,474
1,8|474|vc|4|2|276,0.0139281,834.487,0.83856,2.46666,0.513711,-10.702,316687,False,69.0|276,474
1,8|474|vc|5|2|276,0.0139281,834.487,0.83856,2.46667,0.0456389,-10.702,316687,False,69.0|276,474
1,8|474|vc|6|2|276,0.0139281,834.487,0.83856,2.46666,3.32076,-10.702,316687,False,69.0|276,474
1,8|474|vc|7|2|276,0.0139281,834.487,0.83856,2.46668,0.0848091,-10.702,316687,False,69.0|276,474
1,8|474|vc|8|2|276,0.0139281,834.487,0.83856,2.46667,0.398039,-10.702,316687,False,69.0|276,474
1,8|1056|sample|8|276,0.0139281,833.878,0.838646,0.324005,11.0802,-10.702,316687,True,65.0|276,1056
1,8|1056|sample|7|276,0.0139281,833.878,0.838646,0.324004,11.9037,-10.702,316687,True,65.0|276,1056
1,8|1056|sample|6|276,0.0139281,833.878,0.838646,0.324005,10.2504,-10.702,316687,True,65.0|276,1056
1,8|1056|sample|5|276,0.0139281,833.878,0.838646,0.324004,10.9364,-10.702,316687,True,65.0|276,1056
1,8|1056|sample|12|276,0.0139281,830.36,0.83854,0.287037,40.1319,-10.702,316687,True,28.0|276,1056
1,8|1056|sample|11|276,0.0139281,830.36,0.83854,0.287036,31.8496,-10.702,316687,True,28.0|276,1056
1,8|1056|sample|10|276,0.0139281,830.36,0.83854,0.287037,24.055,-10.702,316687,True,28.0|276,1056
1,8|1056|sample|9|276,0.0139281,830.36,0.83854,0.287037,19.9303,-10.702,316687,True,28.0|276,1056
1,8|1056|sample|4|276,0.0139281,835.666,0.838491,0.395166,10.7572,-10.702,316687,True,22.0|276,1056
1,8|1056|sample|3|276,0.0139281,835.666,0.838491,0.395167,11.5875,-10.702,316687,True,22.0|276,1056
1,8|1056|cc|1|1|276,0.0139281,834.487,0.83856,2.46667,0.0156643,-10.702,316687,False,69.0|276,1056
1,8|1056|cc|2|1|276,0.0139281,834.487,0.83856,2.46666,0.0700292,-10.702,316687,False,69.0|276,1056
1,8|1056|cc|3|1|276,0.0139281,834.487,0.83856,2.46666,0.321315,-10.702,316687,False,69.0|276,1056
1,8|1056|cc|4|1|276,0.0139281,834.487,0.83856,2.46667,0.162166,-10.702,316687,False,69.0|276,1056
1,8|1056|cc|5|1|276,0.0139281,834.487,0.83856,2.46666,0.0934999,-10.702,316687,False,69.0|276,1056
1,8|1056|cc|6|1|276,0.0139281,834.487,0.83856,2.46665,2.05852,-10.702,316687,False,69.0|276,1056
1,8|1056|cc|7|1|276,0.0139281,834.487,0.83856,2.46667,0.0316995,-10.702,316687,False,69.0|276,1056
1,8|1056|cc|8|1|276,0.0139281,834.487,0.83856,2.46666,11.0723,-10.702,316687,False,69.0|276,1056
1,8|1056|vc|1|2|276,0.0139281,834.487,0.83856,2.46665,0.631781,-10.702,316687,False,69.0|276,1056
1,8|1056|vc|2|2|276,0.0139281,834.487,0.83856,2.46666,1.99019,-10.702,316687,False,69.0|276,1056
1,8|1056|vc|3|2|276,0.0139281,834.487,0.83856,2.46665,0.0805299,-10.702,316687,False,69.0|276,1056
1,8|1056|vc|4|2|276,0.0139281,834.487,0.83856,2.46667,2.50687,-10.702,316687,False,69.0|276,1056
1,8|1056|vc|5|2|276,0.0139281,834.487,0.83856,2.46666,0.254001,-10.702,316687,False,69.0|276,1056
1,8|1056|vc|6|2|276,0.0139281,834.487,0.83856,2.46665,0.299748,-10.702,316687,False,69.0|276,1056
1,8|1056|vc|7|2|276,0.0139281,834.487,0.83856,2.46666,0.804078,-10.702,316687,False,69.0|276,1056
1,8|1056|vc|8|2|276,0.0139281,834.487,0.83856,2.46665,1.8915,-10.702,316687,False,69.0|276,1056
1,8|462|sample|6|292,0.0139281,837.097,0.838495,8.6627,0.425214,-10.702,316687,True,55.0|292,462
1,8|462|sample|5|292,0.0139281,837.097,0.838495,8.66275,0.417575,-10.702,316687,True,55.0|292,462
1,8|462|sample|4|292,0.0139281,837.097,0.838495,8.66274,0.454183,-10.702,316687,True,55.0|292,462
1,8|462|sample|3|292,0.0139281,837.097,0.838495,8.66274,0.474534,-10.702,316687,True,55.0|292,462
1,8|462|sample|9|292,0.0139281,835.859,0.838477,1.13115,18.0742,-10.702,316687,True,32.0|292,462
1,8|462|sample|10|292,0.0139281,835.859,0.838477,1.13115,18.2389,-10.702,316687,True,32.0|292,462
1,8|462|sample|7|292,0.0139281,835.859,0.838477,1.13115,15.813,-10.702,316687,True,32.0|292,462
1,8|462|sample|8|292,0.0139281,835.859,0.838477,1.13115,14.0621,-10.702,316687,True,32.0|292,462
1,8|462|sample|11|292,0.0139281,834.593,0.838619,0.118238,12.96,-10.702,316687,True,22.0|292,462
1,8|462|sample|12|292,0.0139281,834.593,0.838619,0.118239,16.2839,-10.702,316687,True,22.0|292,462
1,8|462|cc|1|1|292,0.0139281,834.852,0.838967,0.0781581,14.5022,-10.702,316687,False,69.0|292,462
1,8|462|cc|2|1|292,0.0139281,834.852,0.838967,0.0781588,0.408725,-10.702,316687,False,69.0|292,462
1,8|462|cc|3|1|292,0.0139281,834.852,0.838967,0.0781583,0.385198,-10.702,316687,False,69.0|292,462
1,8|462|cc|4|1|292,0.0139281,834.852,0.838967,0.0781586,0.0544179,-10.702,316687,False,69.0|292,462
1,8|462|cc|5|1|292,0.0139281,834.852,0.838967,0.0781588,0.701038,-10.702,316687,False,69.0|292,462
1,8|462|cc|6|1|292,0.0139281,834.852,0.838967,0.0781586,1.2241,-10.702,316687,False,69.0|292,462
1,8|462|cc|7|1|292,0.0139281,834.852,0.838967,0.0781587,2.35425,-10.702,316687,False,69.0|292,462
1,8|462|cc|8|1|292,0.0139281,834.852,0.838967,0.0781585,0.624079,-10.702,316687,False,69.0|292,462
1,8|462|vc|1|2|292,0.0139281,834.852,0.838967,0.0781584,0.742803,-10.702,316687,False,69.0|292,462
1,8|462|vc|2|2|292,0.0139281,834.852,0.838967,0.0781583,2.69434,-10.702,316687,False,69.0|292,462
1,8|462|vc|3|2|292,0.0139281,834.852,0.838967,0.0781588,5.25952,-10.702,316687,False,69.0|292,462
1,8|462|vc|4|2|292,0.0139281,834.852,0.838967,0.0781584,0.185813,-10.702,316687,False,69.0|292,462
1,8|462|vc|5|2|292,0.0139281,834.852,0.838967,0.0781586,2.0764,-10.702,316687,False,69.0|292,462
1,8|462|vc|6|2|292,0.0139281,834.852,0.838967,0.0781586,0.278086,-10.702,316687,False,69.0|292,462
1,8|462|vc|7|2|292,0.0139281,834.852,0.838967,0.0781581,0.473138,-10.702,316687,False,69.0|292,462
1,8|462|vc|8|2|292,0.0139281,834.852,0.838967,0.0781583,0.15595,-10.702,316687,False,69.0|292,462
1,8|1159|sample|8|292,0.0139281,836.243,0.838639,0.0804837,18.7784,-10.702,316687,True,65.0|292,1159
1,8|1159|sample|7|292,0.0139281,836.243,0.838639,0.0804838,18.2073,-10.702,316687,True,65.0|292,1159
1,8|1159|sample|5|292,0.0139281,836.243,0.838639,0.0804837,18.2457,-10.702,316687,True,65.0|292,1159
1,8|1159|sample|6|292,0.0139281,836.243,0.838639,0.0804838,17.1854,-10.702,316687,True,65.0|292,1159
1,8|1159|sample|11|292,0.0139281,835.248,0.838549,0.344485,22.9209,-10.702,316687,True,28.0|292,1159
1,8|1159|sample|12|292,0.0139281,835.248,0.838549,0.344485,29.2377,-10.702,316687,True,28.0|292,1159
1,8|1159|sample|9|292,0.0139281,835.248,0.838549,0.344486,15.8909,-10.702,316687,True,28.0|292,1159
1,8|1159|sample|10|292,0.0139281,835.248,0.838549,0.344487,14.2874,-10.702,316687,True,28.0|292,1159
1,8|1159|sample|4|292,0.0139281,834.593,0.838619,0.118239,9.41221,-10.702,316687,True,22.0|292,1159
1,8|1159|sample|3|292,0.0139281,834.593,0.838619,0.118239,12.1241,-10.702,316687,True,22.0|292,1159
1,8|1159|cc|1|1|292,0.0139281,834.852,0.838967,0.0781586,0.0349117,-10.702,316687,False,69.0|292,1159
1,8|1159|cc|2|1|292,0.0139281,834.852,0.838967,0.0781584,0.462594,-10.702,316687,False,69.0|292,1159
1,8|1159|cc|3|1|292,0.0139281,834.852,0.838967,0.0781586,0.0519202,-10.702,316687,False,69.0|292,1159
1,8|1159|cc|4|1|292,0.0139281,834.852,0.838967,0.0781586,0.135397,-10.702,316687,False,69.0|292,1159
1,8|1159|cc|5|1|292,0.0139281,834.852,0.838967,0.0781584,0.254389,-10.702,316687,False,69.0|292,1159
1,8|1159|cc|6|1|292,0.0139281,834.852,0.838967,0.0781586,0.19919,-10.702,316687,False,69.0|292,1159
1,8|1159|cc|7|1|292,0.0139281,834.852,0.838967,0.078159,0.455362,-10.702,316687,False,69.0|292,1159
1,8|1159|cc|8|1|292,0.0139281,834.852,0.838967,0.0781584,0.813451,-10.702,316687,False,69.0|292,1159
1,8|1159|vc|1|2|292,0.0139281,834.852,0.838967,0.0781586,0.37035,-10.702,316687,False,69.0|292,1159
1,8|1159|vc|2|2|292,0.0139281,834.852,0.838967,0.0781586,0.21863,-10.702,316687,False,69.0|292,1159
1,8|1159|vc|3|2|292,0.0139281,834.852,0.838967,0.0781585,0.531369,-10.702,316687,False,69.0|292,1159
1,8|1159|vc|4|2|292,0.0139281,834.852,0.838967,0.0781585,0.984004,-10.702,316687,False,69.0|292,1159
1,8|1159|vc|5|2|292,0.0139281,834.852,0.838967,0.0781583,0.446866,-10.702,316687,False,69.0|292,1159
1,8|1159|vc|6|2|292,0.0139281,834.852,0.838967,0.0781586,0.378231,-10.702,316687,False,69.0|292,1159
1,8|1159|vc|7|2|292,0.0139281,834.852,0.838967,0.0781588,1.87033,-10.702,316687,False,69.0|292,1159
1,8|1159|vc|8|2|292,0.0139281,834.852,0.838967,0.0781587,0.0730527,-10.702,316687,False,69.0|292,1159
1,8|75|sample|6|65,0.0139281,835.036,0.838621,0.752559,11.7765,-10.7021,316687,True,55.0|65,75
1,8|75|sample|5|65,0.0139281,835.036,0.838621,0.752555,11.3908,-10.7021,316687,True,55.0|65,75
1,8|75|sample|3|65,0.0139281,835.036,0.838621,0.752558,15.6878,-10.7021,316687,True,55.0|65,75
1,8|75|sample|4|65,0.0139281,835.036,0.838621,0.752559,12.4529,-10.7021,316687,True,55.0|65,75
1,8|75|sample|9|65,0.0139281,833.138,0.838528,0.148536,2.14677,-10.7021,316687,True,32.0|65,75
1,8|75|sample|10|65,0.0139281,833.138,0.838528,0.148535,1.99144,-10.7021,316687,True,32.0|65,75
1,8|75|sample|7|65,0.0139281,833.138,0.838528,0.148536,2.59468,-10.7021,316687,True,32.0|65,75
1,8|75|sample|8|65,0.0139281,833.138,0.838528,0.148536,3.37099,-10.7021,316687,True,32.0|65,75
1,8|75|sample|12|65,0.0139281,832.087,0.83865,1.76764,8.80264,-10.7021,316687,True,22.0|65,75
1,8|75|sample|11|65,0.0139281,832.087,0.83865,1.76764,5.64601,-10.7021,316687,True,22.0|65,75
1,8|75|cc|1|1|65,0.0139281,835.281,0.838592,0.359335,4.75127,-10.7021,316687,False,69.0|65,75
1,8|75|cc|2|1|65,0.0139281,835.281,0.838592,0.359334,3.01921,-10.7021,316687,False,69.0|65,75
1,8|75|cc|3|1|65,0.0139281,835.281,0.838592,0.359336,0.519499,-10.7021,316687,False,69.0|65,75
1,8|75|cc|4|1|65,0.0139281,835.281,0.838592,0.359335,0.0285628,-10.7021,316687,False,69.0|65,75
1,8|75|cc|5|1|65,0.0139281,835.281,0.838592,0.359336,0.0175858,-10.7021,316687,False,69.0|65,75
1,8|75|cc|6|1|65,0.0139281,835.281,0.838592,0.359334,15.1538,-10.7021,316687,False,69.0|65,75
1,8|75|cc|7|1|65,0.0139281,835.281,0.838592,0.359335,0.382167,-10.7021,316687,False,69.0|65,75
1,8|75|cc|8|1|65,0.0139281,835.281,0.838592,0.359336,0.354859,-10.7021,316687,False,69.0|65,75
1,8|75|vc|1|2|65,0.0139281,835.281,0.838592,0.359335,6.51953,-10.7021,316687,False,69.0|65,75
1,8|75|vc|2|2|65,0.0139281,835.281,0.838592,0.359335,25.4984,-10.7021,316687,False,69.0|65,75
1,8|75|vc|3|2|65,0.0139281,835.281,0.838592,0.359336,0.0600169,-10.7021,316687,False,69.0|65,75
1,8|75|vc|4|2|65,0.0139281,835.281,0.838592,0.359334,2.31799,-10.7021,316687,False,69.0|65,75
1,8|75|vc|5|2|65,0.0139281,835.281,0.838592,0.359335,0.034365,-10.7021,316687,False,69.0|65,75
1,8|75|vc|6|2|65,0.0139281,835.281,0.838592,0.359334,0.0131481,-10.7021,316687,False,69.0|65,75
1,8|75|vc|7|2|65,0.0139281,835.281,0.838592,0.359334,1.0492,-10.7021,316687,False,69.0|65,75
1,8|75|vc|8|2|65,0.0139281,835.281,0.838592,0.359335,0.117906,-10.7021,316687,False,69.0|65,75
1,8|1017|sample|7|65,0.0139281,838.943,0.838478,0.501279,28.1401,-10.702,316687,True,65.0|65,1017
1,8|1017|sample|8|65,0.0139281,838.943,0.838478,0.501277,17.6559,-10.702,316687,True,65.0|65,1017
1,8|1017|sample|5|65,0.0139281,838.943,0.838478,0.501276,15.7297,-10.702,316687,True,65.0|65,1017
1,8|1017|sample|6|65,0.0139281,838.943,0.838478,0.501277,17.9216,-10.702,316687,True,65.0|65,1017
1,8|1017|sample|12|65,0.0139281,834.317,0.838706,4.03866,3.91361,-10.702,316687,True,28.0|65,1017
1,8|1017|sample|11|65,0.0139281,834.317,0.838706,4.03866,2.60579,-10.702,316687,True,28.0|65,1017
1,8|1017|sample|10|65,0.0139281,834.317,0.838706,4.03866,2.26204,-10.702,316687,True,28.0|65,1017
1,8|1017|sample|9|65,0.0139281,834.317,0.838706,4.03866,2.54751,-10.702,316687,True,28.0|65,1017
1,8|1017|sample|4|65,0.0139281,832.087,0.83865,1.76764,4.67021,-10.702,316687,True,22.0|65,1017
1,8|1017|sample|3|65,0.0139281,832.087,0.83865,1.76764,6.25786,-10.702,316687,True,22.0|65,1017
1,8|1017|cc|1|1|65,0.0139281,835.281,0.838592,0.359335,3.24673,-10.702,316687,False,69.0|65,1017
1,8|1017|cc|2|1|65,0.0139281,835.281,0.838592,0.359335,1.11401,-10.702,316687,False,69.0|65,1017
1,8|1017|cc|3|1|65,0.0139281,835.281,0.838592,0.359335,4.49804,-10.702,316687,False,69.0|65,1017
1,8|1017|cc|4|1|65,0.0139281,835.281,0.838592,0.359335,0.0553933,-10.702,316687,False,69.0|65,1017
1,8|1017|cc|5|1|65,0.0139281,835.281,0.838592,0.359335,1.33601,-10.702,316687,False,69.0|65,1017
1,8|1017|cc|6|1|65,0.0139281,835.281,0.838592,0.359335,1.4926,-10.702,316687,False,69.0|65,1017
1,8|1017|cc|7|1|65,0.0139281,835.281,0.838592,0.359335,1.16143,-10.702,316687,False,69.0|65,1017
1,8|1017|cc|8|1|65,0.0139281,835.281,0.838592,0.359336,0.368295,-10.702,316687,False,69.0|65,1017
1,8|1017|vc|1|2|65,0.0139281,835.281,0.838592,0.359336,0.0883904,-10.702,316687,False,69.0|65,1017
1,8|1017|vc|2|2|65,0.0139281,835.281,0.838592,0.359336,0.630558,-10.702,316687,False,69.0|65,1017
1,8|1017|vc|3|2|65,0.0139281,835.281,0.838592,0.359336,0.766244,-10.702,316687,False,69.0|65,1017
1,8|1017|vc|4|2|65,0.0139281,835.281,0.838592,0.359334,4.06683,-10.702,316687,False,69.0|65,1017
1,8|1017|vc|5|2|65,0.0139281,835.281,0.838592,0.359336,4.50354,-10.702,316687,False,69.0|65,1017
1,8|1017|vc|6|2|65,0.0139281,835.281,0.838592,0.359335,0.0624336,-10.702,316687,False,69.0|65,1017
1,8|1017|vc|7|2|65,0.0139281,835.281,0.838592,0.359335,0.0553558,-10.702,316687,False,69.0|65,1017
1,8|1017|vc|8|2|65,0.0139281,835.281,0.838592,0.359335,0.111594,-10.702,316687,False,69.0|65,1017
1,8|291|sample|6|103,0.0139281,836.168,0.838724,0.0260186,29.2692,-10.7021,316687,True,55.0|103,291
1,8|291|sample|5|103,0.0139281,836.168,0.838724,0.0260185,32.8678,-10.7021,316687,True,55.0|103,291
1,8|291|sample|4|103,0.0139281,836.168,0.838724,0.0260186,20.8022,-10.7021,316687,True,55.0|103,291
1,8|291|sample|3|103,0.0139281,836.168,0.838724,0.0260185,25.1251,-10.7021,316687,True,55.0|103,291
1,8|291|sample|9|103,0.0139281,831.428,0.838472,6.33147,4.30182,-10.7021,316687,True,32.0|103,291
1,8|291|sample|10|103,0.0139281,831.428,0.838472,6.33144,4.89399,-10.7021,316687,True,32.0|103,291
1,8|291|sample|8|103,0.0139281,831.428,0.838472,6.33147,3.98234,-10.7021,316687,True,32.0|103,291
1,8|291|sample|7|103,0.0139281,831.428,0.838472,6.33144,5.06932,-10.7021,316687,True,32.0|103,291
1,8|291|sample|11|103,0.0139281,832.749,0.838547,0.105674,129.14,-10.7021,316687,True,22.0|103,291
1,8|291|sample|12|103,0.0139281,832.749,0.838547,0.105674,111.696,-10.7021,316687,True,22.0|103,291
1,8|291|cc|1|1|103,0.0139281,835.982,0.838588,0.335175,0.409338,-10.7021,316687,False,69.0|103,291
1,8|291|cc|2|1|103,0.0139281,835.982,0.838588,0.335175,7.79544,-10.7021,316687,False,69.0|103,291
1,8|291|cc|3|1|103,0.0139281,835.982,0.838588,0.335174,4.13149,-10.7021,316687,False,69.0|103,291
1,8|291|cc|4|1|103,0.0139281,835.982,0.838588,0.335175,0.679774,-10.7021,316687,False,69.0|103,291
1,8|291|cc|5|1|103,0.0139281,835.982,0.838588,0.335176,0.0598512,-10.7021,316687,False,69.0|103,291
1,8|291|cc|6|1|103,0.0139281,835.982,0.838588,0.335175,5.65366,-10.7021,316687,False,69.0|103,291
1,8|291|cc|7|1|103,0.0139281,835.982,0.838588,0.335174,2.97175,-10.7021,316687,False,69.0|103,291
1,8|291|cc|8|1|103,0.0139281,835.982,0.838588,0.335175,0.868491,-10.7021,316687,False,69.0|103,291
1,8|291|vc|1|2|103,0.0139281,835.982,0.838588,0.335175,7.96203,-10.7021,316687,False,69.0|103,291
1,8|291|vc|2|2|103,0.0139281,835.982,0.838588,0.335175,0.980246,-10.7021,316687,False,69.0|103,291
1,8|291|vc|3|2|103,0.0139281,835.982,0.838588,0.335175,0.0235543,-10.7021,316687,False,69.0|103,291
1,8|291|vc|4|2|103,0.0139281,835.982,0.838588,0.335174,0.906678,-10.7021,316687,False,69.0|103,291
1,8|291|vc|5|2|103,0.0139281,835.982,0.838588,0.335175,1.0987,-10.7021,316687,False,69.0|103,291
1,8|291|vc|6|2|103,0.0139281,835.982,0.838588,0.335174,1.53643,-10.7021,316687,False,69.0|103,291
1,8|291|vc|7|2|103,0.0139281,835.982,0.838588,0.335176,0.307209,-10.7021,316687,False,69.0|103,291
1,8|291|vc|8|2|103,0.0139281,835.982,0.838588,0.335176,3.16418,-10.7021,316687,False,69.0|103,291
1,8|1197|sample|7|103,0.0139281,831.573,0.838489,0.311229,33.104,-10.702,316687,True,65.0|103,1197
1,8|1197|sample|8|103,0.0139281,831.573,0.838489,0.311229,31.4689,-10.702,316687,True,65.0|103,1197
1,8|1197|sample|6|103,0.0139281,831.573,0.838489,0.311229,38.6619,-10.702,316687,True,65.0|103,1197
1,8|1197|sample|5|103,0.0139281,831.573,0.838489,0.31123,32.1834,-10.702,316687,True,65.0|103,1197
1,8|1197|sample|12|103,0.0139281,833.023,0.797836,0.584534,32.6177,-10.702,316687,True,28.0|103,1197
1,8|1197|sample|10|103,0.0139281,833.023,0.797836,0.584537,24.6983,-10.702,316687,True,28.0|103,1197
1,8|1197|sample|9|103,0.0139281,833.023,0.797836,0.584531,21.6843,-10.702,316687,True,28.0|103,1197
1,8|1197|sample|3|103,0.0139281,832.749,0.838547,0.105674,101.705,-10.702,316687,True,22.0|103,1197
1,8|1197|sample|4|103,0.0139281,832.749,0.838547,0.105674,78.7956,-10.702,316687,True,22.0|103,1197
1,8|1197|sample|11|103,0.0139281,833.023,0.797836,0.584536,27.8549,-10.702,316687,True,28.0|103,1197
1,8|1197|cc|1|1|103,0.0139281,835.982,0.838588,0.335174,0.392783,-10.702,316687,False,69.0|103,1197
1,8|1197|cc|2|1|103,0.0139281,835.982,0.838588,0.335176,0.500646,-10.702,316687,False,69.0|103,1197
1,8|1197|cc|3|1|103,0.0139281,835.982,0.838588,0.335173,0.0741372,-10.702,316687,False,69.0|103,1197
1,8|1197|cc|4|1|103,0.0139281,835.982,0.838588,0.335174,0.182887,-10.702,316687,False,69.0|103,1197
1,8|1197|cc|5|1|103,0.0139281,835.982,0.838588,0.335174,4.31699,-10.702,316687,False,69.0|103,1197
1,8|1197|cc|6|1|103,0.0139281,835.982,0.838588,0.335175,0.187084,-10.702,316687,False,69.0|103,1197
1,8|1197|cc|7|1|103,0.0139281,835.982,0.838588,0.335175,0.14622,-10.702,316687,False,69.0|103,1197
1,8|1197|cc|8|1|103,0.0139281,835.982,0.838588,0.335175,0.786661,-10.702,316687,False,69.0|103,1197
1,8|1197|vc|1|2|103,0.0139281,835.982,0.838588,0.335175,0.0467378,-10.702,316687,False,69.0|103,1197
1,8|1197|vc|2|2|103,0.0139281,835.982,0.838588,0.335174,0.723302,-10.702,316687,False,69.0|103,1197
1,8|1197|vc|3|2|103,0.0139281,835.982,0.838588,0.335176,0.841678,-10.702,316687,False,69.0|103,1197
1,8|1197|vc|4|2|103,0.0139281,835.982,0.838588,0.335175,1.0374,-10.702,316687,False,69.0|103,1197
1,8|1197|vc|5|2|103,0.0139281,835.982,0.838588,0.335175,2.34475,-10.702,316687,False,69.0|103,1197
1,8|1197|vc|6|2|103,0.0139281,835.982,0.838588,0.335175,0.155861,-10.702,316687,False,69.0|103,1197
1,8|1197|vc|7|2|103,0.0139281,835.982,0.838588,0.335174,0.107022,-10.702,316687,False,69.0|103,1197
1,8|1197|vc|8|2|103,0.0139281,835.982,0.838588,0.335175,11.6705,-10.702,316687,False,69.0|103,1197
1,8|77|sample|6|218,0.0139281,829.742,0.838467,0.184496,356.732,-10.702,316687,True,55.0|218,77
1,8|77|sample|5|218,0.0139281,829.742,0.838467,0.184496,365.165,-10.702,316687,True,55.0|218,77
1,8|77|sample|3|218,0.0139281,829.742,0.838467,0.184496,325.412,-10.702,316687,True,55.0|218,77
1,8|77|sample|4|218,0.0139281,829.742,0.838467,0.184496,336.563,-10.702,316687,True,55.0|218,77
1,8|77|sample|9|218,0.0139281,834.723,0.838489,7.22546,2.31037,-10.702,316687,True,32.0|218,77
1,8|77|sample|10|218,0.0139281,834.723,0.838489,7.22542,2.49305,-10.702,316687,True,32.0|218,77
1,8|77|sample|8|218,0.0139281,834.723,0.838489,7.22545,2.104,-10.702,316687,True,32.0|218,77
1,8|77|sample|7|218,0.0139281,834.723,0.838489,7.22544,1.94172,-10.702,316687,True,32.0|218,77
1,8|77|sample|12|218,0.0139281,834.088,0.838514,1.98324,7.43264,-10.702,316687,True,22.0|218,77
