rep,id,eta_U,eta_L,eta_L_gap,eta_h,eta_f,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,14|297|14|297|vc|2|2|71|2|71|69.0,0,0,-2.26377e-08,-1.15254,-6.12758e-08,0,0,False,69.0|71,297
1,14|297|14|297|vc|3|2|71|2|71|69.0,0,0,8.49328e-09,1.2876,-6.70072e-08,0,0,False,69.0|71,297
1,14|297|14|297|vc|4|2|71|2|71|69.0,0,0,4.14386e-08,-1.44088,-5.86403e-08,0,0,False,69.0|71,297
1,14|297|14|297|vc|5|2|71|2|71|69.0,0,0,3.5916e-08,3.02032,-5.03216e-08,0,0,False,69.0|71,297
1,14|297|14|297|vc|6|2|71|2|71|69.0,0,0,-1.12621e-09,-1.80219,-6.54826e-08,0,0,False,69.0|71,297
1,14|297|14|297|vc|7|2|71|2|71|69.0,0,0,2.44767e-08,3.06786,-7.16529e-09,0,0,False,69.0|71,297
1,14|297|14|297|vc|8|2|71|2|71|69.0,0,0,5.73177e-08,-0.772137,-8.2791e-08,0,0,False,69.0|71,297
1,14|183|14|183|sample|4|233|4|233|6.0,0,0,-7.52742e-09,2.86148,6.05977e-08,0,0,True,6.0|233,183
1,14|183|14|183|sample|3|233|3|233|6.0,0,0,-9.80897e-09,1.81309,2.14597e-08,0,0,True,6.0|233,183
1,14|183|14|183|sample|6|233|6|233|6.0,0,0,-2.59102e-08,2.34848,-1.26846e-07,0,0,True,6.0|233,183
1,14|183|14|183|sample|5|233|5|233|6.0,0,0,-3.92869e-08,2.19746,4.54619e-08,0,0,True,6.0|233,183
1,14|183|14|183|sample|7|233|7|233|6.0,0,0,7.54098e-08,2.58298,9.14687e-08,0,0,True,6.0|233,183
1,14|183|14|183|sample|8|233|8|233|6.0,0,0,5.6715e-08,1.93965,-9.77438e-08,0,0,True,6.0|233,183
1,14|183|14|183|sample|10|233|10|233|6.0,0,0,4.07696e-08,1.45308,-7.59755e-09,0,0,True,6.0|233,183
1,14|183|14|183|sample|9|233|9|233|6.0,0,0,-2.07619e-10,2.31181,1.26044e-07,0,0,True,6.0|233,183
1,14|183|14|183|sample|12|233|12|233|6.0,0,0,4.04994e-08,1.31018,1.16524e-08,0,0,True,6.0|233,183
1,14|183|14|183|sample|11|233|11|233|6.0,0,0,-1.48659e-09,0.98045,5.9844e-08,0,0,True,6.0|233,183
1,14|183|14|183|cc|1|1|233|1|233|69.0,0,0,6.33882e-09,-1.81315,1.68414e-08,0,0,False,69.0|233,183
1,14|183|14|183|cc|2|1|233|1|233|69.0,0,0,-1.74692e-08,-1.01399,1.31878e-07,0,0,False,69.0|233,183
1,14|183|14|183|cc|3|1|233|1|233|69.0,0,0,3.67521e-08,-0.832013,-9.0464e-08,0,0,False,69.0|233,183
1,14|183|14|183|cc|4|1|233|1|233|69.0,0,0,4.2049e-08,-0.587647,-2.49324e-08,0,0,False,69.0|233,183
1,14|183|14|183|cc|5|1|233|1|233|69.0,0,0,-9.14838e-09,-0.0227141,1.68587e-08,0,0,False,69.0|233,183
1,14|183|14|183|cc|6|1|233|1|233|69.0,0,0,-8.86752e-09,-0.207218,1.77259e-07,0,0,False,69.0|233,183
1,14|183|14|183|cc|7|1|233|1|233|69.0,0,0,3.21721e-08,-0.0591671,-1.58077e-08,0,0,False,69.0|233,183
1,14|183|14|183|cc|8|1|233|1|233|69.0,0,0,3.56354e-09,0.980992,-2.90787e-08,0,0,False,69.0|233,183
1,14|183|14|183|vc|1|2|233|2|233|69.0,0,0,-2.72022e-08,0.650723,-5.28199e-08,0,0,False,69.0|233,183
1,14|183|14|183|vc|2|2|233|2|233|69.0,0,0,-1.60697e-08,2.69618,1.01894e-07,0,0,False,69.0|233,183
1,14|183|14|183|vc|3|2|233|2|233|69.0,0,0,-1.61315e-08,-1.75998,-3.56118e-08,0,0,False,69.0|233,183
1,14|183|14|183|vc|4|2|233|2|233|69.0,0,0,-3.47296e-08,-1.88041,1.31677e-07,0,0,False,69.0|233,183
1,14|183|14|183|vc|5|2|233|2|233|69.0,0,0,-2.28851e-08,-0.775464,3.24012e-08,0,0,False,69.0|233,183
1,14|183|14|183|vc|6|2|233|2|233|69.0,0,0,6.4266e-08,-0.0854624,1.86117e-08,0,0,False,69.0|233,183
