rep,id,eta_U,eta_L,eta_L_gap,eta_h,eta_f,eta_alpha,goes_down,mab_virus,run_id
2,8|1159|8|1159|cc|1|1|292|1|292|69.0,6.22866e-08,-3.53165e-08,-5.23275e-09,-7.60066e-09,-12.8839,0,False,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,3.21806e-08,1.9769e-08,8.25092e-08,-1.52483e-08,-3.21183,0,False,69.0|292,1159
2,8|1159|8|1159|cc|2|1|292|1|292|69.0,-1.6361e-08,-2.38916e-08,-8.35501e-09,9.0689e-10,-9.64777,0,False,69.0|292,1159
1,8|1159|8|1159|cc|3|1|292|1|292|69.0,2.05005e-08,-5.75561e-08,-1.86699e-08,-1.10744e-08,-7.90153,0,False,69.0|292,1159
2,8|1159|8|1159|cc|3|1|292|1|292|69.0,2.01121e-08,3.65392e-08,1.73074e-08,-1.04434e-08,-35.4306,0,False,69.0|292,1159
1,8|1159|8|1159|cc|4|1|292|1|292|69.0,-1.64633e-08,-2.09365e-08,-3.77766e-08,8.87494e-10,-18.9409,0,False,69.0|292,1159
2,8|1159|8|1159|cc|4|1|292|1|292|69.0,-1.00753e-07,5.97968e-09,3.79321e-08,1.13677e-09,11.6517,0,False,69.0|292,1159
1,8|1159|8|1159|cc|5|1|292|1|292|69.0,-7.16141e-08,3.75429e-08,-6.73839e-08,2.3387e-08,12.3671,0,False,69.0|292,1159
2,8|1159|8|1159|cc|5|1|292|1|292|69.0,-1.94537e-08,3.61238e-08,-6.01798e-08,-5.84659e-08,-9.265,0,False,69.0|292,1159
1,8|1159|8|1159|cc|6|1|292|1|292|69.0,1.126e-07,3.04361e-08,-1.3546e-08,2.92663e-08,-18.7097,0,False,69.0|292,1159
2,8|1159|8|1159|cc|6|1|292|1|292|69.0,-2.96417e-08,-1.34315e-08,-3.09045e-08,-5.66917e-08,1.96168,0,False,69.0|292,1159
1,8|1159|8|1159|cc|7|1|292|1|292|69.0,-4.30415e-08,-2.13012e-08,1.96905e-08,4.19638e-09,-25.2492,0,False,69.0|292,1159
2,8|1159|8|1159|cc|7|1|292|1|292|69.0,-4.16868e-08,9.48963e-09,-3.22452e-08,-6.26668e-09,-27.6486,0,False,69.0|292,1159
1,8|1159|8|1159|cc|8|1|292|1|292|69.0,-3.51968e-08,4.84717e-09,3.07258e-08,-3.87654e-08,41.8435,0,False,69.0|292,1159
2,8|1159|8|1159|cc|8|1|292|1|292|69.0,8.20123e-08,9.84699e-09,-6.54938e-08,-1.33296e-08,23.9694,0,False,69.0|292,1159
1,8|1159|8|1159|vc|1|2|292|2|292|69.0,2.56231e-09,-7.12528e-08,-1.37301e-08,1.52921e-08,23.4559,0,False,69.0|292,1159
2,8|1159|8|1159|vc|1|2|292|2|292|69.0,-1.82419e-08,6.55584e-08,4.02333e-08,3.5683e-08,-6.59729,0,False,69.0|292,1159
1,8|1159|8|1159|vc|2|2|292|2|292|69.0,1.04703e-08,2.89996e-08,-1.18508e-08,7.35241e-09,5.54558,0,False,69.0|292,1159
2,8|1159|8|1159|vc|2|2|292|2|292|69.0,4.88812e-08,8.39218e-08,-1.94064e-08,-5.70883e-09,19.4484,0,False,69.0|292,1159
1,8|1159|8|1159|vc|3|2|292|2|292|69.0,-4.23967e-09,2.86832e-08,-6.76315e-09,-4.35191e-09,4.81516,0,False,69.0|292,1159
2,8|1159|8|1159|vc|3|2|292|2|292|69.0,-4.85663e-08,-4.38727e-08,-3.18034e-08,-1.91642e-08,-7.32286,0,False,69.0|292,1159
1,8|1159|8|1159|vc|4|2|292|2|292|69.0,-3.07468e-09,-2.01507e-08,-1.99671e-08,5.23828e-09,-30.206,0,False,69.0|292,1159
2,8|1159|8|1159|vc|4|2|292|2|292|69.0,8.46729e-08,6.40663e-09,4.04157e-08,3.92206e-09,-20.3427,0,False,69.0|292,1159
1,8|1159|8|1159|vc|5|2|292|2|292|69.0,-4.3594e-09,-3.8817e-08,-9.46922e-09,-3.73231e-08,-21.6998,0,False,69.0|292,1159
2,8|1159|8|1159|vc|5|2|292|2|292|69.0,-4.06261e-08,-3.92198e-08,-3.53651e-09,-1.23782e-08,-25.8004,0,False,69.0|292,1159
1,8|1159|8|1159|vc|6|2|292|2|292|69.0,1.66791e-08,-2.65839e-08,1.75928e-08,-2.19654e-09,7.21792,0,False,69.0|292,1159
2,8|1159|8|1159|vc|6|2|292|2|292|69.0,-8.69353e-09,-1.96064e-08,5.37303e-08,-4.93353e-09,2.34547,0,False,69.0|292,1159
1,8|1159|8|1159|vc|7|2|292|2|292|69.0,2.57817e-08,-1.10767e-08,-1.38374e-09,3.83509e-08,-2.34333,0,False,69.0|292,1159
2,8|1159|8|1159|vc|7|2|292|2|292|69.0,-4.60905e-08,1.01384e-08,-7.83291e-08,3.19808e-08,-45.8971,0,False,69.0|292,1159
1,8|1159|8|1159|vc|8|2|292|2|292|69.0,-3.49363e-08,-4.93063e-08,-3.46493e-08,3.96904e-08,11.4912,0,False,69.0|292,1159
2,8|1159|8|1159|vc|8|2|292|2|292|69.0,-1.34464e-08,1.06542e-08,-3.85245e-08,1.13433e-07,-26.4033,0,False,69.0|292,1159
1,8|1197|8|1197|sample|7|103|7|103|65.0,1.04574e-07,4.66667e-09,-1.94848e-08,2.38185e-08,-3.77478,0,True,65.0|103,1197
2,8|1197|8|1197|sample|7|103|7|103|65.0,2.3756e-08,2.53371e-08,2.95618e-08,-6.9933e-09,-3.60145,0,True,65.0|103,1197
1,8|1197|8|1197|sample|8|103|8|103|65.0,-4.07061e-09,-3.16349e-08,3.00184e-08,-4.3701e-08,-3.50451,0,True,65.0|103,1197
2,8|1197|8|1197|sample|8|103|8|103|65.0,1.35555e-08,2.44432e-09,-8.75339e-09,-6.34365e-08,-4.18009,0,True,65.0|103,1197
1,8|1197|8|1197|sample|6|103|6|103|65.0,6.0987e-08,-6.99373e-08,1.61433e-08,7.95063e-08,-3.50234,0,True,65.0|103,1197
2,8|1197|8|1197|sample|6|103|6|103|65.0,1.97029e-08,-1.39808e-08,3.53633e-08,-9.34522e-09,-3.86017,0,True,65.0|103,1197
1,8|1197|8|1197|sample|5|103|5|103|65.0,6.14618e-08,-4.03945e-08,-3.13461e-08,2.45974e-08,-3.92527,0,True,65.0|103,1197
2,8|1197|8|1197|sample|5|103|5|103|65.0,-4.83102e-09,-7.47349e-09,3.16646e-08,-5.75943e-08,-3.8852,0,True,65.0|103,1197
1,8|1197|8|1197|sample|12|103|12|103|28.0,-7.49558e-08,-6.07483e-08,-1.38075e-08,7.58658e-08,-4.23944,0,True,28.0|103,1197
2,8|1197|8|1197|sample|12|103|12|103|28.0,-1.54445e-08,-1.88282e-08,8.77473e-10,-3.92265e-08,-3.63705,0,True,28.0|103,1197
1,8|1197|8|1197|sample|10|103|10|103|28.0,6.18046e-08,-2.96276e-08,-5.10909e-08,-3.71919e-08,-4.86009,0,True,28.0|103,1197
2,8|1197|8|1197|sample|10|103|10|103|28.0,3.55329e-08,4.4578e-08,2.50606e-08,-7.45091e-08,-4.29803,0,True,28.0|103,1197
1,8|1197|8|1197|sample|9|103|9|103|28.0,-5.2876e-08,-5.2838e-09,-2.06099e-10,-8.27801e-10,-4.43527,0,True,28.0|103,1197
2,8|1197|8|1197|sample|9|103|9|103|28.0,9.04721e-08,4.32507e-09,4.8791e-08,1.87658e-08,-3.5238,0,True,28.0|103,1197
1,8|1197|8|1197|sample|3|103|3|103|22.0,-1.10328e-07,5.34158e-08,6.84562e-10,7.51261e-08,-3.88843,0,True,22.0|103,1197
2,8|1197|8|1197|sample|3|103|3|103|22.0,-2.04795e-08,-7.89091e-09,5.27955e-11,-3.53426e-08,-3.23392,0,True,22.0|103,1197
1,8|1197|8|1197|sample|4|103|4|103|22.0,-3.80311e-08,-2.4631e-08,-2.88781e-08,1.49814e-08,-3.77997,0,True,22.0|103,1197
2,8|1197|8|1197|sample|4|103|4|103|22.0,7.98838e-09,-1.80441e-08,1.57997e-08,6.84532e-08,-3.82617,0,True,22.0|103,1197
1,8|1197|8|1197|sample|11|103|11|103|28.0,-1.65831e-08,-2.98783e-08,-3.29012e-08,1.28112e-08,-5.29588,0,True,28.0|103,1197
2,8|1197|8|1197|sample|11|103|11|103|28.0,2.79019e-08,-3.35388e-08,3.90824e-09,-1.27323e-08,-4.06838,0,True,28.0|103,1197
1,8|1197|8|1197|cc|1|1|103|1|103|69.0,5.24941e-08,1.75049e-08,-3.09281e-08,-4.76409e-08,-6.70122,0,False,69.0|103,1197
2,8|1197|8|1197|cc|1|1|103|1|103|69.0,-6.84911e-09,-9.01994e-09,1.59857e-08,-2.60865e-08,-7.76288,0,False,69.0|103,1197
1,8|1197|8|1197|cc|2|1|103|1|103|69.0,4.44226e-08,-1.91603e-08,-1.0517e-08,1.11636e-09,-20.497,0,False,69.0|103,1197
2,8|1197|8|1197|cc|2|1|103|1|103|69.0,-5.94028e-08,1.67018e-09,-3.13125e-08,-1.08969e-07,28.1151,0,False,69.0|103,1197
1,8|1197|8|1197|cc|3|1|103|1|103|69.0,-7.97474e-08,-4.47456e-08,8.43307e-09,2.38592e-08,-15.9613,0,False,69.0|103,1197
2,8|1197|8|1197|cc|3|1|103|1|103|69.0,-2.02044e-08,1.13018e-07,-1.07464e-08,-2.46393e-08,-20.8742,0,False,69.0|103,1197
1,8|1197|8|1197|cc|4|1|103|1|103|69.0,1.45187e-08,-4.2309e-09,1.41875e-08,-2.16543e-09,-11.2992,0,False,69.0|103,1197
2,8|1197|8|1197|cc|4|1|103|1|103|69.0,-4.40908e-08,1.4235e-10,6.41339e-10,3.38852e-08,-12.6759,0,False,69.0|103,1197
1,8|1197|8|1197|cc|5|1|103|1|103|69.0,5.71403e-08,4.28302e-08,-7.32553e-09,4.30779e-08,30.0278,0,False,69.0|103,1197
2,8|1197|8|1197|cc|5|1|103|1|103|69.0,4.17455e-08,4.54218e-08,-4.87634e-09,-8.17548e-09,-10.152,0,False,69.0|103,1197
1,8|1197|8|1197|cc|6|1|103|1|103|69.0,6.21348e-08,-2.04299e-08,3.65733e-08,-1.42104e-08,-21.3916,0,False,69.0|103,1197
2,8|1197|8|1197|cc|6|1|103|1|103|69.0,2.55543e-08,-2.97195e-08,-2.96629e-08,-2.822e-09,5.22657,0,False,69.0|103,1197
1,8|1197|8|1197|cc|7|1|103|1|103|69.0,-4.53716e-08,-4.49439e-08,-4.13743e-08,6.0817e-08,11.9969,0,False,69.0|103,1197
2,8|1197|8|1197|cc|7|1|103|1|103|69.0,6.56636e-09,3.88701e-08,-7.35688e-09,-1.065e-07,-22.7137,0,False,69.0|103,1197
1,8|1197|8|1197|cc|8|1|103|1|103|69.0,5.73765e-09,3.23388e-08,5.65437e-08,1.93989e-08,-24.8275,0,False,69.0|103,1197
2,8|1197|8|1197|cc|8|1|103|1|103|69.0,3.45292e-08,-5.01836e-09,-5.16419e-09,-4.22593e-08,-5.30013,0,False,69.0|103,1197
1,8|1197|8|1197|vc|1|2|103|2|103|69.0,1.22544e-08,-2.87149e-08,-1.52545e-08,-6.7714e-09,14.5765,0,False,69.0|103,1197
2,8|1197|8|1197|vc|1|2|103|2|103|69.0,-3.46901e-08,6.50447e-09,-1.53963e-08,-2.50102e-08,13.8408,0,False,69.0|103,1197
1,8|1197|8|1197|vc|2|2|103|2|103|69.0,-2.72049e-08,6.74963e-08,-5.09644e-09,1.8702e-08,17.421,0,False,69.0|103,1197
2,8|1197|8|1197|vc|2|2|103|2|103|69.0,-3.75322e-08,-3.39889e-08,4.07837e-08,1.89622e-08,8.43641,0,False,69.0|103,1197
1,8|1197|8|1197|vc|3|2|103|2|103|69.0,1.41829e-09,-1.52406e-08,7.61943e-08,7.54411e-08,15.4189,0,False,69.0|103,1197
2,8|1197|8|1197|vc|3|2|103|2|103|69.0,7.16198e-10,-5.48678e-08,1.04985e-08,1.64383e-08,0.49959,0,False,69.0|103,1197
1,8|1197|8|1197|vc|4|2|103|2|103|69.0,-4.07939e-08,8.43777e-09,3.55811e-08,-3.44516e-08,7.49361,0,False,69.0|103,1197
2,8|1197|8|1197|vc|4|2|103|2|103|69.0,-8.71464e-08,-4.57576e-08,1.62929e-08,7.06114e-08,6.3709,0,False,69.0|103,1197
1,8|1197|8|1197|vc|5|2|103|2|103|69.0,5.88385e-08,8.28918e-09,-2.02632e-08,-7.5947e-09,-4.15947,0,False,69.0|103,1197
2,8|1197|8|1197|vc|5|2|103|2|103|69.0,-4.05898e-09,-3.02064e-08,3.40935e-08,6.33548e-09,-5.25481,0,False,69.0|103,1197
1,8|1197|8|1197|vc|6|2|103|2|103|69.0,3.17016e-08,-1.12907e-08,-5.85726e-09,-3.43171e-08,15.6892,0,False,69.0|103,1197
2,8|1197|8|1197|vc|6|2|103|2|103|69.0,-2.22177e-08,-2.00279e-08,3.48335e-08,-4.02229e-08,-18.3888,0,False,69.0|103,1197
1,8|1197|8|1197|vc|7|2|103|2|103|69.0,6.61456e-08,3.19788e-08,1.00595e-08,-1.95486e-08,-15.6804,0,False,69.0|103,1197
2,8|1197|8|1197|vc|7|2|103|2|103|69.0,2.90312e-09,8.1088e-09,7.56932e-09,4.84518e-08,-12.5514,0,False,69.0|103,1197
1,8|1197|8|1197|vc|8|2|103|2|103|69.0,9.77124e-09,-1.81495e-08,5.53012e-08,4.33026e-08,32.3595,0,False,69.0|103,1197
2,8|1197|8|1197|vc|8|2|103|2|103|69.0,3.22722e-09,7.98969e-08,4.08947e-08,-7.59671e-08,-4.27154,0,False,69.0|103,1197
